Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Cássio,br BRA,GK,33.0,37.0,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,9,1,Matches
Gil,br BRA,DF,33.0,37.0,16,8,13,3,0,5,11,45.5,6,35,24,11,41,57,139,0,Matches
João Victor,br BRA,DF,22.0,36.0,47,36,33,14,0,22,33,66.7,11,32,21,11,51,98,149,1,Matches
Fagner,br BRA,DF,31.0,33.8,74,48,45,21,8,34,55,61.8,21,38,10,28,54,128,77,0,Matches
Fábio Santos,br BRA,DF,35.0,32.0,29,17,15,9,5,12,25,48.0,13,28,13,15,35,64,88,0,Matches
Gabriel,br BRA,MF,28.0,26.8,88,45,44,40,4,21,71,29.6,50,29,8,21,49,137,31,1,Matches
Jô,br BRA,FW,33.0,23.9,9,3,2,7,0,2,11,18.2,9,11,0,11,4,13,14,0,Matches
Gustavo Mosquito,br BRA,"FW,MF",23.0,23.0,16,8,6,7,3,10,26,38.5,16,8,2,6,14,30,21,0,Matches
Giuliano de Paula,br BRA,MF,30.0,19.7,26,12,16,8,2,11,33,33.3,22,7,1,6,11,37,7,0,Matches
Roger Guedes,br BRA,"FW,MF",24.0,18.7,12,7,8,2,2,5,17,29.4,12,4,0,4,3,15,5,0,Matches
Víctor Cantillo,co COL,MF,27.0,16.0,28,18,14,12,2,11,37,29.7,26,37,7,30,24,52,11,0,Matches
Gabriel Pereira,br BRA,"FW,MF",19.0,14.7,16,9,7,8,1,11,26,42.3,15,15,0,15,11,27,7,0,Matches
Renato Augusto,br BRA,"MF,FW",32.0,16.5,27,14,10,11,6,13,31,41.9,18,15,0,15,8,35,3,0,Matches
Budiga Roni,br BRA,MF,21.0,12.2,19,13,4,12,3,8,27,29.6,19,21,5,16,9,28,9,0,Matches
Du Queiroz,br BRA,"MF,DF",21.0,11.0,18,11,11,6,1,9,25,36.0,16,8,0,8,11,29,17,0,Matches
Mateus Vital,br BRA,"FW,MF",22.0,9.9,14,2,5,6,3,6,14,42.9,8,7,0,7,4,18,3,0,Matches
Vitinho,br BRA,"MF,FW",21.0,8.9,12,6,5,6,1,7,24,29.2,17,9,1,8,7,19,9,0,Matches
Luan Vieira,br BRA,"FW,MF",27.0,6.4,3,2,1,2,0,1,9,11.1,8,3,0,3,0,3,1,0,Matches
Adson,br BRA,"FW,MF",20.0,6.2,14,7,7,5,2,3,8,37.5,5,6,0,6,3,17,3,0,Matches
Lucas Piton,br BRA,DF,20.0,5.9,8,6,7,0,1,4,9,44.4,5,5,1,4,17,25,14,0,Matches
Willian,br BRA,"FW,MF",32.0,5.0,6,3,4,2,0,3,7,42.9,4,3,0,3,3,9,3,0,Matches
Raul Bicalho,br BRA,DF,21.0,3.0,2,2,1,1,0,0,2,0.0,2,2,2,0,3,5,3,1,Matches
Ángelo Araos,cl CHI,"MF,FW",24.0,3.7,8,6,3,5,0,3,8,37.5,5,4,0,4,5,13,4,0,Matches
Xavier,br BRA,MF,20.0,3.2,5,0,3,1,1,1,6,16.7,5,7,5,2,2,7,15,0,Matches
Ramiro Benetti,br BRA,"MF,FW",27.0,2.6,1,0,1,0,0,1,3,33.3,2,3,0,3,3,4,1,0,Matches
Matheus Donelli,br BRA,GK,18.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Guilherme Camacho,br BRA,MF,30.0,0.9,4,2,2,2,0,0,1,0.0,1,0,0,0,5,9,0,0,Matches
Marquinhos,br BRA,"FW,MF",24.0,2.1,5,3,2,3,0,2,5,40.0,3,3,0,3,2,7,4,0,Matches
Gustavo Mantuan,br BRA,"FW,MF",19.0,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Léo Natel,br BRA,"FW,MF",23.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Felipe Augusto,br BRA,FW,16.0,0.2,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,Matches
Cauê,br BRA,FW,18.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
João Pedro,br BRA,DF,24.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,28.3,38.0,508,289,270,193,45,205,527,38.9,322,342,100,242,379,887,647,4,
Opponent Total,,,26.8,38.0,599,372,309,225,65,296,653,45.3,357,395,104,291,446,1045,653,4,
