Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Cássio,br BRA,GK,35.0,36.8,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,11,1,Matches
Gil,br BRA,DF,35.0,32.0,46,30,34,12,0,26,41,63.4,15,52,36,16,27,73,126,0,Matches
Yuri Alberto,br BRA,FW,21.0,30.2,23,14,6,8,9,9,21,42.9,12,22,2,20,4,27,17,0,Matches
Maycon,br BRA,MF,25.0,26.7,43,26,20,17,6,23,58,39.7,35,39,5,34,33,76,36,0,Matches
Fagner,br BRA,DF,33.0,23.3,43,27,29,8,6,24,44,54.5,20,23,11,12,17,60,66,0,Matches
Fábio Santos,br BRA,DF,37.0,18.6,24,15,13,9,2,17,31,54.8,14,23,12,11,19,43,57,0,Matches
Bruno Méndez,uy URU,DF,23.0,18.3,39,22,22,15,2,23,40,57.5,17,23,11,12,22,61,71,0,Matches
Matheus Bidu,br BRA,DF,23.0,18.4,27,20,18,6,3,13,22,59.1,9,24,6,18,32,59,56,0,Matches
Giuliano de Paula,br BRA,"MF,FW",32.0,18.1,34,16,9,20,5,14,44,31.8,30,15,3,12,13,47,20,0,Matches
Fausto Vera,ar ARG,MF,22.0,15.3,27,12,13,11,3,14,47,29.8,33,28,10,18,17,44,30,0,Matches
Renato Augusto,br BRA,MF,34.0,14.2,17,8,5,10,2,3,11,27.3,8,7,2,5,8,25,10,0,Matches
Roger Guedes,br BRA,"FW,MF",26.0,15.0,6,3,1,2,3,1,2,50.0,1,11,1,10,1,7,11,0,Matches
Lucas Veríssimo,br BRA,DF,27.0,14.5,19,11,11,6,2,13,16,81.3,3,17,11,6,10,29,76,0,Matches
Gabriel Moscardo,br BRA,MF,17.0,12.6,37,22,20,15,2,19,42,45.2,23,29,9,20,20,57,28,0,Matches
Caetano,br BRA,DF,23.0,13.4,12,8,10,2,0,5,8,62.5,3,19,14,5,19,31,62,1,Matches
Ángel Romero,py PAR,FW,30.0,13.3,26,14,13,11,2,16,40,40.0,24,14,0,14,6,32,17,0,Matches
Murillo,br BRA,DF,20.0,12.9,16,9,7,9,0,4,12,33.3,8,31,22,9,16,32,65,1,Matches
Ruan Oliveira Ferreira,br BRA,"MF,FW",22.0,9.8,24,15,13,10,1,12,35,34.3,23,12,1,11,8,32,13,1,Matches
Adson,br BRA,"FW,MF",22.0,9.5,34,26,22,9,3,12,21,57.1,9,15,2,13,8,42,1,0,Matches
Wesley,br BRA,"FW,MF",17.0,9.6,15,11,8,5,2,9,22,40.9,13,8,0,8,6,21,4,0,Matches
Budiga Roni,br BRA,MF,23.0,7.5,23,13,12,11,0,10,26,38.5,16,15,6,9,6,29,12,0,Matches
Matías Rojas,py PAR,"MF,FW",27.0,7.0,7,4,1,5,1,3,11,27.3,8,7,1,6,1,8,4,0,Matches
Pedrinho Santos,br BRA,"FW,MF",16.0,6.9,9,4,7,2,0,6,14,42.9,8,6,2,4,5,14,3,0,Matches
Biro,br BRA,"FW,MF",18.0,6.4,8,4,5,2,1,3,17,17.6,14,12,0,12,3,11,2,0,Matches
Matheus Araújo,br BRA,"MF,FW",20.0,6.5,12,7,3,4,5,4,18,22.2,14,12,3,9,9,21,6,0,Matches
Felipe Augusto,br BRA,"FW,MF",18.0,3.6,5,2,3,2,0,2,10,20.0,8,10,2,8,1,6,2,0,Matches
Víctor Cantillo,co COL,MF,29.0,3.0,7,6,4,3,0,3,10,30.0,7,7,2,5,6,13,11,0,Matches
Du Queiroz,br BRA,"MF,DF",23.0,2.0,2,1,1,1,0,1,5,20.0,4,0,0,0,3,5,4,0,Matches
Léo Mana,br BRA,DF,18.0,1.5,2,2,1,0,1,1,2,50.0,1,4,1,3,2,4,2,0,Matches
Chrystian Barletta,br BRA,"FW,MF",21.0,1.4,7,3,1,4,2,4,6,66.7,2,3,1,2,1,8,1,0,Matches
Gustavo Mosquito,br BRA,"FW,MF",25.0,3.4,7,5,2,3,2,3,7,42.9,4,2,1,1,1,8,10,0,Matches
Paulinho,br BRA,"MF,FW",34.0,1.6,4,3,2,2,0,3,5,60.0,2,4,1,3,1,5,4,0,Matches
Giovane,br BRA,FW,19.0,1.5,0,0,0,0,0,0,0,,0,3,0,3,0,0,2,0,Matches
Carlos Miguel,br BRA,GK,24.0,1.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Fabián Balbuena,py PAR,DF,31.0,1.0,1,0,1,0,0,1,1,100.0,0,0,0,0,3,4,5,1,Matches
Júnior Moraes,ua UKR,DF,35.0,0.0,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
Squad Total,,,27.4,38.0,607,364,317,224,66,301,690,43.6,389,498,178,320,328,935,845,5,
Opponent Total,,,27.7,38.0,553,352,255,219,79,316,635,49.8,319,373,108,265,351,904,691,17,
