Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Cássio,br BRA,GK,35.0,37,3310.0,89.0,96.8,36.8,37,89.0,36,0,,0,1.27,45.0,48.0,-3.0,-0.08,-1.72,39.4,48.4,-9.0,-0.24,-0.11,Matches
Gil,br BRA,DF,35.0,32,2880.0,90.0,84.2,32.0,32,90.0,32,0,,2,1.28,36.0,38.0,-2.0,-0.06,-0.23,33.8,40.5,-6.7,-0.21,0.2,Matches
Yuri Alberto,br BRA,FW,21.0,34,2722.0,80.0,79.6,30.2,32,83.0,17,2,28.0,1,1.35,41.0,36.0,5.0,0.17,0.94,33.2,37.5,-4.4,-0.14,0.47,Matches
Maycon,br BRA,MF,25.0,32,2403.0,75.0,70.3,26.7,27,84.0,14,5,29.0,2,1.28,34.0,36.0,-2.0,-0.07,-0.16,30.2,35.1,-4.9,-0.18,0.19,Matches
Fagner,br BRA,DF,33.0,30,2095.0,70.0,61.3,23.3,22,85.0,19,8,28.0,0,1.53,34.0,34.0,0.0,0.0,0.07,27.6,28.8,-1.2,-0.05,0.48,Matches
Fábio Santos,br BRA,DF,37.0,25,1673.0,67.0,48.9,18.6,20,78.0,12,5,23.0,7,1.36,23.0,28.0,-5.0,-0.27,-0.48,20.4,23.5,-3.0,-0.16,0.15,Matches
Bruno Méndez,uy URU,DF,23.0,27,1650.0,61.0,48.2,18.3,20,76.0,12,7,19.0,6,1.44,18.0,16.0,2.0,0.11,0.26,17.9,23.4,-5.5,-0.3,-0.12,Matches
Matheus Bidu,br BRA,DF,23.0,24,1659.0,69.0,48.5,18.4,19,80.0,11,5,28.0,14,1.42,24.0,19.0,5.0,0.27,0.58,19.2,23.5,-4.3,-0.23,0.01,Matches
Giuliano de Paula,br BRA,"MF,FW",32.0,30,1633.0,54.0,47.7,18.1,19,71.0,5,11,26.0,6,1.27,21.0,22.0,-1.0,-0.06,-0.06,17.7,24.3,-6.7,-0.37,-0.24,Matches
Fausto Vera,ar ARG,MF,22.0,21,1381.0,66.0,40.4,15.3,17,74.0,5,4,29.0,6,1.33,16.0,14.0,2.0,0.13,0.26,16.2,15.6,0.6,0.04,0.47,Matches
Renato Augusto,br BRA,MF,34.0,24,1282.0,53.0,37.5,14.2,16,66.0,2,8,29.0,0,1.54,21.0,20.0,1.0,0.07,0.15,14.8,17.0,-2.2,-0.15,0.14,Matches
Roger Guedes,br BRA,"FW,MF",26.0,15,1349.0,90.0,39.4,15.0,15,90.0,14,0,,0,1.2,15.0,18.0,-3.0,-0.2,-0.29,15.6,18.9,-3.3,-0.22,0.04,Matches
Lucas Veríssimo,br BRA,DF,27.0,15,1304.0,87.0,38.1,14.5,15,87.0,13,0,,2,1.53,19.0,19.0,0.0,0.0,0.04,16.1,17.8,-1.7,-0.12,0.2,Matches
Gabriel Moscardo,br BRA,MF,17.0,18,1132.0,63.0,33.1,12.6,15,67.0,3,3,40.0,2,1.61,14.0,16.0,-2.0,-0.16,-0.2,12.8,14.3,-1.5,-0.12,0.18,Matches
Caetano,br BRA,DF,23.0,16,1204.0,75.0,35.2,13.4,13,87.0,12,3,26.0,18,1.44,21.0,18.0,3.0,0.22,0.39,13.1,21.7,-8.6,-0.64,-0.62,Matches
Ángel Romero,py PAR,FW,30.0,22,1196.0,54.0,35.0,13.3,13,75.0,2,9,25.0,10,1.23,18.0,20.0,-2.0,-0.15,-0.19,14.6,17.3,-2.7,-0.21,0.05,Matches
Murillo,br BRA,DF,20.0,13,1165.0,90.0,34.1,12.9,13,90.0,12,0,,4,1.08,12.0,14.0,-2.0,-0.15,-0.19,12.9,15.8,-2.9,-0.23,0.02,Matches
Ruan Oliveira Ferreira,br BRA,"MF,FW",22.0,19,883.0,46.0,25.8,9.8,11,67.0,2,8,18.0,7,1.58,16.0,10.0,6.0,0.61,0.86,11.7,15.9,-4.2,-0.42,-0.25,Matches
Adson,br BRA,"FW,MF",22.0,15,857.0,57.0,25.1,9.5,9,73.0,1,6,33.0,2,1.53,10.0,9.0,1.0,0.11,0.18,10.3,11.0,-0.7,-0.07,0.22,Matches
Wesley,br BRA,"FW,MF",17.0,24,861.0,36.0,25.2,9.6,7,57.0,0,17,27.0,7,1.25,13.0,11.0,2.0,0.21,0.31,11.3,13.9,-2.7,-0.28,-0.05,Matches
Budiga Roni,br BRA,MF,23.0,15,676.0,45.0,19.8,7.5,7,77.0,5,8,17.0,13,1.27,6.0,11.0,-5.0,-0.67,-0.8,6.3,11.1,-4.8,-0.64,-0.5,Matches
Matías Rojas,py PAR,"MF,FW",27.0,15,634.0,42.0,18.5,7.0,7,66.0,1,8,22.0,2,1.4,9.0,10.0,-1.0,-0.14,-0.14,7.5,9.5,-1.9,-0.28,-0.04,Matches
Pedrinho Santos,br BRA,"FW,MF",16.0,15,618.0,41.0,18.1,6.9,7,57.0,0,8,28.0,13,0.6,8.0,13.0,-5.0,-0.73,-0.86,9.1,7.7,1.4,0.21,0.55,Matches
Biro,br BRA,"FW,MF",18.0,11,572.0,52.0,16.7,6.4,7,66.0,0,4,27.0,10,1.27,6.0,6.0,0.0,0.0,0.03,5.8,8.1,-2.3,-0.37,-0.15,Matches
Matheus Araújo,br BRA,"MF,FW",20.0,16,584.0,37.0,17.1,6.5,3,73.0,1,13,28.0,14,1.38,8.0,9.0,-1.0,-0.15,-0.15,8.7,10.2,-1.6,-0.24,0.0,Matches
Felipe Augusto,br BRA,"FW,MF",18.0,15,322.0,21.0,9.4,3.6,2,62.0,0,13,15.0,17,1.13,3.0,7.0,-4.0,-1.12,-1.21,4.2,6.5,-2.3,-0.65,-0.45,Matches
Víctor Cantillo,co COL,MF,29.0,6,266.0,44.0,7.8,3.0,2,73.0,1,4,30.0,10,1.67,7.0,4.0,3.0,1.02,1.13,3.3,4.4,-1.1,-0.38,-0.15,Matches
Du Queiroz,br BRA,"MF,DF",23.0,3,176.0,59.0,5.1,2.0,2,88.0,1,1,1.0,0,1.0,2.0,6.0,-4.0,-2.05,-2.13,1.0,2.8,-1.8,-0.93,-0.73,Matches
Léo Mana,br BRA,DF,18.0,3,134.0,45.0,3.9,1.5,2,56.0,0,1,23.0,5,0.67,2.0,2.0,0.0,0.0,0.03,1.4,3.3,-1.9,-1.27,-1.08,Matches
Chrystian Barletta,br BRA,"FW,MF",21.0,3,127.0,42.0,3.7,1.4,2,57.0,0,1,13.0,6,1.0,2.0,2.0,0.0,0.0,0.03,1.1,1.3,-0.2,-0.11,0.14,Matches
Gustavo Mosquito,br BRA,"FW,MF",25.0,11,308.0,28.0,9.0,3.4,1,45.0,0,10,26.0,1,1.09,4.0,5.0,-1.0,-0.29,-0.29,2.4,8.7,-6.3,-1.85,-1.77,Matches
Paulinho,br BRA,"MF,FW",34.0,4,148.0,37.0,4.3,1.6,1,90.0,1,3,19.0,2,0.25,2.0,3.0,-1.0,-0.61,-0.61,1.8,1.5,0.3,0.16,0.42,Matches
Giovane,br BRA,FW,19.0,5,133.0,27.0,3.9,1.5,1,45.0,0,4,22.0,5,1.4,3.0,1.0,2.0,1.35,1.44,1.4,2.5,-1.1,-0.74,-0.52,Matches
Carlos Miguel,br BRA,GK,24.0,2,110.0,55.0,3.2,1.2,1,90.0,1,1,20.0,36,3.0,2.0,0.0,2.0,1.64,1.72,1.1,1.2,-0.2,-0.13,0.11,Matches
Fabián Balbuena,py PAR,DF,31.0,1,89.0,89.0,2.6,1.0,1,89.0,0,0,,3,0.0,1.0,2.0,-1.0,-1.01,-1.01,0.5,1.0,-0.6,-0.58,-0.35,Matches
Júnior Moraes,ua UKR,DF,35.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,0.0,0.0,1.0,-1.0,-90.0,-90.0,0.0,0.2,-0.2,-15.84,-15.61,Matches
Matheus Donelli,br BRA,GK,20.0,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Ryan Gustavo,br BRA,MF,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
João Pedro,br BRA,DF,19.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Rafael Ramos,pt POR,DF,28.0,0,,,,,0,,0,0,,19,,,,,,,,,,,,Matches
Renato Santos,br BRA,DF,18.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Squad Total,,,27.4,38,3420.0,90.0,100.0,38.0,418,79.0,235,181,25.0,271,1.32,47.0,48.0,-1.0,-0.03,,40.5,49.6,-9.1,-0.24,,
Opponent Total,,,27.7,38,3420.0,90.0,100.0,38.0,418,79.0,242,174,20.0,276,1.32,48.0,47.0,1.0,0.03,,49.6,40.5,9.1,0.24,,
