Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Cássio,br BRA,GK,33.0,37.0,36,3,1,3,0,37.3,0.23,1.3,0.03,181,380,47.6,714,143,36.8,34.7,311,37.6,33.2,513,21,4.1,14,0.38,12.3,Matches
Matheus Donelli,br BRA,GK,18.0,1.0,0,0,0,0,0,0.6,0.28,0.6,0.55,1,1,100.0,9,4,11.1,18.8,1,0.0,8.0,1,0,0.0,1,1.0,18.5,Matches
Squad Total,,,28.3,38.0,36,3,1,3,0,37.8,0.23,1.8,0.05,182,381,47.8,723,147,36.5,,312,37.5,33.1,514,21,4.1,15,0.39,,
Opponent Total,,,26.8,38.0,40,5,1,4,1,40.2,0.24,1.2,0.03,183,386,47.4,794,120,36.3,34.1,246,39.8,35.1,512,34,6.6,21,0.55,11.8,
