Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Cássio,br BRA,GK,31.0,31.8,28,4,0,5,1,31.2,0.24,4.2,0.13,228,486,46.9,632,86,48.6,38.4,301,59.5,44.0,430,19,4.4,13,0.41,11.0,Matches
Walter,br BRA,GK,31.0,6.0,6,1,0,1,0,10.4,0.26,4.4,0.73,37,90,41.1,141,23,46.8,38.1,54,44.4,37.8,87,2,2.3,2,0.33,9.6,Matches
Caíque França,br BRA,GK,23.0,0.2,0,0,0,0,0,0.0,,0.0,0.0,3,5,60.0,4,0,25.0,29.0,4,100.0,61.8,3,0,0.0,0,0.0,,Matches
Squad Total,,,28.0,38.0,34,5,0,6,1,41.6,0.25,8.6,0.23,268,581,46.1,777,109,48.1,,359,57.7,43.3,520,21,4.0,15,0.39,,
Opponent Total,,,27.4,38.0,42,4,0,7,1,42.2,0.27,1.2,0.03,212,547,38.8,736,124,47.1,38.2,304,65.8,47.2,599,32,5.3,5,0.13,9.5,
