Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Gil,br BRA,DF,32.0,36,3240.0,90.0,94.7,36.0,36,90.0,36.0,0,,0,1.33,40.0,42.0,-2.0,-0.06,-1.06,41.2,51.6,-10.4,-0.29,-0.38,Matches
Cássio,br BRA,GK,32.0,35,3142.0,90.0,91.9,34.9,35,90.0,33.0,0,,0,1.2,41.0,45.0,-4.0,-0.11,-1.41,39.3,51.7,-12.5,-0.36,-1.07,Matches
Fagner,br BRA,DF,30.0,32,2778.0,87.0,81.2,30.9,32,87.0,29.0,0,,0,1.5,42.0,37.0,5.0,0.16,0.86,39.4,40.2,-0.8,-0.03,1.3,Matches
Jô,br BRA,FW,32.0,30,2113.0,70.0,61.8,23.5,24,83.0,15.0,6,22.0,0,1.23,25.0,25.0,0.0,0.0,0.0,26.0,32.9,-6.9,-0.29,-0.06,Matches
Gabriel,br BRA,MF,27.0,28,2016.0,72.0,58.9,22.4,24,81.0,11.0,4,19.0,6,1.25,25.0,28.0,-3.0,-0.13,-0.33,24.2,33.0,-8.8,-0.39,-0.3,Matches
Víctor Cantillo,co COL,MF,26.0,25,1554.0,62.0,45.4,17.3,21,71.0,3.0,4,16.0,7,1.15,19.0,20.0,-1.0,-0.06,-0.11,17.4,25.2,-7.9,-0.46,-0.34,Matches
Ramiro Benetti,br BRA,"MF,FW",26.0,31,1803.0,58.0,52.7,20.0,20,75.0,2.0,11,27.0,2,1.35,19.0,23.0,-4.0,-0.2,-0.42,21.9,28.6,-6.7,-0.33,-0.14,Matches
Fábio Santos,br BRA,DF,34.0,20,1780.0,89.0,52.0,19.8,20,89.0,19.0,0,,0,1.65,24.0,18.0,6.0,0.3,0.63,24.1,25.1,-1.0,-0.05,0.46,Matches
Rómulo Otero,ve VEN,"FW,MF",27.0,24,1527.0,64.0,44.6,17.0,18,74.0,4.0,6,32.0,1,1.25,18.0,18.0,0.0,0.0,0.0,18.1,22.9,-4.8,-0.28,-0.02,Matches
Gustavo Mosquito,br BRA,"FW,MF",22.0,27,1284.0,48.0,37.5,14.3,16,63.0,0.0,11,25.0,4,1.37,22.0,24.0,-2.0,-0.14,-0.22,18.6,21.3,-2.7,-0.19,0.13,Matches
Lucas Piton,br BRA,"DF,FW",19.0,20,1328.0,66.0,38.8,14.8,15,82.0,10.0,5,19.0,11,1.4,15.0,19.0,-4.0,-0.27,-0.44,16.1,20.4,-4.4,-0.3,-0.04,Matches
Léo Natel,br BRA,"FW,MF",22.0,31,1316.0,42.0,38.5,14.6,14,69.0,2.0,17,20.0,3,1.42,17.0,17.0,0.0,0.0,0.0,17.0,18.7,-1.6,-0.11,0.26,Matches
Bruno Méndez,uy URU,DF,20.0,16,1295.0,81.0,37.9,14.4,14,88.0,12.0,2,30.0,18,1.47,19.0,19.0,0.0,0.0,0.0,18.3,20.5,-2.2,-0.15,0.19,Matches
Mateus Vital,br BRA,"FW,MF",21.0,25,1218.0,49.0,35.6,13.5,14,67.0,1.0,11,26.0,8,1.28,19.0,19.0,0.0,0.0,0.0,16.8,20.9,-4.2,-0.31,-0.06,Matches
Danilo Avelar,br BRA,DF,30.0,13,1164.0,90.0,34.0,12.9,13,90.0,12.0,0,,0,1.15,15.0,16.0,-1.0,-0.08,-0.12,14.1,19.9,-5.8,-0.45,-0.27,Matches
Ángelo Araos,cl CHI,MF,23.0,15,800.0,53.0,23.4,8.9,12,61.0,1.0,3,22.0,10,1.13,16.0,15.0,1.0,0.11,0.15,12.2,13.8,-1.6,-0.19,0.11,Matches
Luan Vieira,br BRA,"MF,FW",26.0,22,1103.0,50.0,32.3,12.3,11,76.0,3.0,11,24.0,10,1.32,10.0,12.0,-2.0,-0.16,-0.24,12.8,19.3,-6.5,-0.53,-0.38,Matches
Juan Cazares,ec ECU,MF,27.0,20,1086.0,54.0,31.8,12.1,10,79.0,2.0,10,30.0,0,1.65,15.0,12.0,3.0,0.25,0.36,14.4,15.9,-1.5,-0.12,0.22,Matches
Xavier,br BRA,MF,19.0,18,848.0,47.0,24.8,9.4,9,78.0,5.0,9,16.0,15,1.78,12.0,13.0,-1.0,-0.11,-0.14,12.1,14.2,-2.0,-0.22,0.07,Matches
Éderson,br BRA,MF,20.0,16,709.0,44.0,20.7,7.9,8,71.0,2.0,8,18.0,7,1.31,10.0,11.0,-1.0,-0.13,-0.16,9.6,10.4,-0.8,-0.1,0.22,Matches
Jemerson,br BRA,DF,27.0,7,624.0,89.0,18.2,6.9,7,89.0,6.0,0,,2,1.57,10.0,5.0,5.0,0.72,0.88,7.0,8.5,-1.6,-0.23,0.05,Matches
Marllon Borges,br BRA,DF,27.0,11,600.0,55.0,17.5,6.7,7,81.0,6.0,4,8.0,12,1.73,8.0,9.0,-1.0,-0.15,-0.18,8.1,10.4,-2.3,-0.34,-0.08,Matches
Budiga Roni,br BRA,"MF,FW",20.0,9,511.0,57.0,14.9,5.7,7,67.0,0.0,2,20.0,10,1.0,6.0,5.0,1.0,0.18,0.21,6.9,9.8,-2.8,-0.5,-0.27,Matches
