Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Cássio,br BRA,GK,31.0,31.8,6,0,0,1,9,0,0,1,0,0,1,0,15,7,0,100.0,Matches
Manoel,br BRA,DF,28.0,31.0,2,0,0,33,14,1,2,22,24,0,2,1,106,54,39,58.1,Matches
Gil,br BRA,DF,31.0,29.0,5,0,0,17,4,4,0,25,17,0,0,0,105,77,37,67.5,Matches
Fagner,br BRA,DF,29.0,28.4,8,0,0,32,44,0,124,33,43,0,0,0,121,35,35,50.0,Matches
Pedrinho,br BRA,MF,20.0,24.1,0,0,0,15,49,2,77,18,18,0,0,0,122,18,34,34.6,Matches
Júnior Urso,br BRA,MF,29.0,23.6,4,0,0,34,25,0,17,20,26,0,0,0,93,32,30,51.6,Matches
Danilo Avelar,br BRA,DF,29.0,24.2,6,0,0,37,29,1,58,41,21,0,0,0,106,97,52,65.1,Matches
Clayson,br BRA,MF,23.0,22.3,6,0,0,33,54,4,111,17,16,0,1,0,121,18,35,34.0,Matches
Ralf,br BRA,MF,34.0,21.3,1,0,0,23,34,0,3,42,32,0,0,0,153,26,23,53.1,Matches
Mateus Vital,br BRA,"MF,FW",20.0,21.9,1,0,0,18,65,3,50,6,11,0,0,0,116,12,36,25.0,Matches
Vágner Love,br BRA,"FW,MF",34.0,19.5,5,0,0,38,38,7,10,4,13,1,0,0,50,40,83,32.5,Matches
Junior Sornoza,ec ECU,MF,25.0,15.1,4,0,0,22,17,1,94,9,11,0,0,0,94,9,16,36.0,Matches
Gabriel,br BRA,MF,26.0,15.3,4,0,0,26,16,0,8,19,31,0,0,0,95,16,27,37.2,Matches
Mauro Boselli,ar ARG,FW,33.0,15.0,3,0,0,14,17,2,0,1,2,0,0,0,19,32,44,42.1,Matches
Carlos Augusto,br BRA,DF,20.0,13.3,2,0,0,15,9,0,35,13,14,0,1,0,42,47,29,61.8,Matches
Ramiro Benetti,br BRA,MF,25.0,10.9,1,0,0,34,13,0,28,5,14,0,0,0,43,20,24,45.5,Matches
Janderson,br BRA,"MF,FW",19.0,10.8,0,0,0,19,29,3,40,5,12,0,1,0,44,4,19,17.4,Matches
Gustavo,br BRA,FW,24.0,11.3,2,0,0,32,20,8,4,4,7,0,0,0,23,81,71,53.3,Matches
Michel,br BRA,DF,28.0,7.7,1,1,0,15,11,0,15,11,4,0,0,0,33,11,11,50.0,Matches
Walter,br BRA,GK,31.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,,Matches
Jádson,br BRA,MF,35.0,7.4,3,0,0,8,5,0,40,2,1,0,0,0,33,0,2,0.0,Matches
Bruno Méndez,uy URU,DF,19.0,5.8,3,0,0,5,1,0,2,4,9,0,1,0,30,15,8,65.2,Matches
Henrique,br BRA,DF,32.0,5.0,0,0,0,3,0,1,0,3,0,0,0,0,12,7,6,53.8,Matches
Marllon Borges,br BRA,DF,26.0,4.0,1,0,0,5,9,0,0,5,1,0,0,0,17,10,1,90.9,Matches
Everaldo,br BRA,MF,24.0,3.7,1,0,0,10,12,1,8,1,12,0,0,0,25,1,7,12.5,Matches
Pedro Henrique,br BRA,DF,23.0,3.0,0,0,0,0,3,0,0,5,4,0,0,0,12,10,7,58.8,Matches
Matheus Jesus,br BRA,MF,21.0,2.3,0,0,0,5,7,1,3,3,6,0,0,0,9,10,3,76.9,Matches
Richard,br BRA,MF,24.0,1.0,0,0,0,2,2,0,0,2,1,0,0,0,9,1,1,50.0,Matches
André Luis,br BRA,MF,21.0,0.7,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0.0,Matches
Régis,br BRA,"MF,FW",26.0,1.0,1,0,0,0,4,0,3,1,2,0,0,0,7,4,3,57.1,Matches
Lucas Piton,br BRA,DF,18.0,0.5,0,0,0,1,0,0,3,1,4,0,0,0,2,1,0,100.0,Matches
Renê Júnior,br BRA,MF,29.0,0.3,0,0,0,0,3,0,0,1,1,0,0,0,2,2,1,66.7,Matches
Caíque França,br BRA,GK,23.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,28.0,38.0,70,1,0,497,548,39,735,324,357,1,7,1,1667,697,685,50.4,
Opponent Total,,,27.4,38.0,98,6,3,580,451,70,681,331,436,5,4,1,1810,685,697,49.6,
