Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Cássio,br BRA,GK,33.0,37.0,1082,947,1080,2,0,0,1082,0,0,,0,,540,3312,2291,0,0,0,1,0,319,0,Matches
Gil,br BRA,DF,33.0,37.0,2232,335,1202,987,53,44,2232,5,4,80.0,1,20.0,1407,4865,1950,3,4,0,3,3,1609,1,Matches
João Victor,br BRA,DF,22.0,36.0,2543,374,1280,1203,78,27,2543,15,12,80.0,3,20.0,1595,8423,5012,20,13,2,19,3,1807,8,Matches
Fagner,br BRA,DF,31.0,33.8,2822,110,805,1488,568,14,2822,39,21,53.8,18,46.2,1601,7524,4150,71,68,0,22,9,1775,86,Matches
Fábio Santos,br BRA,DF,35.0,32.0,2612,121,873,1301,460,21,2609,8,4,50.0,4,50.0,1538,6596,3465,45,42,2,18,7,1796,70,Matches
Gabriel,br BRA,MF,28.0,26.8,1878,47,431,1221,238,21,1878,9,3,33.3,6,66.7,1067,4093,1750,23,26,5,33,12,1342,37,Matches
Jô,br BRA,FW,33.0,23.9,853,15,48,504,305,102,852,14,10,71.4,4,28.6,451,1736,616,16,18,7,56,18,727,114,Matches
Gustavo Mosquito,br BRA,"FW,MF",23.0,23.0,973,17,121,345,534,80,973,123,54,43.9,69,56.1,722,5655,2779,109,71,41,73,40,790,272,Matches
Giuliano de Paula,br BRA,MF,30.0,19.7,1276,23,216,800,272,30,1276,42,27,64.3,15,35.7,849,3544,1599,27,25,5,30,26,1013,65,Matches
Roger Guedes,br BRA,"FW,MF",24.0,18.7,981,7,86,416,487,77,980,72,31,43.1,41,56.9,691,4277,1976,58,37,25,48,24,823,161,Matches
Víctor Cantillo,co COL,MF,27.0,16.0,1213,36,298,820,108,6,1213,11,8,72.7,3,27.3,801,3599,1923,13,16,0,16,10,876,11,Matches
Gabriel Pereira,br BRA,"FW,MF",19.0,14.7,782,9,85,289,421,47,782,75,42,56.0,33,44.0,549,3297,1724,57,52,14,45,28,590,168,Matches
Renato Augusto,br BRA,"MF,FW",32.0,16.5,1181,9,141,693,356,48,1181,39,24,61.5,15,38.5,828,3405,1560,36,27,8,21,26,1009,113,Matches
Budiga Roni,br BRA,MF,21.0,12.2,629,12,131,349,157,16,629,16,10,62.5,6,37.5,386,1590,696,12,9,2,26,20,454,34,Matches
Du Queiroz,br BRA,"MF,DF",21.0,11.0,755,22,188,391,185,12,755,21,14,66.7,7,33.3,483,2130,1053,20,22,3,15,7,538,42,Matches
Mateus Vital,br BRA,"FW,MF",22.0,9.9,502,3,48,213,246,28,501,45,23,51.1,22,48.9,325,2422,1177,41,26,8,27,13,370,86,Matches
Vitinho,br BRA,"MF,FW",21.0,8.9,421,7,66,195,162,14,421,16,6,37.5,10,62.5,268,1434,683,14,14,2,24,11,302,43,Matches
Luan Vieira,br BRA,"FW,MF",27.0,6.4,442,3,36,248,159,10,442,15,12,80.0,3,20.0,291,1298,486,9,14,2,25,14,372,26,Matches
Adson,br BRA,"FW,MF",20.0,6.2,391,2,48,173,172,16,391,19,8,42.1,11,57.9,255,1301,605,16,8,1,15,6,317,54,Matches
Lucas Piton,br BRA,DF,20.0,5.9,570,14,159,314,102,4,570,9,4,44.4,5,55.6,353,1502,858,11,12,0,6,1,395,22,Matches
Willian,br BRA,"FW,MF",32.0,5.0,344,4,46,154,150,22,344,31,23,74.2,8,25.8,248,2025,1035,37,17,15,16,5,276,53,Matches
Raul Bicalho,br BRA,DF,21.0,3.0,152,17,78,73,1,1,152,1,1,100.0,0,0.0,103,402,184,1,0,0,0,2,112,0,Matches
Ángelo Araos,cl CHI,"MF,FW",24.0,3.7,222,4,46,119,59,3,222,14,9,64.3,5,35.7,135,879,345,8,9,1,15,6,158,20,Matches
Xavier,br BRA,MF,20.0,3.2,218,17,67,141,13,1,218,2,2,100.0,0,0.0,139,470,196,1,2,1,1,2,142,2,Matches
Ramiro Benetti,br BRA,"MF,FW",27.0,2.6,174,6,23,101,51,9,174,0,0,,0,,71,237,114,0,2,0,8,3,108,18,Matches
Matheus Donelli,br BRA,GK,18.0,1.0,10,8,10,0,0,0,10,0,0,,0,,6,28,21,0,0,0,0,0,3,0,Matches
Guilherme Camacho,br BRA,MF,30.0,0.9,55,2,16,32,7,2,55,1,0,0.0,1,100.0,21,106,17,0,0,0,3,2,34,3,Matches
Marquinhos,br BRA,"FW,MF",24.0,2.1,123,1,25,62,38,2,123,6,3,50.0,3,50.0,76,544,303,5,9,1,8,2,90,21,Matches
Gustavo Mantuan,br BRA,"FW,MF",19.0,0.4,14,0,0,6,8,3,14,4,1,25.0,3,75.0,10,77,21,1,1,0,0,1,11,5,Matches
Léo Natel,br BRA,"FW,MF",23.0,0.2,15,0,4,5,6,0,15,0,0,,0,,9,63,37,1,1,0,0,1,10,2,Matches
Felipe Augusto,br BRA,FW,16.0,0.2,11,0,0,5,7,0,11,0,0,,0,,5,29,6,0,2,0,5,0,7,1,Matches
Cauê,br BRA,FW,18.0,0.1,6,0,0,3,3,0,6,0,0,,0,,4,23,16,1,0,0,0,0,6,1,Matches
João Pedro,br BRA,DF,24.0,0.1,9,0,4,3,2,0,9,1,1,100.0,0,0.0,4,26,15,0,0,0,1,1,4,1,Matches
Squad Total,,,28.3,38.0,25491,2172,7661,12656,5408,660,25485,653,357,54.7,296,45.3,15831,76912,38663,656,547,145,580,303,18185,1540,
Opponent Total,,,26.8,38.0,21985,2014,6221,10673,5331,563,21982,527,322,61.1,205,38.9,12759,68805,37736,665,539,96,581,303,14462,1419,
