Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Gil,br BRA,DF,32.0,36.0,4,0,0,27,18,1,3,39,20,0,0,1,135,128,44,74.4,Matches
Cássio,br BRA,GK,32.0,34.9,2,1,0,1,5,0,0,0,1,0,1,0,28,8,0,100.0,Matches
Fagner,br BRA,DF,30.0,30.9,7,1,0,47,24,3,182,55,42,1,1,0,152,24,49,32.9,Matches
Jô,br BRA,FW,32.0,23.5,1,1,0,29,31,14,8,0,1,0,0,0,39,100,65,60.6,Matches
Gabriel,br BRA,MF,27.0,22.4,6,1,0,45,35,0,11,50,45,1,0,0,136,20,29,40.8,Matches
Víctor Cantillo,co COL,MF,26.0,17.3,6,0,0,28,34,0,2,29,12,0,0,0,74,23,14,62.2,Matches
Ramiro Benetti,br BRA,"MF,FW",26.0,20.0,8,0,0,59,26,1,30,42,23,0,0,0,116,47,47,50.0,Matches
Fábio Santos,br BRA,DF,34.0,19.8,3,0,0,18,19,0,35,30,14,0,0,0,110,39,17,69.6,Matches
Rómulo Otero,ve VEN,"FW,MF",27.0,17.0,8,1,1,34,66,4,103,12,17,0,0,0,94,29,36,44.6,Matches
Gustavo Mosquito,br BRA,"FW,MF",22.0,14.3,1,0,0,14,36,3,39,6,8,1,0,0,50,4,17,19.0,Matches
Lucas Piton,br BRA,"DF,FW",19.0,14.8,1,0,0,23,11,0,63,28,14,0,0,0,65,24,31,43.6,Matches
Léo Natel,br BRA,"FW,MF",22.0,14.6,3,0,0,46,15,11,54,8,15,1,0,0,54,17,43,28.3,Matches
Bruno Méndez,uy URU,DF,20.0,14.4,3,1,0,16,2,0,2,27,8,0,1,0,56,46,36,56.1,Matches
Mateus Vital,br BRA,"FW,MF",21.0,13.5,3,0,0,17,35,2,28,10,14,0,0,0,103,13,32,28.9,Matches
Danilo Avelar,br BRA,DF,30.0,12.9,4,1,1,20,5,0,1,20,4,0,0,0,54,24,22,52.2,Matches
Ángelo Araos,cl CHI,MF,23.0,8.9,3,0,0,20,25,1,17,9,3,0,0,0,34,10,19,34.5,Matches
Luan Vieira,br BRA,"MF,FW",26.0,12.3,2,0,0,17,15,0,44,0,17,0,0,0,54,7,26,21.2,Matches
Juan Cazares,ec ECU,MF,27.0,12.1,1,0,0,12,10,0,41,7,4,0,0,0,49,3,11,21.4,Matches
Xavier,br BRA,MF,19.0,9.4,4,0,0,24,10,0,4,13,12,0,0,0,55,14,13,51.9,Matches
Éderson,br BRA,MF,20.0,7.9,1,0,0,13,15,0,2,18,10,0,0,0,51,13,8,61.9,Matches
Jemerson,br BRA,DF,27.0,6.9,0,0,0,12,2,0,0,19,4,0,0,0,22,25,13,65.8,Matches
Marllon Borges,br BRA,DF,27.0,6.7,0,1,0,8,2,0,0,6,1,0,0,0,29,16,10,61.5,Matches
Budiga Roni,br BRA,"MF,FW",20.0,5.7,4,0,0,18,6,1,4,4,8,0,0,0,26,2,13,13.3,Matches
Michel,br BRA,DF,29.0,5.8,1,0,0,6,10,1,14,7,6,0,1,0,31,9,5,64.3,Matches
Sidcley,br BRA,DF,26.0,5.7,0,0,0,7,10,1,23,11,4,0,0,0,34,1,5,16.7,Matches
Guilherme Camacho,br BRA,MF,29.0,6.4,2,0,0,24,2,0,2,9,14,0,0,0,35,6,7,46.2,Matches
Everaldo,br BRA,"FW,MF",25.0,5.4,2,0,0,11,10,1,8,2,8,0,1,0,18,2,13,13.3,Matches
Matheus Davó,br BRA,FW,20.0,2.9,1,0,0,3,1,4,1,1,1,0,0,0,6,6,9,40.0,Matches
Gustavo Mantuan,br BRA,"FW,MF",18.0,3.1,0,0,0,7,8,2,7,2,1,0,0,0,3,0,4,0.0,Matches
Walter,br BRA,GK,32.0,3.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Mauro Boselli,ar ARG,"FW,MF",34.0,2.2,0,0,0,0,1,1,1,0,0,0,0,0,1,4,5,44.4,Matches
Ruan Oliveira Ferreira,br BRA,"FW,MF",19.0,1.2,0,0,0,2,2,0,1,3,1,0,0,0,10,1,4,20.0,Matches
Jonathan Cafu,br BRA,"FW,MF",28.0,1.2,0,0,0,3,4,0,2,1,2,0,0,0,5,1,4,20.0,Matches
Gabriel Pereira,br BRA,"FW,MF",18.0,2.5,2,0,0,10,12,0,7,1,2,0,0,0,6,0,6,0.0,Matches
Janderson,br BRA,FW,20.0,0.3,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,,Matches
Raul Bicalho,br BRA,DF,20.0,0.2,0,0,0,2,0,0,1,1,1,0,0,0,3,3,1,75.0,Matches
Squad Total,,,27.6,38.0,85,8,2,624,508,51,741,470,337,4,5,1,1739,669,658,50.4,
Opponent Total,,,26.6,38.0,67,5,0,551,596,80,758,477,348,2,5,1,1834,658,669,49.6,
