Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Cássio,br BRA,GK,34.0,34.0,704,958,73.5,21529,14795,85,85,100.0,326,329,99.1,293,544,53.9,0,0.0,0.0,0.0,0,13,0,0,0,Matches
Roger Guedes,br BRA,"FW,MF",25.0,28.3,853,1057,80.7,13488,2483,469,525,89.3,267,317,84.2,77,111,69.4,2,3.5,2.8,-1.5,35,64,18,0,91,Matches
Du Queiroz,br BRA,MF,22.0,28.9,1239,1444,85.8,20044,4566,630,697,90.4,478,534,89.5,94,135,69.6,2,1.6,1.3,0.4,25,124,16,4,118,Matches
Gil,br BRA,DF,34.0,22.7,1039,1202,86.4,20117,7248,348,377,92.3,575,624,92.1,111,180,61.7,1,0.8,0.8,0.2,4,33,2,0,45,Matches
Lucas Piton,br BRA,"DF,FW",21.0,19.7,902,1157,78.0,13433,5081,542,581,93.3,276,365,75.6,58,126,46.0,3,1.9,2.0,1.1,21,66,22,12,84,Matches
Raul Bicalho,br BRA,DF,22.0,18.7,914,1091,83.8,17544,6232,321,351,91.5,495,542,91.3,90,170,52.9,1,0.4,0.2,0.6,3,40,3,1,52,Matches
Giuliano de Paula,br BRA,MF,31.0,18.4,944,1077,87.7,12522,2856,581,631,92.1,259,288,89.9,37,61,60.7,2,2.6,1.5,-0.6,32,75,6,0,102,Matches
Fábio Santos,br BRA,DF,36.0,17.4,1110,1302,85.3,16518,6183,628,668,94.0,405,467,86.7,44,97,45.4,0,0.6,1.1,-0.6,8,84,9,4,95,Matches
Renato Augusto,br BRA,MF,33.0,15.6,840,1029,81.6,14347,4132,410,463,88.6,318,368,86.4,89,145,61.4,3,3.7,2.6,-0.7,37,110,14,0,139,Matches
Fausto Vera,ar ARG,MF,21.0,14.5,886,1009,87.8,15617,4300,410,446,91.9,361,392,92.1,93,132,70.5,0,0.2,0.5,-0.2,5,91,7,2,95,Matches
Yuri Alberto,br BRA,FW,20.0,16.1,255,385,66.2,3007,529,170,235,72.3,58,88,65.9,1,3,33.3,1,1.6,1.4,-0.6,17,10,10,1,29,Matches
Rafael Ramos,pt POR,DF,27.0,14.5,667,873,76.4,10919,4255,339,381,89.0,258,327,78.9,54,113,47.8,1,1.3,1.1,-0.3,11,50,13,4,50,Matches
Adson,br BRA,"FW,MF",21.0,13.8,522,633,82.5,6877,1510,318,351,90.6,158,185,85.4,15,29,51.7,0,0.8,1.5,-0.8,14,34,29,2,72,Matches
Bruno Méndez,uy URU,DF,22.0,12.6,557,717,77.7,10268,3742,211,241,87.6,286,347,82.4,54,110,49.1,1,0.4,0.2,0.6,2,27,0,0,31,Matches
Gustavo Mosquito,br BRA,"FW,MF",24.0,12.6,287,394,72.8,4107,920,182,209,87.1,73,114,64.0,20,38,52.6,3,2.2,1.7,0.8,18,16,10,4,23,Matches
Fabián Balbuena,py PAR,DF,30.0,12.0,490,621,78.9,9765,4577,145,170,85.3,293,328,89.3,48,103,46.6,0,0.0,0.3,0.0,0,22,0,0,34,Matches
Víctor Cantillo,co COL,MF,28.0,10.2,644,751,85.8,11980,3127,263,280,93.9,288,323,89.2,78,118,66.1,0,0.2,0.8,-0.2,8,66,7,0,72,Matches
Robert Renan,br BRA,DF,18.0,10.0,439,518,84.7,8291,3014,150,165,90.9,241,253,95.3,39,82,47.6,0,0.0,0.1,0.0,0,31,1,0,24,Matches
Gustavo Mantuan,br BRA,"FW,DF",20.0,9.6,315,407,77.4,4841,1413,186,216,86.1,108,134,80.6,16,33,48.5,1,0.6,1.1,0.4,6,24,8,4,33,Matches
Willian,br BRA,FW,33.0,9.2,299,390,76.7,4932,1061,169,186,90.9,96,129,74.4,27,51,52.9,2,1.3,1.2,0.7,17,26,15,1,48,Matches
Maycon,br BRA,MF,24.0,8.8,438,524,83.6,7594,2020,207,229,90.4,156,171,91.2,51,81,63.0,0,0.8,1.3,-0.8,17,41,6,2,47,Matches
Fagner,br BRA,DF,32.0,10.0,567,745,76.1,9377,3774,310,338,91.7,210,287,73.2,44,102,43.1,1,1.1,1.4,-0.1,12,54,15,7,64,Matches
Mateus Vital,br BRA,"FW,MF",23.0,8.2,269,339,79.4,3427,841,177,195,90.8,72,93,77.4,6,18,33.3,2,0.8,1.0,1.2,10,17,11,2,31,Matches
Budiga Roni,br BRA,MF,22.0,8.3,290,350,82.9,4380,866,159,177,89.8,95,109,87.2,18,31,58.1,1,0.6,0.3,0.4,6,18,3,0,25,Matches
Ramiro Benetti,br BRA,"MF,FW",28.0,6.1,236,290,81.4,3232,903,133,150,88.7,77,93,82.8,8,16,50.0,1,0.6,0.7,0.4,7,17,3,1,20,Matches
João Victor,br BRA,DF,23.0,5.4,263,297,88.6,5586,1888,77,82,93.9,139,148,93.9,44,58,75.9,0,0.0,0.0,0.0,0,18,0,0,7,Matches
Bruno Melo,br BRA,"DF,MF",29.0,4.9,201,253,79.4,3198,1067,105,114,92.1,83,107,77.6,11,23,47.8,0,0.3,0.3,-0.3,1,14,1,1,16,Matches
Júnior Moraes,ua UKR,FW,34.0,4.5,56,73,76.7,621,114,33,37,89.2,14,17,82.4,0,3,0.0,0,0.2,0.1,-0.2,2,4,0,0,7,Matches
Robson Bambu,br BRA,DF,24.0,4.4,160,188,85.1,2820,1010,63,70,90.0,74,79,93.7,14,25,56.0,0,0.0,0.0,0.0,1,5,1,0,3,Matches
Paulinho,br BRA,MF,33.0,1.8,84,90,93.3,1177,250,49,51,96.1,28,30,93.3,3,3,100.0,0,0.0,0.1,0.0,1,7,1,0,8,Matches
Giovane,br BRA,"FW,DF",18.0,3.3,70,102,68.6,931,165,48,60,80.0,11,17,64.7,5,8,62.5,0,1.0,0.9,-1.0,5,2,2,0,4,Matches
Matheus Donelli,br BRA,GK,19.0,2.0,35,44,79.5,964,652,4,4,100.0,20,21,95.2,11,19,57.9,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Carlos Miguel,br BRA,GK,23.0,2.0,29,56,51.8,827,573,5,5,100.0,14,16,87.5,10,35,28.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Xavier,br BRA,MF,21.0,1.8,62,73,84.9,916,292,37,40,92.5,19,22,86.4,5,8,62.5,0,0.1,0.0,-0.1,2,4,0,0,7,Matches
Jô,br BRA,FW,34.0,2.2,41,53,77.4,535,119,21,28,75.0,13,16,81.3,2,2,100.0,0,0.0,0.3,0.0,2,3,4,1,7,Matches
João Pedro,br BRA,"DF,FW",25.0,1.3,30,46,65.2,439,237,23,27,85.2,5,9,55.6,2,7,28.6,0,0.0,0.0,0.0,0,4,2,0,6,Matches
Biro,br BRA,FW,17.0,1.2,30,37,81.1,522,122,16,20,80.0,11,12,91.7,3,3,100.0,0,0.1,0.1,-0.1,1,4,2,0,3,Matches
Felipe Augusto,br BRA,FW,17.0,0.8,3,3,100.0,42,5,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Léo Mana,br BRA,DF,17.0,0.5,16,23,69.6,216,88,9,9,100.0,4,7,57.1,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Léo Natel,br BRA,FW,24.0,0.3,8,14,57.1,116,8,5,6,83.3,3,7,42.9,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Wesley,br BRA,"MF,FW",16.0,0.1,7,7,100.0,71,10,7,7,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Arthur,br BRA,FW,18.0,0.0,1,1,100.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
