Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Cássio,br BRA,GK,32.0,34.9,45,4,2,5,1,45.2,0.27,1.2,0.04,199,481,41.4,774,117,43.4,36.6,313,46.3,39.5,523,15,2.9,15,0.43,12.7,Matches
Walter,br BRA,GK,32.0,3.1,0,0,0,0,0,2.4,0.17,2.4,0.78,21,65,32.3,66,11,63.6,46.3,31,74.2,52.0,56,2,3.6,1,0.32,8.4,Matches
Squad Total,,,27.6,38.0,45,4,2,5,1,47.6,0.26,3.6,0.1,220,546,40.3,839,128,45.1,,345,48.7,40.6,579,17,2.9,16,0.42,,
Opponent Total,,,26.6,38.0,45,4,0,5,1,48.5,0.25,4.5,0.12,204,492,41.5,927,159,39.7,36.6,273,45.4,38.3,568,13,2.3,13,0.34,12.0,
