Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Cássio,br BRA,GK,34.0,34.0,958,570,388,100,0,1,0,0,0,0,0,0,704,0,0,Matches
Roger Guedes,br BRA,"FW,MF",25.0,28.3,1057,995,57,14,8,18,27,22,11,5,2,0,853,5,31,Matches
Du Queiroz,br BRA,MF,22.0,28.9,1444,1422,19,13,1,14,26,6,0,0,0,0,1239,3,24,Matches
Gil,br BRA,DF,34.0,22.7,1202,1169,33,30,0,10,0,3,0,0,0,0,1039,0,10,Matches
Lucas Piton,br BRA,"DF,FW",21.0,19.7,1157,945,209,25,0,10,86,181,3,1,1,0,902,3,37,Matches
Raul Bicalho,br BRA,DF,22.0,18.7,1091,1067,20,18,0,16,5,2,0,0,0,0,914,4,8,Matches
Giuliano de Paula,br BRA,MF,31.0,18.4,1077,1016,59,20,1,0,18,5,14,8,5,0,944,2,10,Matches
Fábio Santos,br BRA,DF,36.0,17.4,1302,1115,187,36,1,4,33,151,0,0,0,0,1110,0,24,Matches
Renato Augusto,br BRA,MF,33.0,15.6,1029,922,105,24,3,14,75,8,55,22,19,0,840,2,15,Matches
Fausto Vera,ar ARG,MF,21.0,14.5,1009,983,26,19,1,13,4,7,0,0,0,0,886,0,8,Matches
Yuri Alberto,br BRA,FW,20.0,16.1,385,367,13,0,2,2,9,1,0,0,0,0,255,5,13,Matches
Rafael Ramos,pt POR,DF,27.0,14.5,873,721,152,12,0,0,36,138,2,0,1,0,667,0,24,Matches
Adson,br BRA,"FW,MF",21.0,13.8,633,623,7,2,5,2,15,2,3,0,1,0,522,3,19,Matches
Bruno Méndez,uy URU,DF,22.0,12.6,717,617,99,11,0,2,11,88,0,0,0,0,557,1,6,Matches
Gustavo Mosquito,br BRA,"FW,MF",24.0,12.6,394,367,25,4,0,1,51,4,17,3,12,0,287,2,11,Matches
Fabián Balbuena,py PAR,DF,30.0,12.0,621,596,21,20,1,2,0,0,0,0,0,0,490,4,4,Matches
Víctor Cantillo,co COL,MF,28.0,10.2,751,689,61,35,0,16,23,4,22,10,5,0,644,1,6,Matches
Robert Renan,br BRA,DF,18.0,10.0,518,503,12,12,0,6,0,0,0,0,0,0,439,3,3,Matches
Gustavo Mantuan,br BRA,"FW,DF",20.0,9.6,407,369,38,5,3,5,24,32,1,0,1,0,315,0,13,Matches
Willian,br BRA,FW,33.0,9.2,390,365,24,8,2,5,33,3,13,7,5,0,299,1,8,Matches
