Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Cássio,br BRA,GK,34.0,34.0,1,0.03,1,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Roger Guedes,br BRA,"FW,MF",25.0,28.3,85,3.0,55,3,8,11,8,0,13,0.46,6,0,1,6,0,0,Matches
Du Queiroz,br BRA,MF,22.0,28.9,56,1.94,48,0,6,0,1,1,6,0.21,3,0,3,0,0,0,Matches
Gil,br BRA,DF,34.0,22.7,8,0.35,5,0,0,2,0,1,1,0.04,1,0,0,0,0,0,Matches
Lucas Piton,br BRA,"DF,FW",21.0,19.7,36,1.83,27,3,2,4,0,0,5,0.25,4,1,0,0,0,0,Matches
Raul Bicalho,br BRA,DF,22.0,18.7,8,0.43,6,0,0,1,1,0,1,0.05,0,0,0,1,0,0,Matches
Giuliano de Paula,br BRA,MF,31.0,18.4,60,3.27,49,4,3,2,2,0,5,0.27,4,0,0,1,0,0,Matches
Fábio Santos,br BRA,DF,36.0,17.4,18,1.03,17,1,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Renato Augusto,br BRA,MF,33.0,15.6,82,5.26,58,14,4,3,3,0,6,0.39,5,1,0,0,0,0,Matches
Fausto Vera,ar ARG,MF,21.0,14.5,30,2.07,27,0,0,1,2,0,1,0.07,1,0,0,0,0,0,Matches
Yuri Alberto,br BRA,FW,20.0,16.1,46,2.85,32,0,3,6,4,1,2,0.12,1,0,0,1,0,0,Matches
Rafael Ramos,pt POR,DF,27.0,14.5,25,1.73,21,2,0,0,1,1,1,0.07,1,0,0,0,0,0,Matches
Adson,br BRA,"FW,MF",21.0,13.8,38,2.76,30,1,3,2,1,1,1,0.07,1,0,0,0,0,0,Matches
Bruno Méndez,uy URU,DF,22.0,12.6,13,1.03,8,3,0,2,0,0,1,0.08,1,0,0,0,0,0,Matches
Gustavo Mosquito,br BRA,"FW,MF",24.0,12.6,34,2.71,17,6,5,1,5,0,4,0.32,2,1,1,0,0,0,Matches
Fabián Balbuena,py PAR,DF,30.0,12.0,7,0.58,5,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Víctor Cantillo,co COL,MF,28.0,10.2,19,1.87,13,5,0,0,0,1,1,0.1,1,0,0,0,0,0,Matches
Robert Renan,br BRA,DF,18.0,10.0,4,0.4,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Mantuan,br BRA,"FW,DF",20.0,9.6,18,1.88,14,0,1,1,2,0,1,0.1,1,0,0,0,0,0,Matches
Willian,br BRA,FW,33.0,9.2,40,4.35,22,3,6,2,5,2,4,0.44,2,0,0,0,1,1,Matches
Maycon,br BRA,MF,24.0,8.8,30,3.41,16,10,0,2,2,0,1,0.11,1,0,0,0,0,0,Matches
Fagner,br BRA,DF,32.0,10.0,17,1.69,12,5,0,0,0,0,1,0.1,0,1,0,0,0,0,Matches
Mateus Vital,br BRA,"FW,MF",23.0,8.2,28,3.4,20,2,1,2,1,2,2,0.24,2,0,0,0,0,0,Matches
Budiga Roni,br BRA,MF,22.0,8.3,13,1.56,9,0,1,2,0,1,2,0.24,2,0,0,0,0,0,Matches
Ramiro Benetti,br BRA,"MF,FW",28.0,6.1,14,2.28,13,0,0,0,1,0,3,0.49,2,0,0,0,1,0,Matches
João Victor,br BRA,DF,23.0,5.4,3,0.56,2,0,0,1,0,0,1,0.19,0,0,0,1,0,0,Matches
Bruno Melo,br BRA,"DF,MF",29.0,4.9,3,0.61,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Júnior Moraes,ua UKR,FW,34.0,4.5,6,1.34,5,0,0,1,0,0,1,0.22,1,0,0,0,0,0,Matches
Robson Bambu,br BRA,DF,24.0,4.4,1,0.23,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Paulinho,br BRA,MF,33.0,1.8,3,1.67,3,0,0,0,0,0,1,0.56,1,0,0,0,0,0,Matches
Giovane,br BRA,"FW,DF",18.0,3.3,7,2.1,3,1,1,1,1,0,2,0.6,0,0,1,0,1,0,Matches
Matheus Donelli,br BRA,GK,19.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Carlos Miguel,br BRA,GK,23.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Xavier,br BRA,MF,21.0,1.8,3,1.65,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jô,br BRA,FW,34.0,2.2,8,3.71,4,0,1,1,2,0,1,0.46,0,0,1,0,0,0,Matches
João Pedro,br BRA,"DF,FW",25.0,1.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Biro,br BRA,FW,17.0,1.2,3,2.5,1,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Felipe Augusto,br BRA,FW,17.0,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Léo Mana,br BRA,DF,17.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Léo Natel,br BRA,FW,24.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wesley,br BRA,"MF,FW",16.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Arthur,br BRA,FW,18.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.9,38.0,767,20.18,554,64,45,50,42,12,70,1.84,45,4,7,10,3,1,
Opponent Total,,,27.2,38.0,841,22.13,606,75,50,47,46,17,58,1.53,32,5,5,7,6,3,
