Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Cássio,br BRA,GK,30.0,27,27,2378,26.4,24,0.91,109,88,80.7,10,7,10,9,33.3,3,3,0,0,0.0,Matches
Walter,br BRA,GK,30.0,13,11,1042,11.6,11,0.95,61,51,83.6,1,4,6,3,27.3,1,1,0,0,0.0,Matches
Squad Total,,,26.6,38,38,3420,38.0,35,0.92,170,139,81.8,11,11,16,11,28.9,4,4,0,0,0.0,
Opponent Total,,,27.0,38,38,3420,38.0,34,0.89,120,87,72.5,16,11,11,16,42.1,1,1,0,0,0.0,
