Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Cássio,br BRA,GK,27.0,34.5,0,,,,,,,,,0,0,Matches
Gil,br BRA,DF,27.0,34.0,2,,,,,,,,,0,0,Matches
Jádson,br BRA,MF,31.0,32.9,13,,,,,,,,,5,5,Matches
Renato Augusto,br BRA,MF,26.0,28.6,5,,,,,,,,,0,0,Matches
Malcom,br BRA,"FW,MF",17.0,27.0,5,,,,,,,,,0,0,Matches
Vágner Love,br BRA,FW,30.0,26.2,14,,,,,,,,,0,0,Matches
Felipe,br BRA,DF,25.0,25.9,1,,,,,,,,,0,0,Matches
Fagner,br BRA,DF,25.0,24.1,0,,,,,,,,,0,0,Matches
Elías,br BRA,MF,29.0,21.9,5,,,,,,,,,0,0,Matches
Ralf,br BRA,MF,30.0,21.8,1,,,,,,,,,0,0,Matches
Bruno Henrique,br BRA,MF,25.0,17.9,1,,,,,,,,,0,0,Matches
Uendel,br BRA,DF,26.0,17.0,2,,,,,,,,,0,0,Matches
Edu Dracena,br BRA,DF,33.0,14.9,2,,,,,,,,,0,0,Matches
Edílson Mendes,br BRA,DF,28.0,14.7,0,,,,,,,,,0,0,Matches
Guilherme Arana,br BRA,"DF,MF",17.0,10.2,1,,,,,,,,,0,0,Matches
Stiven Mendoza,co COL,"FW,MF",22.0,6.4,1,,,,,,,,,0,0,Matches
Ángel Romero,py PAR,"FW,MF",22.0,6.2,3,,,,,,,,,0,0,Matches
Fábio Santos,br BRA,DF,29.0,6.0,1,,,,,,,,,0,0,Matches
Rodriguinho Marinho,br BRA,"FW,MF",26.0,5.9,2,,,,,,,,,0,0,Matches
Cristian Baroni,br BRA,MF,31.0,5.2,1,,,,,,,,,1,1,Matches
Petros,br BRA,MF,25.0,4.9,0,,,,,,,,,0,0,Matches
Yago,br BRA,DF,22.0,5.1,0,,,,,,,,,0,0,Matches
Luciano,br BRA,"FW,MF",21.0,4.6,5,,,,,,,,,0,0,Matches
Danilo,br BRA,MF,35.0,6.8,0,,,,,,,,,0,0,Matches
Walter,br BRA,GK,27.0,3.5,0,,,,,,,,,0,0,Matches
Marciel,br BRA,MF,19.0,2.6,1,,,,,,,,,0,0,Matches
Lucca,br BRA,"FW,MF",24.0,3.1,3,,,,,,,,,0,0,Matches
Rildo,br BRA,"FW,MF",25.0,2.5,0,,,,,,,,,0,0,Matches
Paolo Guerrero,pe PER,FW,31.0,2.0,0,,,,,,,,,0,0,Matches
Emerson Sheik,qa QAT,FW,36.0,1.0,0,,,,,,,,,0,0,Matches
Lincom,br BRA,FW,30.0,0.4,0,,,,,,,,,0,0,Matches
Matheus Pereira da Silva,br BRA,MF,16.0,0.0,0,,,,,,,,,0,0,Matches
Squad Total,,,27.2,38.0,69,,,,,,,,,6,6,
Opponent Total,,,26.4,38.0,31,,,,,,,,,0,1,
