Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Cássio,br BRA,GK,33.0,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gil,br BRA,DF,33.0,37.0,0,25,9,36.0,0.68,0.24,0.0,0.0,12.0,0,0,0,1.1,1.1,0.04,-1.1,-1.1,Matches
João Victor,br BRA,DF,22.0,36.0,0,19,3,15.8,0.53,0.08,0.0,0.0,13.6,0,0,0,1.3,1.3,0.07,-1.3,-1.3,Matches
Fagner,br BRA,DF,31.0,33.8,0,17,5,29.4,0.5,0.15,0.0,0.0,27.6,2,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
Fábio Santos,br BRA,DF,35.0,32.0,3,7,1,14.3,0.22,0.03,0.0,0.0,32.1,2,3,3,2.7,0.3,0.04,0.3,-0.3,Matches
Gabriel,br BRA,MF,28.0,26.8,2,16,4,25.0,0.6,0.15,0.13,0.5,18.4,0,0,0,1.0,1.0,0.07,1.0,1.0,Matches
Jô,br BRA,FW,33.0,23.9,7,42,16,38.1,1.76,0.67,0.14,0.38,12.1,0,1,1,7.2,6.4,0.15,-0.2,-0.4,Matches
Gustavo Mosquito,br BRA,"FW,MF",23.0,23.0,2,29,8,27.6,1.26,0.35,0.07,0.25,14.2,0,0,0,4.1,4.1,0.14,-2.1,-2.1,Matches
Giuliano de Paula,br BRA,MF,30.0,19.7,3,20,9,45.0,1.01,0.46,0.15,0.33,16.0,0,0,0,3.7,3.7,0.18,-0.7,-0.7,Matches
Roger Guedes,br BRA,"FW,MF",24.0,18.7,7,53,21,39.6,2.84,1.13,0.11,0.29,19.8,8,1,1,4.7,3.9,0.07,2.3,2.1,Matches
Víctor Cantillo,co COL,MF,27.0,16.0,2,7,2,28.6,0.44,0.12,0.29,1.0,20.9,0,0,0,0.4,0.4,0.05,1.6,1.6,Matches
Gabriel Pereira,br BRA,"FW,MF",19.0,14.7,2,23,11,47.8,1.56,0.75,0.09,0.18,19.0,0,0,0,1.9,1.9,0.08,0.1,0.1,Matches
Renato Augusto,br BRA,"MF,FW",32.0,16.5,4,37,13,35.1,2.25,0.79,0.11,0.31,21.1,0,0,0,2.7,2.7,0.07,1.3,1.3,Matches
Budiga Roni,br BRA,MF,21.0,12.2,3,12,6,50.0,0.98,0.49,0.25,0.5,18.8,0,0,0,1.3,1.3,0.11,1.7,1.7,Matches
Du Queiroz,br BRA,"MF,DF",21.0,11.0,0,8,1,12.5,0.73,0.09,0.0,0.0,21.8,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
Mateus Vital,br BRA,"FW,MF",22.0,9.9,0,24,10,41.7,2.43,1.01,0.0,0.0,21.2,2,0,1,2.3,1.4,0.06,-2.3,-1.4,Matches
Vitinho,br BRA,"MF,FW",21.0,8.9,1,19,3,15.8,2.13,0.34,0.05,0.33,24.2,4,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
Luan Vieira,br BRA,"FW,MF",27.0,6.4,0,13,4,30.8,2.03,0.63,0.0,0.0,23.2,1,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
Adson,br BRA,"FW,MF",20.0,6.2,3,9,4,44.4,1.46,0.65,0.33,0.75,17.5,0,0,0,1.2,1.2,0.14,1.8,1.8,Matches
