Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Cássio,br BRA,GK,34.0,34.0,3,0,0,0,7,0,0,1,0,0,0,0,26,14,0,100.0,Matches
Roger Guedes,br BRA,"FW,MF",25.0,28.3,6,0,0,17,56,10,27,3,3,0,0,0,86,33,35,48.5,Matches
Du Queiroz,br BRA,MF,22.0,28.9,4,0,0,49,11,1,26,33,29,0,0,0,159,13,18,41.9,Matches
Gil,br BRA,DF,34.0,22.7,4,0,0,13,7,3,0,29,13,0,1,0,116,62,24,72.1,Matches
Lucas Piton,br BRA,"DF,FW",21.0,19.7,2,0,0,40,10,1,86,32,23,0,0,0,92,23,27,46.0,Matches
Raul Bicalho,br BRA,DF,22.0,18.7,3,0,0,16,19,0,5,32,15,0,1,0,101,35,27,56.5,Matches
Giuliano de Paula,br BRA,MF,31.0,18.4,2,0,0,15,15,2,18,10,13,0,0,0,102,8,17,32.0,Matches
Fábio Santos,br BRA,DF,36.0,17.4,4,0,0,12,14,0,33,19,15,0,0,0,92,27,21,56.3,Matches
Renato Augusto,br BRA,MF,33.0,15.6,0,0,0,16,23,2,75,14,15,0,0,0,67,11,13,45.8,Matches
Fausto Vera,ar ARG,MF,21.0,14.5,5,0,0,17,13,0,4,18,22,0,2,0,122,13,16,44.8,Matches
Yuri Alberto,br BRA,FW,20.0,16.1,4,1,1,26,33,7,9,2,8,0,0,0,37,37,49,43.0,Matches
Rafael Ramos,pt POR,DF,27.0,14.5,3,0,0,21,15,0,36,19,23,0,0,0,81,8,24,25.0,Matches
Adson,br BRA,"FW,MF",21.0,13.8,2,0,0,25,20,3,15,13,22,0,0,0,54,8,19,29.6,Matches
Bruno Méndez,uy URU,DF,22.0,12.6,1,1,0,9,5,1,11,18,19,0,0,0,47,29,20,59.2,Matches
Gustavo Mosquito,br BRA,"FW,MF",24.0,12.6,1,0,0,9,26,1,51,4,4,0,0,0,55,3,14,17.6,Matches
Fabián Balbuena,py PAR,DF,30.0,12.0,2,0,0,8,4,0,0,12,11,0,1,0,73,27,16,62.8,Matches
Víctor Cantillo,co COL,MF,28.0,10.2,1,0,0,11,21,0,23,12,12,0,0,0,80,15,6,71.4,Matches
Robert Renan,br BRA,DF,18.0,10.0,2,0,0,6,2,0,0,19,11,0,0,0,43,10,17,37.0,Matches
Gustavo Mantuan,br BRA,"FW,DF",20.0,9.6,0,0,0,8,11,3,24,7,7,0,0,0,41,9,7,56.3,Matches
Willian,br BRA,FW,33.0,9.2,1,0,0,6,30,2,33,8,10,0,0,0,42,5,3,62.5,Matches
Maycon,br BRA,MF,24.0,8.8,4,0,0,11,6,0,35,11,3,0,0,0,45,2,7,22.2,Matches
Fagner,br BRA,DF,32.0,10.0,3,0,0,15,11,2,51,11,21,0,0,0,44,7,8,46.7,Matches
Mateus Vital,br BRA,"FW,MF",23.0,8.2,1,0,0,10,17,2,17,7,13,0,0,0,59,7,13,35.0,Matches
Budiga Roni,br BRA,MF,22.0,8.3,5,1,0,15,6,0,5,7,14,0,1,1,52,7,7,50.0,Matches
Ramiro Benetti,br BRA,"MF,FW",28.0,6.1,3,0,0,8,5,2,4,6,7,1,0,0,28,11,17,39.3,Matches
João Victor,br BRA,DF,23.0,5.4,2,0,0,7,5,0,0,11,2,0,0,0,22,15,7,68.2,Matches
Bruno Melo,br BRA,"DF,MF",29.0,4.9,1,0,0,6,5,3,10,3,3,0,0,0,14,21,10,67.7,Matches
Júnior Moraes,ua UKR,FW,34.0,4.5,1,0,0,10,5,0,2,2,4,0,0,0,10,6,9,40.0,Matches
Robson Bambu,br BRA,DF,24.0,4.4,0,0,0,3,4,0,0,8,7,0,0,0,22,4,4,50.0,Matches
Paulinho,br BRA,MF,33.0,1.8,0,0,0,2,1,0,0,0,0,0,0,0,11,5,9,35.7,Matches
Giovane,br BRA,"FW,DF",18.0,3.3,2,0,0,9,4,1,6,1,2,1,0,0,7,5,10,33.3,Matches
Matheus Donelli,br BRA,GK,19.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Carlos Miguel,br BRA,GK,23.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Xavier,br BRA,MF,21.0,1.8,1,0,0,2,0,0,0,2,1,0,0,0,13,2,2,50.0,Matches
Jô,br BRA,FW,34.0,2.2,1,0,0,4,5,1,1,1,1,0,0,0,4,13,8,61.9,Matches
João Pedro,br BRA,"DF,FW",25.0,1.3,1,0,0,1,0,0,0,1,0,0,0,0,4,2,0,100.0,Matches
Biro,br BRA,FW,17.0,1.2,1,0,0,3,1,0,3,0,2,0,0,0,2,1,0,100.0,Matches
Felipe Augusto,br BRA,FW,17.0,0.8,0,0,0,4,4,0,0,0,0,0,0,0,0,1,2,33.3,Matches
Léo Mana,br BRA,DF,17.0,0.5,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,100.0,Matches
Léo Natel,br BRA,FW,24.0,0.3,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0.0,Matches
Wesley,br BRA,"MF,FW",16.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
Arthur,br BRA,FW,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
