Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Cássio,br BRA,GK,34.0,34,34,3059.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roger Guedes,br BRA,"FW,MF",25.0,36,33,2550.0,28.3,10.0,2.0,12.0,9.0,1.0,1.0,6.0,0.0,10.6,9.8,3.5,13.3,70.0,91.0,228.0,0.35,0.07,0.42,0.32,0.39,0.37,0.12,0.5,0.35,0.47,Matches
Du Queiroz,br BRA,MF,22.0,36,28,2603.0,28.9,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,1.6,3.6,74.0,118.0,98.0,0.07,0.07,0.14,0.07,0.14,0.07,0.06,0.12,0.07,0.12,Matches
Gil,br BRA,DF,34.0,25,23,2047.0,22.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.2,1.2,0.8,2.1,1.0,45.0,1.0,0.0,0.04,0.04,0.0,0.04,0.05,0.04,0.09,0.05,0.09,Matches
Lucas Piton,br BRA,"DF,FW",21.0,28,20,1770.0,19.7,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,1.9,2.5,51.0,84.0,105.0,0.05,0.15,0.2,0.05,0.2,0.03,0.1,0.12,0.03,0.12,Matches
Raul Bicalho,br BRA,DF,22.0,20,18,1684.0,18.7,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.5,1.5,0.4,1.9,8.0,52.0,2.0,0.11,0.05,0.16,0.11,0.16,0.08,0.02,0.1,0.08,0.1,Matches
Giuliano de Paula,br BRA,MF,31.0,32,18,1652.0,18.4,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.8,2.8,2.6,5.3,24.0,102.0,84.0,0.05,0.11,0.16,0.05,0.16,0.15,0.14,0.29,0.15,0.29,Matches
Fábio Santos,br BRA,DF,36.0,22,17,1567.0,17.4,3.0,0.0,3.0,1.0,2.0,2.0,4.0,0.0,2.0,0.4,0.6,1.1,20.0,95.0,64.0,0.17,0.0,0.17,0.06,0.06,0.12,0.04,0.15,0.02,0.06,Matches
Renato Augusto,br BRA,MF,33.0,25,16,1402.0,15.6,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,3.7,5.1,28.0,139.0,91.0,0.06,0.19,0.26,0.06,0.26,0.09,0.24,0.33,0.09,0.33,Matches
