Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Gil,br BRA,DF,32.0,36.0,2113,285,1078,961,81,58,2113,2,2,100.0,0,0.0,1198,4877,2605,9,4,0,6,2,1355,3,Matches
Cássio,br BRA,GK,32.0,34.9,1158,972,1157,1,0,0,1158,0,0,,0,,554,3127,2091,0,0,0,2,0,380,0,Matches
Fagner,br BRA,DF,30.0,30.9,2155,91,615,972,597,36,2154,38,20,52.6,18,47.4,1014,5004,2945,74,45,12,29,10,1140,146,Matches
Jô,br BRA,FW,32.0,23.5,701,18,32,349,320,100,700,4,2,50.0,2,50.0,346,1331,437,18,12,9,45,16,562,120,Matches
Gabriel,br BRA,MF,27.0,22.4,1507,33,338,951,227,32,1507,13,9,69.2,4,30.8,831,3291,1583,26,26,4,28,8,1027,40,Matches
Víctor Cantillo,co COL,MF,26.0,17.3,1143,50,235,777,137,5,1143,19,15,78.9,4,21.1,730,3208,1608,16,22,1,12,11,868,16,Matches
Ramiro Benetti,br BRA,"MF,FW",26.0,20.0,1357,41,274,704,387,52,1357,16,7,43.8,9,56.3,732,2502,1017,14,23,2,31,14,920,117,Matches
Fábio Santos,br BRA,DF,34.0,19.8,1277,83,441,534,308,27,1274,6,2,33.3,4,66.7,590,2426,1224,26,30,0,18,6,677,61,Matches
Rómulo Otero,ve VEN,"FW,MF",27.0,17.0,856,16,117,360,395,30,856,83,53,63.9,30,36.1,528,3094,1203,38,33,8,63,55,581,108,Matches
Gustavo Mosquito,br BRA,"FW,MF",22.0,14.3,506,13,67,164,281,78,506,46,26,56.5,20,43.5,337,2479,1303,49,24,24,35,15,371,140,Matches
Lucas Piton,br BRA,"DF,FW",19.0,14.8,960,38,286,425,262,14,960,32,20,62.5,12,37.5,538,3219,1902,49,24,2,16,7,577,104,Matches
Léo Natel,br BRA,"FW,MF",22.0,14.6,672,13,68,244,369,58,672,49,31,63.3,18,36.7,425,2849,1626,58,49,18,38,19,471,160,Matches
Bruno Méndez,uy URU,DF,20.0,14.4,736,98,398,311,30,12,736,5,3,60.0,2,40.0,385,1978,1220,12,3,1,6,3,424,8,Matches
Mateus Vital,br BRA,"FW,MF",21.0,13.5,634,7,88,288,278,35,634,53,34,64.2,19,35.8,420,2887,1422,31,22,7,34,31,441,88,Matches
Danilo Avelar,br BRA,DF,30.0,12.9,947,119,461,459,32,13,947,3,1,33.3,2,66.7,631,3093,2108,15,11,1,5,0,725,3,Matches
Ángelo Araos,cl CHI,MF,23.0,8.9,393,6,34,198,170,18,393,23,14,60.9,9,39.1,277,1479,624,21,17,4,26,18,324,60,Matches
Luan Vieira,br BRA,"MF,FW",26.0,12.3,755,6,50,378,337,27,755,27,21,77.8,6,22.2,494,2407,979,23,25,4,35,32,598,83,Matches
