Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Cássio,br BRA,GK,34.0,34.0,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,15,1,Matches
Roger Guedes,br BRA,"FW,MF",25.0,28.3,8,3,1,3,4,1,6,16.7,5,7,1,6,3,11,10,0,Matches
Du Queiroz,br BRA,MF,22.0,28.9,52,29,22,26,4,15,59,25.4,44,37,11,26,33,85,18,0,Matches
Gil,br BRA,DF,34.0,22.7,30,13,20,7,3,13,21,61.9,8,35,25,10,29,59,77,0,Matches
Lucas Piton,br BRA,"DF,FW",21.0,19.7,39,23,16,18,5,17,31,54.8,14,17,3,14,32,71,33,0,Matches
Raul Bicalho,br BRA,DF,22.0,18.7,28,15,23,5,0,16,25,64.0,9,20,12,8,32,60,63,1,Matches
Giuliano de Paula,br BRA,MF,31.0,18.4,20,13,8,12,0,12,40,30.0,28,15,2,13,10,30,16,0,Matches
Fábio Santos,br BRA,DF,36.0,17.4,21,15,9,10,2,16,32,50.0,16,18,5,13,19,40,48,0,Matches
Renato Augusto,br BRA,MF,33.0,15.6,30,15,10,11,9,10,24,41.7,14,13,1,12,14,44,9,1,Matches
Fausto Vera,ar ARG,MF,21.0,14.5,37,22,19,14,4,18,37,48.6,19,23,11,12,18,55,26,1,Matches
Yuri Alberto,br BRA,FW,20.0,16.1,12,8,1,6,5,6,13,46.2,7,15,0,15,2,14,8,0,Matches
Rafael Ramos,pt POR,DF,27.0,14.5,35,23,25,9,1,18,32,56.3,14,15,2,13,19,54,31,0,Matches
Adson,br BRA,"FW,MF",21.0,13.8,34,22,15,13,6,12,22,54.5,10,18,0,18,13,47,11,0,Matches
Bruno Méndez,uy URU,DF,22.0,12.6,29,19,21,8,0,15,26,57.7,11,21,8,13,18,47,31,0,Matches
Gustavo Mosquito,br BRA,"FW,MF",24.0,12.6,14,4,4,5,5,7,13,53.8,6,4,1,3,4,18,11,1,Matches
Fabián Balbuena,py PAR,DF,30.0,12.0,15,11,12,3,0,6,14,42.9,8,12,10,2,12,27,58,0,Matches
Víctor Cantillo,co COL,MF,28.0,10.2,21,12,10,8,3,12,25,48.0,13,11,4,7,12,33,17,0,Matches
Robert Renan,br BRA,DF,18.0,10.0,17,11,11,5,1,11,15,73.3,4,8,5,3,19,36,51,0,Matches
Gustavo Mantuan,br BRA,"FW,DF",20.0,9.6,14,7,6,7,1,2,16,12.5,14,13,2,11,7,21,12,0,Matches
Willian,br BRA,FW,33.0,9.2,15,10,2,10,3,7,11,63.6,4,5,1,4,8,23,5,0,Matches
Maycon,br BRA,MF,24.0,8.8,12,3,8,3,1,8,26,30.8,18,9,3,6,11,23,10,1,Matches
Fagner,br BRA,DF,32.0,10.0,34,21,22,8,4,16,23,69.6,7,8,3,5,11,45,21,0,Matches
Mateus Vital,br BRA,"FW,MF",23.0,8.2,21,13,7,8,6,7,18,38.9,11,3,1,2,7,28,1,0,Matches
Budiga Roni,br BRA,MF,22.0,8.3,20,14,6,12,2,8,22,36.4,14,9,2,7,7,27,8,0,Matches
Ramiro Benetti,br BRA,"MF,FW",28.0,6.1,13,7,5,7,1,4,8,50.0,4,9,1,8,6,19,5,0,Matches
João Victor,br BRA,DF,23.0,5.4,7,2,6,1,0,2,5,40.0,3,2,1,1,11,18,34,0,Matches
Bruno Melo,br BRA,"DF,MF",29.0,4.9,3,3,1,1,1,3,4,75.0,1,4,1,3,3,6,13,0,Matches
Júnior Moraes,ua UKR,FW,34.0,4.5,5,4,1,2,2,1,4,25.0,3,4,1,3,2,7,0,0,Matches
Robson Bambu,br BRA,DF,24.0,4.4,10,7,6,4,0,6,11,54.5,5,5,2,3,8,18,27,0,Matches
Paulinho,br BRA,MF,33.0,1.8,2,0,1,1,0,0,0,,0,2,2,0,0,2,4,0,Matches
Giovane,br BRA,"FW,DF",18.0,3.3,6,2,1,4,1,2,4,50.0,2,5,2,3,1,7,1,0,Matches
Matheus Donelli,br BRA,GK,19.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Carlos Miguel,br BRA,GK,23.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches
Xavier,br BRA,MF,21.0,1.8,3,1,2,1,0,3,4,75.0,1,0,0,0,2,5,9,0,Matches
Jô,br BRA,FW,34.0,2.2,1,1,0,0,1,0,2,0.0,2,1,0,1,1,2,7,0,Matches
João Pedro,br BRA,"DF,FW",25.0,1.3,2,0,1,1,0,1,1,100.0,0,3,3,0,1,3,9,0,Matches
Biro,br BRA,FW,17.0,1.2,5,2,1,2,2,2,5,40.0,3,2,0,2,0,5,0,0,Matches
Felipe Augusto,br BRA,FW,17.0,0.8,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,Matches
Léo Mana,br BRA,DF,17.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,3,3,1,0,Matches
Léo Natel,br BRA,FW,24.0,0.3,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
Wesley,br BRA,"MF,FW",16.0,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Arthur,br BRA,FW,18.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.9,38.0,617,355,304,236,77,278,604,46.0,326,374,126,248,379,996,700,7,
Opponent Total,,,27.2,38.0,545,332,265,215,65,274,605,45.3,331,427,120,307,409,954,730,8,
