Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
André Ramalho,br BRA,DF,31.0,18,17,1482.0,16.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.3,0.3,0.3,0.5,10.0,53.0,3.0,0.0,0.06,0.06,0.0,0.06,0.02,0.02,0.03,0.02,0.03,Matches
Gustavo Henrique,br BRA,DF,30.0,18,17,1478.0,16.4,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.8,0.8,0.2,1.0,6.0,25.0,2.0,0.06,0.0,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06,Matches
Wesley,br BRA,FW,18.0,23,17,1438.0,16.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.8,1.8,2.4,4.1,79.0,45.0,124.0,0.13,0.06,0.19,0.13,0.19,0.11,0.15,0.26,0.11,0.26,Matches
Matheus Bidu,br BRA,DF,24.0,23,16,1500.0,16.7,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.1,1.1,0.9,2.0,35.0,63.0,71.0,0.12,0.06,0.18,0.12,0.18,0.07,0.05,0.12,0.07,0.12,Matches
Ángel Romero,py PAR,FW,31.0,28,16,1449.0,16.1,5.0,4.0,9.0,5.0,0.0,1.0,6.0,0.0,5.2,4.4,2.8,7.2,33.0,53.0,141.0,0.31,0.25,0.56,0.31,0.56,0.32,0.17,0.5,0.28,0.45,Matches
Fagner,br BRA,DF,34.0,14,12,913.0,10.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.1,0.1,2.2,2.3,14.0,39.0,49.0,0.0,0.1,0.1,0.0,0.1,0.01,0.21,0.23,0.01,0.23,Matches
Igor Coronado,br BRA,"MF,FW",31.0,30,11,1378.0,15.3,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,1.1,1.1,4.0,5.1,72.0,114.0,90.0,0.07,0.13,0.2,0.07,0.2,0.07,0.26,0.34,0.07,0.34,Matches
Memphis,nl NED,FW,29.0,11,9,793.0,8.8,7.0,1.0,8.0,6.0,1.0,1.0,2.0,0.0,3.7,2.9,0.9,3.9,24.0,31.0,62.0,0.79,0.11,0.91,0.68,0.79,0.42,0.11,0.53,0.33,0.44,Matches
André Carrillo,pe PER,MF,32.0,13,8,730.0,8.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,2.2,2.4,13.0,66.0,25.0,0.0,0.25,0.25,0.0,0.25,0.03,0.27,0.29,0.03,0.29,Matches
José Andrés Martínez,ve VEN,MF,29.0,11,8,633.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.1,0.2,6.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches
Matheus Donelli,br BRA,GK,21.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alex Santana,br BRA,MF,28.0,12,6,569.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.2,1.1,9.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0.17,0.13,0.17,Matches
Carlos Miguel,br BRA,GK,25.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Ryan Gustavo,br BRA,MF,20.0,11,6,526.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.2,0.4,4.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches
Talles Magno,br BRA,"FW,MF",21.0,14,6,487.0,5.4,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.5,2.5,0.8,3.3,17.0,16.0,38.0,0.37,0.18,0.55,0.37,0.55,0.47,0.14,0.61,0.47,0.61,Matches
Charles Rigon Matos,br BRA,MF,27.0,13,5,554.0,6.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,0.2,0.5,6.0,30.0,19.0,0.16,0.0,0.16,0.16,0.16,0.05,0.03,0.08,0.05,0.08,Matches
Pedro Raul,br BRA,FW,27.0,19,4,539.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.4,1.4,0.4,1.8,6.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.29,0.24,0.29,Matches
Gustavo Mosquito,br BRA,FW,26.0,10,4,403.0,4.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.3,0.8,9.0,9.0,39.0,0.22,0.22,0.45,0.22,0.45,0.1,0.07,0.17,0.1,0.17,Matches
Pedro Henrique,br BRA,"FW,MF",33.0,11,4,354.0,3.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,0.6,1.5,12.0,8.0,32.0,0.25,0.25,0.51,0.25,0.51,0.23,0.16,0.39,0.23,0.39,Matches
Caetano,br BRA,DF,24.0,5,4,281.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.1,0.2,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches
Cássio,br BRA,GK,36.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Mana,br BRA,DF,19.0,5,3,208.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fausto Vera,ar ARG,MF,23.0,6,2,212.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,6.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.16,0.12,0.16,Matches
Giovane,br BRA,"FW,MF",20.0,11,1,274.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,1.1,3.0,4.0,28.0,0.33,0.0,0.33,0.33,0.33,0.33,0.04,0.37,0.33,0.37,Matches
Paulinho,br BRA,MF,35.0,6,1,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,Matches
Raul Bicalho,br BRA,DF,24.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Moscardo,br BRA,MF,18.0,2,1,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Héctor,es ESP,"FW,DF",28.0,3,1,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Maycon,br BRA,MF,26.0,2,0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Matheus Araújo,br BRA,MF,21.0,4,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arthur,br BRA,FW,20.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Biro,br BRA,"MF,DF",19.0,3,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,0.51,0.51,Matches
Kayke,br BRA,"MF,FW",19.0,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
João Pedro,br BRA,DF,20.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luiz Fernando,br BRA,FW,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Felipe Longo,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Diego Palacios,ec ECU,DF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Renato Santos,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Guilherme Silva,br BRA,FW,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.3,38,418,3420.0,38.0,54.0,36.0,90.0,49.0,5.0,6.0,111.0,7.0,49.1,44.4,34.0,78.4,620.0,1436.0,1426.0,1.42,0.95,2.37,1.29,2.24,1.29,0.89,2.19,1.17,2.06,
Opponent Total,,,27.8,38,418,3420.0,38.0,43.0,30.0,73.0,37.0,6.0,7.0,129.0,9.0,43.1,37.6,29.2,66.8,641.0,1324.0,1313.0,1.13,0.79,1.92,0.97,1.76,1.13,0.77,1.9,0.99,1.76,
