Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Cássio,br BRA,GK,28.0,21,19,1784,19.8,26,1.31,70,50,70.0,8.0,4.0,7.0,5,26.3,6,5,1,0,16.7,Matches
Walter,br BRA,GK,28.0,19,19,1591,17.7,16,0.91,64,48,75.0,7.0,6.0,6.0,8,42.1,0,0,0,0,,Matches
Caíque França,br BRA,GK,20.0,1,0,45,0.5,0,0.0,0,0,,,,,0,,0,0,0,0,,Matches
Squad Total,,,26.0,38,38,3420,38.0,42,1.11,134,98,72.4,15.0,10.0,13.0,13,34.2,6,5,1,0,16.7,
Opponent Total,,,27.0,38,38,3420,38.0,48,1.26,161,117,72.0,13.0,10.0,15.0,12,31.6,4,3,1,0,25.0,
