Unnamed: 0_level_0,Unnamed: 1_level_0,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away
Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90
6,São Paulo,19,10,6,3,23,12,11,36,1.89,29.4,15.3,14.0,0.74,19,7,6,6,16,18,-2,27,1.42,14.8,26.9,-12.1,-0.64
7,Internacional,19,11,6,2,28,15,13,39,2.05,34.1,20.1,14.0,0.74,19,5,3,11,16,24,-8,18,0.95,18.9,27.4,-8.5,-0.45
8,Corinthians,19,10,7,2,25,13,12,37,1.95,25.9,19.0,7.0,0.37,19,4,7,8,17,21,-4,19,1.0,16.4,23.9,-7.4,-0.39
9,Fortaleza,19,11,2,6,26,17,9,35,1.84,25.3,21.5,3.8,0.2,19,4,6,9,24,32,-8,18,0.95,24.7,40.6,-15.9,-0.84
10,Goiás,19,11,3,5,31,23,8,36,1.89,29.8,23.1,6.7,0.35,19,4,4,11,15,41,-26,16,0.84,17.4,40.3,-22.9,-1.2
