Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Rodrigo Garro,ar ARG,"MF,FW",26.0,33.3,191,5.74,123,49,2,7,8,2,15,0.45,8,5,1,1,0,0,Matches
Raniele,br BRA,"MF,DF",27.0,25.4,43,1.69,35,0,1,0,5,2,3,0.12,1,0,0,0,2,0,Matches
Cacá,br BRA,DF,24.0,25.5,16,0.63,13,0,0,3,0,0,2,0.08,2,0,0,0,0,0,Matches
Yuri Alberto,br BRA,FW,22.0,24.4,63,2.58,39,0,4,10,8,2,10,0.41,6,0,1,0,2,1,Matches
Matheuzinho,br BRA,DF,23.0,24.9,75,3.01,58,9,3,2,3,0,5,0.2,5,0,0,0,0,0,Matches
Hugo Souza,br BRA,GK,25.0,22.0,1,0.05,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Hugo,br BRA,DF,26.0,20.2,32,1.58,23,4,1,0,3,1,3,0.15,3,0,0,0,0,0,Matches
Breno,br BRA,MF,18.0,19.8,43,2.17,35,2,1,2,2,1,2,0.1,2,0,0,0,0,0,Matches
Félix Torres Caicedo,ec ECU,DF,27.0,19.0,20,1.05,18,0,0,2,0,0,2,0.11,2,0,0,0,0,0,Matches
André Ramalho,br BRA,DF,31.0,16.5,15,0.91,8,1,1,4,0,1,4,0.24,3,0,0,0,0,1,Matches
Gustavo Henrique,br BRA,DF,30.0,16.4,8,0.49,5,1,0,2,0,0,1,0.06,0,0,0,1,0,0,Matches
Wesley,br BRA,FW,18.0,16.0,75,4.7,45,2,17,2,8,1,5,0.31,2,0,3,0,0,0,Matches
Matheus Bidu,br BRA,DF,24.0,16.7,43,2.58,36,3,2,0,2,0,2,0.12,2,0,0,0,0,0,Matches
Ángel Romero,py PAR,FW,31.0,16.1,53,3.29,40,0,4,3,5,1,7,0.43,5,0,0,1,1,0,Matches
Fagner,br BRA,DF,34.0,10.1,32,3.15,26,6,0,0,0,0,5,0.49,3,2,0,0,0,0,Matches
Igor Coronado,br BRA,"MF,FW",31.0,15.3,79,5.16,52,16,1,2,6,2,3,0.2,3,0,0,0,0,0,Matches
Memphis,nl NED,FW,29.0,8.8,37,4.2,24,1,4,4,4,0,6,0.68,3,0,1,0,2,0,Matches
André Carrillo,pe PER,MF,32.0,8.1,24,2.96,20,0,0,3,0,1,5,0.62,3,0,0,2,0,0,Matches
José Andrés Martínez,ve VEN,MF,29.0,7.0,16,2.27,13,0,1,1,0,1,1,0.14,1,0,0,0,0,0,Matches
Matheus Donelli,br BRA,GK,21.0,7.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alex Santana,br BRA,MF,28.0,6.3,13,2.06,12,0,0,1,0,0,2,0.32,1,0,0,1,0,0,Matches
Carlos Miguel,br BRA,GK,25.0,6.0,2,0.33,2,0,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
Ryan Gustavo,br BRA,MF,20.0,5.8,4,0.68,2,0,0,0,0,2,0,0.0,0,0,0,0,0,0,Matches
Talles Magno,br BRA,"FW,MF",21.0,5.4,16,2.96,12,0,3,0,1,0,3,0.56,2,0,0,0,1,0,Matches
Charles Rigon Matos,br BRA,MF,27.0,6.2,10,1.62,9,0,0,0,0,1,4,0.65,3,0,0,0,0,1,Matches
Pedro Raul,br BRA,FW,27.0,6.0,15,2.5,10,0,0,3,0,2,2,0.33,1,0,0,1,0,0,Matches
Gustavo Mosquito,br BRA,FW,26.0,4.5,12,2.68,10,0,1,0,0,1,1,0.22,0,0,0,0,0,1,Matches
Pedro Henrique,br BRA,"FW,MF",33.0,3.9,13,3.31,9,0,0,3,1,0,1,0.25,1,0,0,0,0,0,Matches
Caetano,br BRA,DF,24.0,3.1,3,0.96,2,0,0,1,0,0,1,0.32,1,0,0,0,0,0,Matches
Cássio,br BRA,GK,36.0,3.0,1,0.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Léo Mana,br BRA,DF,19.0,2.3,4,1.73,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fausto Vera,ar ARG,MF,23.0,2.4,5,2.12,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Giovane,br BRA,"FW,MF",20.0,3.0,8,2.63,4,1,0,2,1,0,0,0.0,0,0,0,0,0,0,Matches
Paulinho,br BRA,MF,35.0,1.3,4,3.05,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Raul Bicalho,br BRA,DF,24.0,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Moscardo,br BRA,MF,18.0,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Héctor,es ESP,"FW,DF",28.0,0.7,1,1.43,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Maycon,br BRA,MF,26.0,0.5,4,7.66,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Araújo,br BRA,MF,21.0,0.5,1,2.09,0,1,0,0,0,0,1,2.09,0,1,0,0,0,0,Matches
Arthur,br BRA,FW,20.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Biro,br BRA,"MF,DF",19.0,0.2,1,5.63,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
