Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Gil,br BRA,DF,32.0,36.0,26,0.72,19,0,0,4,1,2,3,0.08,2,0,0,1,0,0,Matches
Cássio,br BRA,GK,32.0,34.9,2,0.06,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fagner,br BRA,DF,30.0,30.9,90,2.92,52,30,1,2,3,2,6,0.19,2,3,0,0,1,0,Matches
Jô,br BRA,FW,32.0,23.5,53,2.26,46,0,2,3,1,1,3,0.13,2,0,0,1,0,0,Matches
Gabriel,br BRA,MF,27.0,22.4,42,1.87,36,0,0,3,3,0,7,0.31,6,0,0,0,1,0,Matches
Víctor Cantillo,co COL,MF,26.0,17.3,40,2.32,35,0,1,1,2,1,5,0.29,5,0,0,0,0,0,Matches
Ramiro Benetti,br BRA,"MF,FW",26.0,20.0,52,2.6,45,1,0,2,3,1,2,0.1,2,0,0,0,0,0,Matches
Fábio Santos,br BRA,DF,34.0,19.8,28,1.42,22,3,0,2,1,0,0,0.0,0,0,0,0,0,0,Matches
Rómulo Otero,ve VEN,"FW,MF",27.0,17.0,50,2.95,25,13,1,4,5,2,4,0.24,1,2,0,1,0,0,Matches
Gustavo Mosquito,br BRA,"FW,MF",22.0,14.3,41,2.87,27,0,6,3,5,0,9,0.63,4,0,2,2,1,0,Matches
Lucas Piton,br BRA,"DF,FW",19.0,14.8,28,1.9,23,3,0,2,0,0,4,0.27,3,0,0,1,0,0,Matches
Léo Natel,br BRA,"FW,MF",22.0,14.6,38,2.6,27,0,6,1,2,2,2,0.14,2,0,0,0,0,0,Matches
Bruno Méndez,uy URU,DF,20.0,14.4,7,0.49,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Mateus Vital,br BRA,"FW,MF",21.0,13.5,37,2.73,29,0,4,1,3,0,4,0.3,3,0,1,0,0,0,Matches
Danilo Avelar,br BRA,DF,30.0,12.9,18,1.39,16,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Ángelo Araos,cl CHI,MF,23.0,8.9,33,3.72,19,0,8,2,3,1,5,0.56,3,0,1,1,0,0,Matches
Luan Vieira,br BRA,"MF,FW",26.0,12.3,44,3.59,31,4,4,4,1,0,4,0.33,2,1,0,0,1,0,Matches
Juan Cazares,ec ECU,MF,27.0,12.1,54,4.48,42,5,4,1,0,2,8,0.66,6,0,2,0,0,0,Matches
Xavier,br BRA,MF,19.0,9.4,14,1.49,14,0,0,0,0,0,2,0.21,2,0,0,0,0,0,Matches
Éderson,br BRA,MF,20.0,7.9,10,1.27,9,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jemerson,br BRA,DF,27.0,6.9,5,0.72,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Marllon Borges,br BRA,DF,27.0,6.7,2,0.3,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Budiga Roni,br BRA,"MF,FW",20.0,5.7,10,1.76,8,1,0,1,0,0,1,0.18,0,1,0,0,0,0,Matches
Michel,br BRA,DF,29.0,5.8,11,1.89,9,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Sidcley,br BRA,DF,26.0,5.7,16,2.82,11,2,0,1,2,0,1,0.18,1,0,0,0,0,0,Matches
Guilherme Camacho,br BRA,MF,29.0,6.4,15,2.36,13,1,0,1,0,0,2,0.31,2,0,0,0,0,0,Matches
Everaldo,br BRA,"FW,MF",25.0,5.4,12,2.21,8,0,1,0,3,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Davó,br BRA,FW,20.0,2.9,4,1.4,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Mantuan,br BRA,"FW,MF",18.0,3.1,12,3.84,9,0,0,2,1,0,0,0.0,0,0,0,0,0,0,Matches
Walter,br BRA,GK,32.0,3.1,1,0.32,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mauro Boselli,ar ARG,"FW,MF",34.0,2.2,4,1.81,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ruan Oliveira Ferreira,br BRA,"FW,MF",19.0,1.2,4,3.33,1,2,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Jonathan Cafu,br BRA,"FW,MF",28.0,1.2,4,3.46,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Pereira,br BRA,"FW,MF",18.0,2.5,11,4.34,6,1,2,1,1,0,3,1.18,1,0,1,1,0,0,Matches
Janderson,br BRA,FW,20.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Raul Bicalho,br BRA,DF,20.0,0.2,1,4.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.6,38.0,819,21.55,607,68,41,47,41,15,75,1.97,49,7,7,8,4,0,
Opponent Total,,,26.6,38.0,895,23.55,645,82,52,55,45,16,73,1.92,47,5,7,10,4,0,
