Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Cássio,br BRA,GK,29.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jô,br BRA,FW,29.0,34,34,3018.0,33.5,18.0,3.0,21.0,17.0,1.0,2.0,5.0,0.0,0.54,0.09,0.63,0.51,0.6,Matches
Gabriel,br BRA,MF,24.0,33,33,2609.0,29.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.03,0.0,0.03,0.03,0.03,Matches
Fabián Balbuena,py PAR,DF,25.0,32,32,2842.0,31.6,4.0,1.0,5.0,4.0,0.0,0.0,6.0,0.0,0.13,0.03,0.16,0.13,0.16,Matches
Guilherme Arana,br BRA,"DF,MF",19.0,32,32,2826.0,31.4,2.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,0.06,0.13,0.19,0.06,0.19,Matches
Rodriguinho Marinho,br BRA,"FW,MF",28.0,32,32,2789.0,31.0,3.0,6.0,9.0,3.0,0.0,0.0,5.0,0.0,0.1,0.19,0.29,0.1,0.29,Matches
Maycon,br BRA,MF,19.0,36,32,2768.0,30.8,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.03,0.07,0.1,0.03,0.1,Matches
Fagner,br BRA,DF,27.0,31,31,2790.0,31.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Ángel Romero,py PAR,"FW,MF",24.0,30,29,2473.0,27.5,3.0,3.0,6.0,3.0,0.0,0.0,12.0,0.0,0.11,0.11,0.22,0.11,0.22,Matches
Jádson,br BRA,MF,33.0,29,25,1928.0,21.4,6.0,2.0,8.0,4.0,2.0,2.0,3.0,0.0,0.28,0.09,0.37,0.19,0.28,Matches
Pablo,br BRA,DF,25.0,24,24,2017.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro Henrique,br BRA,DF,21.0,22,19,1853.0,20.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Clayson,br BRA,"FW,MF",21.0,29,12,1349.0,15.0,4.0,6.0,10.0,3.0,1.0,1.0,6.0,0.0,0.27,0.4,0.67,0.2,0.6,Matches
Marquinhos Gabriel,br BRA,"FW,MF",26.0,25,10,1136.0,12.6,3.0,3.0,6.0,3.0,0.0,0.0,6.0,0.0,0.24,0.24,0.48,0.24,0.48,Matches
Guilherme Camacho,br BRA,MF,26.0,27,9,933.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Colin Kazim-Richards,tr TUR,"FW,MF",30.0,14,4,402.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches
Paulo Roberto,br BRA,MF,29.0,8,4,399.0,4.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23,Matches
Léo Príncipe,br BRA,DF,20.0,5,4,369.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giovanni Augusto,br BRA,MF,27.0,11,3,418.0,4.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.22,0.22,0.43,0.22,0.43,Matches
Moisés,br BRA,DF,21.0,4,3,296.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.3,0.0,0.3,Matches
Marciel,br BRA,MF,21.0,3,3,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Caíque França,br BRA,GK,21.0,3,2,185.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fellipe Bastos,br BRA,MF,26.0,7,2,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedrinho,br BRA,"FW,MF",18.0,12,1,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Santos,br BRA,DF,18.0,2,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
