Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Hugo Souza,br BRA,GK,25.0,22.0,23,4,0,2,0,28.4,0.26,5.4,0.25,70,204,34.3,443,105,34.3,33.7,160,32.5,32.4,307,15,4.9,14,0.64,12.9,Matches
Matheus Donelli,br BRA,GK,21.0,7.0,12,1,1,2,0,10.2,0.21,-1.8,-0.26,20,66,30.3,145,29,31.7,31.3,53,37.7,33.3,113,1,0.9,1,0.14,12.1,Matches
Carlos Miguel,br BRA,GK,25.0,6.0,7,1,0,0,2,7.1,0.21,2.1,0.35,33,66,50.0,139,26,29.5,32.5,46,54.3,43.8,98,4,4.1,6,1.0,13.7,Matches
Cássio,br BRA,GK,36.0,3.0,3,0,0,0,0,3.7,0.27,0.7,0.24,11,25,44.0,68,16,26.5,31.6,19,36.8,38.0,29,3,10.3,1,0.33,12.4,Matches
Squad Total,,,26.3,38.0,45,6,1,4,2,49.4,0.24,6.4,0.17,134,361,37.1,791,176,32.5,,282,36.9,34.5,547,23,4.2,22,0.58,,
Opponent Total,,,27.8,38.0,54,5,2,8,0,50.8,0.24,-3.2,-0.08,151,429,35.2,788,145,36.3,34.1,295,48.5,38.8,568,33,5.8,39,1.03,13.9,
