Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Cássio,br BRA,GK,31.0,31.8,655,933,70.2,21898,17485,76,76,100.0,272,276,98.6,307,581,52.8,0,0.0,0.1,0.0,1,13,1,0,0,Matches
Manoel,br BRA,DF,28.0,31.0,1375,1568,87.7,29533,10771,350,372,94.1,791,856,92.4,225,318,70.8,0,0.1,0.2,-0.1,2,67,1,0,89,Matches
Gil,br BRA,DF,31.0,29.0,1157,1303,88.8,21820,7887,373,404,92.3,670,710,94.4,100,164,61.0,0,0.1,0.4,-0.1,3,38,2,0,56,Matches
Fagner,br BRA,DF,29.0,28.4,1363,1789,76.2,22654,9904,668,757,88.2,537,693,77.5,114,230,49.6,3,4.0,3.3,-1.0,47,116,42,22,170,Matches
Pedrinho,br BRA,MF,20.0,24.1,873,1100,79.4,12981,4180,497,557,89.2,266,350,76.0,65,121,53.7,4,6.4,4.1,-2.4,56,120,53,17,168,Matches
Júnior Urso,br BRA,MF,29.0,23.6,826,966,85.5,12328,2610,457,510,89.6,302,337,89.6,38,51,74.5,0,0.6,0.7,-0.6,15,73,6,1,87,Matches
Danilo Avelar,br BRA,DF,29.0,24.2,999,1356,73.7,16477,7347,464,562,82.6,445,574,77.5,66,141,46.8,0,0.5,0.7,-0.5,13,82,10,7,124,Matches
Clayson,br BRA,MF,23.0,22.3,683,929,73.5,9881,2516,382,447,85.5,202,273,74.0,49,108,45.4,7,4.3,4.7,2.7,42,40,31,12,82,Matches
Ralf,br BRA,MF,34.0,21.3,715,839,85.2,12061,3662,337,374,90.1,286,331,86.4,69,96,71.9,0,0.3,0.4,-0.3,7,70,5,0,87,Matches
