Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Cássio,br BRA,GK,35.0,36.8,4,0.11,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gil,br BRA,DF,35.0,32.0,24,0.75,17,0,0,5,1,1,4,0.12,2,0,0,2,0,0,Matches
Yuri Alberto,br BRA,FW,21.0,30.2,56,1.85,34,1,3,8,8,2,9,0.3,4,0,0,3,2,0,Matches
Maycon,br BRA,MF,25.0,26.7,47,1.76,41,3,0,2,0,1,6,0.22,5,1,0,0,0,0,Matches
Fagner,br BRA,DF,33.0,23.3,69,2.96,38,26,1,0,3,1,5,0.21,4,1,0,0,0,0,Matches
Fábio Santos,br BRA,DF,37.0,18.6,27,1.45,19,5,0,1,1,1,3,0.16,2,0,0,1,0,0,Matches
Bruno Méndez,uy URU,DF,23.0,18.3,17,0.93,16,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Bidu,br BRA,DF,23.0,18.4,46,2.5,32,9,2,0,2,1,4,0.22,2,0,0,0,1,1,Matches
Giuliano de Paula,br BRA,"MF,FW",32.0,18.1,40,2.21,35,1,0,3,1,0,3,0.17,3,0,0,0,0,0,Matches
Fausto Vera,ar ARG,MF,22.0,15.3,29,1.89,21,0,4,2,2,0,3,0.2,3,0,0,0,0,0,Matches
Renato Augusto,br BRA,MF,34.0,14.2,79,5.54,51,15,1,6,4,2,7,0.49,5,1,0,0,1,0,Matches
Roger Guedes,br BRA,"FW,MF",26.0,15.0,46,3.07,34,2,2,4,4,0,3,0.2,3,0,0,0,0,0,Matches
Lucas Veríssimo,br BRA,DF,27.0,14.5,12,0.83,11,1,0,0,0,0,2,0.14,2,0,0,0,0,0,Matches
Gabriel Moscardo,br BRA,MF,17.0,12.6,14,1.11,10,0,2,1,0,1,3,0.24,1,0,1,1,0,0,Matches
Caetano,br BRA,DF,23.0,13.4,8,0.6,7,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
Ángel Romero,py PAR,FW,30.0,13.3,43,3.24,35,0,5,2,1,0,2,0.15,2,0,0,0,0,0,Matches
Murillo,br BRA,DF,20.0,12.9,14,1.08,10,0,2,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Ruan Oliveira Ferreira,br BRA,"MF,FW",22.0,9.8,31,3.16,17,7,3,1,1,2,3,0.31,2,0,0,0,1,0,Matches
Adson,br BRA,"FW,MF",22.0,9.5,33,3.47,25,0,5,1,1,1,3,0.32,2,0,1,0,0,0,Matches
Wesley,br BRA,"FW,MF",17.0,9.6,35,3.65,23,1,10,0,1,0,4,0.42,2,0,1,0,1,0,Matches
Budiga Roni,br BRA,MF,23.0,7.5,12,1.6,12,0,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
Matías Rojas,py PAR,"MF,FW",27.0,7.0,23,3.26,12,8,1,2,0,0,3,0.43,0,2,0,1,0,0,Matches
Pedrinho Santos,br BRA,"FW,MF",16.0,6.9,19,2.77,13,0,2,0,4,0,1,0.15,1,0,0,0,0,0,Matches
Biro,br BRA,"FW,MF",18.0,6.4,20,3.16,14,0,2,2,2,0,1,0.16,1,0,0,0,0,0,Matches
Matheus Araújo,br BRA,"MF,FW",20.0,6.5,24,3.71,21,1,2,0,0,0,4,0.62,3,0,1,0,0,0,Matches
Felipe Augusto,br BRA,"FW,MF",18.0,3.6,4,1.11,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Víctor Cantillo,co COL,MF,29.0,3.0,5,1.69,5,0,0,0,0,0,1,0.34,1,0,0,0,0,0,Matches
Du Queiroz,br BRA,"MF,DF",23.0,2.0,3,1.53,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Léo Mana,br BRA,DF,18.0,1.5,1,0.67,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Chrystian Barletta,br BRA,"FW,MF",21.0,1.4,4,2.83,2,0,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Mosquito,br BRA,"FW,MF",25.0,3.4,6,1.75,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Paulinho,br BRA,"MF,FW",34.0,1.6,6,3.65,4,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Giovane,br BRA,FW,19.0,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Carlos Miguel,br BRA,GK,24.0,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fabián Balbuena,py PAR,DF,31.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Júnior Moraes,ua UKR,DF,35.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.4,38.0,801,21.08,572,82,50,44,39,14,76,2.0,52,5,4,8,6,1,
Opponent Total,,,27.7,38.0,1112,29.26,830,84,67,64,51,16,88,2.32,68,5,4,5,5,1,
