Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Cássio,br BRA,GK,32.0,35,35,3142,34.9,45,1.29,160,116,74.4,10,12,13,11,31.4,5,4,0,1,0.0,Matches
Walter,br BRA,GK,32.0,4,3,277,3.1,0,0.0,14,14,100.0,3,0,0,3,100.0,0,0,0,0,,Matches
Squad Total,,,27.6,38,38,3419,38.0,45,1.18,174,130,76.4,13,12,13,14,36.8,5,4,0,1,0.0,
Opponent Total,,,26.6,38,38,3420,38.0,45,1.18,177,133,76.8,13,12,13,12,31.6,5,4,1,0,20.0,
