Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Henrique,br BRA,DF,31.0,35,3150.0,90.0,92.1,35.0,35,90.0,35.0,0,,0,1.23,32.0,31.0,1.0,0.03,0.7,Matches
Pedrinho,br BRA,"FW,MF",19.0,35,2389.0,68.0,69.9,26.5,27,82.0,11.0,8,22.0,3,1.17,19.0,22.0,-3.0,-0.11,-0.29,Matches
Cássio,br BRA,GK,30.0,27,2377.0,88.0,69.5,26.4,27,88.0,26.0,0,,0,1.37,28.0,24.0,4.0,0.15,0.58,Matches
Ángel Romero,py PAR,"FW,MF",25.0,27,2204.0,82.0,64.4,24.5,27,82.0,15.0,0,,1,1.19,26.0,25.0,1.0,0.04,0.19,Matches
Gabriel,br BRA,MF,25.0,25,2041.0,82.0,59.7,22.7,23,87.0,19.0,2,23.0,10,1.12,22.0,21.0,1.0,0.04,0.17,Matches
Jádson,br BRA,MF,34.0,25,1992.0,80.0,58.2,22.1,23,83.0,10.0,2,46.0,1,1.2,21.0,20.0,1.0,0.05,0.17,Matches
Léo Santos,br BRA,DF,19.0,22,1775.0,81.0,51.9,19.7,20,88.0,19.0,2,9.0,7,1.0,16.0,21.0,-5.0,-0.25,-0.47,Matches
Fagner,br BRA,DF,28.0,20,1718.0,86.0,50.2,19.1,20,86.0,19.0,0,,0,1.4,23.0,16.0,7.0,0.37,0.79,Matches
Danilo Avelar,br BRA,"DF,MF",28.0,19,1710.0,90.0,50.0,19.0,19,90.0,19.0,0,,5,1.26,20.0,21.0,-1.0,-0.05,-0.05,Matches
Mateus Vital,br BRA,"FW,MF",19.0,33,1671.0,51.0,48.9,18.6,18,76.0,5.0,15,20.0,5,1.27,19.0,15.0,4.0,0.22,0.47,Matches
Ralf,br BRA,MF,33.0,19,1563.0,82.0,45.7,17.4,18,86.0,13.0,1,13.0,1,1.05,13.0,18.0,-5.0,-0.29,-0.48,Matches
Douglas,br BRA,MF,21.0,15,1128.0,75.0,33.0,12.5,14,79.0,8.0,1,27.0,4,1.2,11.0,13.0,-2.0,-0.16,-0.2,Matches
Roger,br BRA,FW,33.0,21,1246.0,59.0,36.4,13.8,13,83.0,5.0,8,22.0,10,1.24,11.0,14.0,-3.0,-0.22,-0.3,Matches
Guilherme Mantuan,br BRA,MF,20.0,14,1221.0,87.0,35.7,13.6,13,88.0,12.0,1,81.0,8,0.79,9.0,14.0,-5.0,-0.37,-0.53,Matches
Clayson,br BRA,"FW,MF",22.0,23,1173.0,51.0,34.3,13.0,12,74.0,4.0,11,26.0,1,1.13,14.0,9.0,5.0,0.38,0.62,Matches
Pedro Henrique,br BRA,DF,22.0,12,1070.0,89.0,31.3,11.9,12,89.0,11.0,0,,21,1.08,9.0,9.0,0.0,0.0,0.04,Matches
Walter,br BRA,GK,30.0,12,1043.0,87.0,30.5,11.6,11,90.0,11.0,1,52.0,19,1.0,8.0,12.0,-4.0,-0.35,-0.46,Matches
Rodriguinho Marinho,br BRA,"FW,MF",29.0,11,982.0,89.0,28.7,10.9,11,89.0,10.0,0,,0,1.55,12.0,7.0,5.0,0.46,0.68,Matches
Sidcley,br BRA,"DF,MF",24.0,11,945.0,86.0,27.6,10.5,11,86.0,10.0,0,,1,1.36,11.0,7.0,4.0,0.38,0.56,Matches
Maycon,br BRA,MF,20.0,10,766.0,77.0,22.4,8.5,8,90.0,8.0,2,22.0,1,1.0,5.0,7.0,-2.0,-0.23,-0.27,Matches
Fabián Balbuena,py PAR,DF,26.0,8,720.0,90.0,21.1,8.0,8,90.0,8.0,0,,1,1.63,10.0,6.0,4.0,0.5,0.67,Matches
Carlos Augusto,br BRA,"DF,MF",19.0,7,630.0,90.0,18.4,7.0,7,90.0,7.0,0,,16,0.57,2.0,5.0,-3.0,-0.43,-0.49,Matches
Ángelo Araos,cl CHI,MF,21.0,15,575.0,38.0,16.8,6.4,6,80.0,3.0,9,11.0,5,1.0,4.0,7.0,-3.0,-0.47,-0.53,Matches
Danilo,br BRA,MF,38.0,13,490.0,38.0,14.3,5.4,6,60.0,1.0,7,19.0,17,0.85,3.0,6.0,-3.0,-0.55,-0.61,Matches
Thiaguinho,br BRA,MF,20.0,9,569.0,63.0,16.6,6.3,5,84.0,3.0,4,37.0,21,0.78,2.0,3.0,-1.0,-0.16,-0.16,Matches
Marquinhos Gabriel,br BRA,"FW,MF",27.0,12,367.0,31.0,10.7,4.1,4,71.0,0.0,8,10.0,6,1.0,4.0,7.0,-3.0,-0.74,-0.79,Matches
Paulo Roberto,br BRA,MF,30.0,6,328.0,55.0,9.6,3.6,4,80.0,2.0,2,5.0,16,2.17,4.0,4.0,0.0,0.0,0.03,Matches
Renê Júnior,br BRA,MF,28.0,4,303.0,76.0,8.9,3.4,4,76.0,1.0,0,,0,2.25,7.0,2.0,5.0,1.49,1.66,Matches
Emerson Sheik,qa QAT,FW,39.0,17,357.0,21.0,10.4,4.0,3,64.0,0.0,14,12.0,7,0.94,3.0,6.0,-3.0,-0.76,-0.82,Matches
Jonathas,br BRA,FW,28.0,7,299.0,43.0,8.7,3.3,3,71.0,2.0,4,21.0,4,0.86,2.0,4.0,-2.0,-0.6,-0.63,Matches
Marllon Borges,br BRA,DF,25.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,24,0.33,2.0,4.0,-2.0,-0.67,-0.7,Matches
Junior Dutra,br BRA,"FW,MF",29.0,5,149.0,30.0,4.4,1.7,1,94.0,1.0,4,14.0,6,1.4,1.0,3.0,-2.0,-1.21,-1.24,Matches
Juninho Capixaba,br BRA,"DF,MF",20.0,2,135.0,68.0,3.9,1.5,1,90.0,1.0,1,45.0,8,0.5,1.0,2.0,-1.0,-0.67,-0.67,Matches
Sergio Díaz,py PAR,FW,19.0,2,89.0,45.0,2.6,1.0,1,67.0,0.0,1,22.0,4,2.0,1.0,0.0,1.0,1.01,1.07,Matches
Rafael Bilu,br BRA,MF,18.0,1,10.0,10.0,0.3,0.1,0,,0.0,1,9.0,7,1.0,0.0,0.0,0.0,0.0,0.03,Matches
Rodrigo Figueiredo,br BRA,MF,21.0,1,9.0,9.0,0.3,0.1,0,,0.0,1,8.0,8,1.0,0.0,0.0,0.0,0.0,0.03,Matches
Matheus Matias,br BRA,FW,19.0,2,9.0,5.0,0.3,0.1,0,,0.0,2,4.0,18,0.5,0.0,0.0,0.0,0.0,0.03,Matches
Colin Kazim-Richards,tr TUR,"FW,MF",31.0,1,6.0,6.0,0.2,0.1,0,,0.0,1,5.0,4,0.5,1.0,1.0,0.0,0.0,0.03,Matches
Caetano,br BRA,DF,18.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Fessin,br BRA,MF,19.0,0,,,,,0,,0.0,0,,8,,,,,,,Matches
Filipe,br BRA,GK,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Caíque França,br BRA,GK,22.0,0,,,,,0,,0.0,0,,23,,,,,,,Matches
Léo Príncipe,br BRA,DF,21.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
