Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Memphis,nl NED,FW,29.0,8.8,219,273,80.2,2949,759,128,152,84.2,58,67,86.6,13,24,54.2,1,0.9,1.3,0.1,13,18,8,0,31,Matches
André Carrillo,pe PER,MF,32.0,8.1,454,511,88.8,7680,2608,213,231,92.2,200,216,92.6,33,48,68.8,2,2.2,1.1,-0.2,10,57,10,4,66,Matches
José Andrés Martínez,ve VEN,MF,29.0,7.0,268,333,80.5,4597,1768,124,144,86.1,109,129,84.5,25,43,58.1,0,0.1,0.7,-0.1,4,26,3,0,25,Matches
Matheus Donelli,br BRA,GK,21.0,7.0,147,198,74.2,3523,2324,35,35,100.0,81,83,97.6,30,79,38.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Alex Santana,br BRA,MF,28.0,6.3,198,233,85.0,3577,1030,84,92,91.3,95,107,88.8,18,29,62.1,0,0.2,0.2,-0.2,4,22,4,0,22,Matches
Carlos Miguel,br BRA,GK,25.0,6.0,147,185,79.5,4342,3127,20,21,95.2,76,77,98.7,50,86,58.1,0,0.1,0.0,-0.1,1,3,1,0,0,Matches
Ryan Gustavo,br BRA,MF,20.0,5.8,178,204,87.3,2614,705,99,106,93.4,62,72,86.1,9,13,69.2,0,0.2,0.1,-0.2,2,11,0,0,16,Matches
Talles Magno,br BRA,"FW,MF",21.0,5.4,121,155,78.1,1577,374,69,83,83.1,41,49,83.7,3,5,60.0,1,0.8,0.5,0.2,7,12,3,0,16,Matches
Charles Rigon Matos,br BRA,MF,27.0,6.2,191,242,78.9,3132,1003,92,109,84.4,79,95,83.2,13,24,54.2,0,0.2,0.4,-0.2,2,23,1,0,30,Matches
Pedro Raul,br BRA,FW,27.0,6.0,72,114,63.2,757,150,43,61,70.5,15,24,62.5,1,2,50.0,0,0.4,0.8,-0.4,6,4,5,0,10,Matches
Gustavo Mosquito,br BRA,FW,26.0,4.5,88,110,80.0,1209,315,50,56,89.3,28,35,80.0,3,6,50.0,1,0.3,0.3,0.7,8,11,5,5,9,Matches
Pedro Henrique,br BRA,"FW,MF",33.0,3.9,74,103,71.8,1055,169,47,54,87.0,23,32,71.9,2,12,16.7,1,0.6,0.4,0.4,6,2,2,1,8,Matches
Caetano,br BRA,DF,24.0,3.1,114,123,92.7,2472,1045,29,30,96.7,68,70,97.1,16,22,72.7,0,0.1,0.0,-0.1,1,10,0,0,8,Matches
Cássio,br BRA,GK,36.0,3.0,71,88,80.7,2099,1349,8,8,100.0,34,36,94.4,28,42,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Léo Mana,br BRA,DF,19.0,2.3,86,109,78.9,1406,499,44,46,95.7,28,38,73.7,10,15,66.7,0,0.0,0.1,0.0,0,4,2,1,6,Matches
Fausto Vera,ar ARG,MF,23.0,2.4,120,139,86.3,2158,502,47,56,83.9,59,63,93.7,12,16,75.0,0,0.1,0.1,-0.1,3,12,3,0,21,Matches
Giovane,br BRA,"FW,MF",20.0,3.0,42,61,68.9,592,128,23,30,76.7,13,17,76.5,3,6,50.0,0,0.1,0.2,-0.1,3,4,4,3,4,Matches
Paulinho,br BRA,MF,35.0,1.3,52,59,88.1,690,178,30,32,93.8,18,20,90.0,1,2,50.0,0,0.0,0.0,0.0,0,6,0,0,6,Matches
Raul Bicalho,br BRA,DF,24.0,1.0,49,61,80.3,1096,376,13,17,76.5,27,29,93.1,9,13,69.2,0,0.0,0.0,0.0,0,2,0,0,3,Matches
Gabriel Moscardo,br BRA,MF,18.0,0.9,15,22,68.2,221,82,7,10,70.0,8,10,80.0,0,1,0.0,0,0.0,0.0,0.0,0,1,1,0,4,Matches
Héctor,es ESP,"FW,DF",28.0,0.7,15,16,93.8,240,31,7,8,87.5,5,5,100.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Maycon,br BRA,MF,26.0,0.5,25,32,78.1,398,116,14,17,82.4,10,12,83.3,1,2,50.0,0,0.0,0.1,0.0,1,2,1,0,4,Matches
Matheus Araújo,br BRA,MF,21.0,0.5,9,11,81.8,139,83,5,5,100.0,3,3,100.0,1,3,33.3,0,0.0,0.0,0.0,0,2,0,0,4,Matches
Arthur,br BRA,FW,20.0,0.2,2,2,100.0,33,5,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Biro,br BRA,"MF,DF",19.0,0.2,12,14,85.7,186,55,9,9,100.0,1,3,33.3,2,2,100.0,0,0.0,0.0,0.0,0,0,1,0,3,Matches
Kayke,br BRA,"MF,FW",19.0,0.2,9,10,90.0,126,61,6,6,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
João Pedro,br BRA,DF,20.0,0.1,3,4,75.0,94,86,1,1,100.0,0,0,,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.3,38.0,13954,17320,80.6,253864,93119,5843,6624,88.2,6211,7099,87.5,1538,2649,58.1,36,34.0,33.9,2.0,424,1163,303,88,1436,
Opponent Total,,,27.8,38.0,13373,16822,79.5,236293,85729,5990,6788,88.2,5616,6593,85.2,1383,2516,55.0,30,29.2,31.5,0.8,398,1085,255,79,1324,
