Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Unnamed: 17_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
Fábio Santos,br BRA,DF,28.0,34.1,5,1,0,,,,,,,,,0,Matches
Cássio,br BRA,GK,26.0,34.1,4,0,0,,,,,,,,,0,Matches
Gil,br BRA,DF,26.0,33.9,6,0,0,,,,,,,,,0,Matches
Fagner,br BRA,DF,24.0,33.1,9,1,1,,,,,,,,,0,Matches
Ralf,br BRA,MF,29.0,29.8,3,0,0,,,,,,,,,1,Matches
Petros,br BRA,MF,24.0,25.2,7,0,0,,,,,,,,,0,Matches
Paolo Guerrero,pe PER,FW,30.0,26.2,7,1,0,,,,,,,,,0,Matches
Elías,br BRA,MF,28.0,23.2,7,0,0,,,,,,,,,0,Matches
Renato Augusto,br BRA,MF,25.0,23.3,1,0,0,,,,,,,,,0,Matches
Jádson,br BRA,MF,30.0,19.0,3,0,0,,,,,,,,,0,Matches
Anderson Martins,br BRA,DF,26.0,16.9,2,0,0,,,,,,,,,0,Matches
Bruno Henrique,br BRA,MF,24.0,15.7,3,0,0,,,,,,,,,0,Matches
Cléber,br BRA,DF,23.0,15.0,2,0,0,,,,,,,,,0,Matches
Malcom,br BRA,"FW,MF",16.0,13.4,1,0,0,,,,,,,,,0,Matches
Luciano,br BRA,"FW,MF",20.0,14.6,6,0,0,,,,,,,,,0,Matches
Ángel Romero,py PAR,"FW,MF",21.0,11.1,1,0,0,,,,,,,,,0,Matches
Felipe,br BRA,DF,24.0,9.8,1,0,0,,,,,,,,,0,Matches
Romarinho,br BRA,"FW,MF",23.0,10.2,2,0,0,,,,,,,,,0,Matches
Danilo,br BRA,MF,34.0,6.9,0,0,0,,,,,,,,,0,Matches
Guilherme,br BRA,MF,22.0,4.7,2,0,0,,,,,,,,,0,Matches
Walter,br BRA,GK,26.0,3.9,0,0,0,,,,,,,,,0,Matches
Uendel,br BRA,DF,25.0,3.8,0,0,0,,,,,,,,,0,Matches
Ferrugem,br BRA,"DF,MF",25.0,3.5,1,0,0,,,,,,,,,1,Matches
Nicolás Lodeiro,uy URU,"FW,MF",24.0,3.0,1,0,0,,,,,,,,,0,Matches
Guilherme Andrade,br BRA,DF,25.0,2.7,0,0,0,,,,,,,,,0,Matches
Gustavo Tocantins,br BRA,FW,18.0,0.4,0,0,0,,,,,,,,,0,Matches
Zé Paulo,br BRA,MF,19.0,0.2,0,0,0,,,,,,,,,0,Matches
Paulinho,br BRA,FW,20.0,0.1,0,0,0,,,,,,,,,0,Matches
Squad Total,,,26.2,38.0,74,3,1,,,,,,,,,2,
Opponent Total,,,26.2,38.0,99,8,5,,,,,,,,,1,
