Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Claudinho,br BRA,"MF,FW",23.0,31.5,1536,1344,188,46,5,30,180,17,122,94,14,1,1163,4,34,Matches
Artur,br BRA,"FW,MF",21.0,31.0,1154,1036,112,25,1,11,148,17,70,59,0,1,841,6,29,Matches
Leo Ortiz,br BRA,DF,24.0,32.2,1596,1489,105,98,0,27,2,7,0,0,0,0,1370,2,4,Matches
Cleiton Schwengber,br BRA,GK,22.0,32.0,1040,738,302,76,0,6,0,0,0,0,0,0,742,0,2,Matches
Aderlan Silva,br BRA,DF,29.0,31.6,1748,1361,385,42,0,11,124,336,7,1,4,0,1286,2,38,Matches
Raul,br BRA,MF,23.0,29.5,1588,1506,80,52,1,25,12,27,1,1,0,0,1346,2,31,Matches
Ligger,br BRA,DF,31.0,26.9,1154,1093,60,57,0,3,2,2,1,1,0,0,979,1,10,Matches
Edimar Fraga,br BRA,DF,33.0,25.4,1396,1122,269,25,1,9,77,240,4,0,4,0,1070,5,23,Matches
Ytalo,br BRA,FW,32.0,22.1,496,454,41,1,1,0,3,3,0,0,0,0,389,1,9,Matches
Ricardo,br BRA,MF,25.0,21.6,821,791,28,26,1,13,9,1,0,0,0,0,675,2,19,Matches
Bruno Tubarão,br BRA,"FW,MF",24.0,12.9,510,500,8,4,0,1,53,3,1,1,0,0,365,2,16,Matches
Fabrício Bruno,br BRA,DF,23.0,12.5,689,658,30,28,1,9,3,2,0,0,0,0,597,1,3,Matches
Lucas Evangelista,br BRA,MF,24.0,13.5,524,515,9,7,0,1,16,1,1,0,0,0,426,0,16,Matches
Alerrandro,br BRA,FW,20.0,10.3,175,150,23,0,3,2,4,1,0,0,0,0,125,2,5,Matches
Helinho,br BRA,"FW,MF",19.0,7.6,244,239,5,1,0,1,29,2,2,2,0,0,193,0,11,Matches
Tomás Cuello,ar ARG,"FW,MF",19.0,8.3,255,249,6,0,1,2,29,2,4,1,3,0,181,0,9,Matches
Matheus Jesus,br BRA,MF,22.0,7.8,357,342,12,8,2,5,5,3,1,0,1,0,303,3,14,Matches
Morato,br BRA,"FW,MF",27.0,8.5,343,312,29,2,1,6,37,9,18,15,1,0,239,2,12,Matches
Weverson,br BRA,"DF,MF",19.0,6.8,307,248,59,0,0,0,22,58,1,0,0,0,211,0,9,Matches
Luan Cândido,br BRA,DF,18.0,6.7,350,287,63,6,0,0,21,57,0,0,0,0,244,0,7,Matches
Júlio César,br BRA,GK,35.0,6.0,183,113,70,18,0,0,0,0,0,0,0,0,128,0,0,Matches
Leonardo Realpe,ec ECU,DF,18.0,4.6,168,161,5,5,0,0,0,0,0,0,0,0,136,2,5,Matches
Eric Ramires,br BRA,MF,19.0,4.6,196,193,3,1,0,2,2,1,1,0,0,0,172,0,4,Matches
Leandrinho,br BRA,"FW,MF",21.0,3.0,91,87,4,2,0,1,6,1,1,1,0,0,73,0,5,Matches
Weverton,br BRA,DF,20.0,3.7,233,192,41,7,0,1,18,34,0,0,0,0,174,0,7,Matches
Jan Carlos Hurtado,ve VEN,FW,19.0,4.4,74,62,11,1,0,0,4,0,0,0,0,0,52,1,3,Matches
Uillian Correia,br BRA,MF,30.0,2.4,125,118,7,7,0,0,0,0,0,0,0,0,117,0,1,Matches
Vitinho,br BRA,FW,21.0,1.7,86,83,1,0,0,4,3,1,0,0,0,0,66,2,3,Matches
Chrigor Moraes,br BRA,FW,19.0,1.8,31,27,4,1,0,0,2,0,0,0,0,0,20,0,0,Matches
Thonny Anderson,br BRA,"MF,FW",22.0,1.8,70,69,1,0,0,1,2,1,0,0,0,0,47,0,2,Matches
Barreto,br BRA,"MF,DF",24.0,1.2,60,57,3,3,0,0,0,0,0,0,0,0,49,0,2,Matches
Luis Phelipe,br BRA,"MF,FW",18.0,1.8,48,39,8,3,0,1,6,1,4,3,1,0,32,1,3,Matches
Robinho,br BRA,"MF,FW",21.0,1.0,24,23,1,0,0,0,0,1,0,0,0,0,20,0,2,Matches
Wesley Pionteck Souza,br BRA,FW,23.0,0.4,13,13,0,0,0,0,1,0,0,0,0,0,9,0,0,Matches
Cesar Haydar,co COL,DF,18.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Squad Total,,,25.3,38.0,17687,15673,1973,552,18,172,820,828,239,179,28,2,13842,41,338,
Opponent Total,,,26.5,38.0,18234,16022,2147,613,7,145,680,901,174,71,73,3,14279,65,369,
