Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Leonardo Realpe,ec ECU,DF,18.0,4.6,0,1,0,0.0,0.22,0.0,0.0,,30.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Eric Ramires,br BRA,MF,19.0,4.6,1,5,1,20.0,1.08,0.22,0.2,1.0,16.6,0,0,0,0.5,0.5,0.11,0.5,0.5,Matches
Leandrinho,br BRA,"FW,MF",21.0,3.0,0,7,1,14.3,2.37,0.34,0.0,0.0,23.1,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
Weverton,br BRA,DF,20.0,3.7,0,1,0,0.0,0.27,0.0,0.0,,32.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Jan Carlos Hurtado,ve VEN,FW,19.0,4.4,2,14,6,42.9,3.21,1.37,0.14,0.33,16.7,1,0,0,1.8,1.8,0.13,0.2,0.2,Matches
Uillian Correia,br BRA,MF,30.0,2.4,0,1,0,0.0,0.41,0.0,0.0,,32.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Vitinho,br BRA,FW,21.0,1.7,0,5,1,20.0,2.88,0.58,0.0,0.0,16.1,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Chrigor Moraes,br BRA,FW,19.0,1.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thonny Anderson,br BRA,"MF,FW",22.0,1.8,1,3,1,33.3,1.69,0.56,0.33,1.0,19.1,0,0,1,1.2,0.4,0.14,-0.2,0.6,Matches
Barreto,br BRA,"MF,DF",24.0,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luis Phelipe,br BRA,"MF,FW",18.0,1.8,1,3,2,66.7,1.7,1.13,0.33,0.5,18.5,0,0,0,0.2,0.2,0.07,0.8,0.8,Matches
Robinho,br BRA,"MF,FW",21.0,1.0,0,1,0,0.0,1.02,0.0,0.0,,15.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Wesley Pionteck Souza,br BRA,FW,23.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Cesar Haydar,co COL,DF,18.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,25.3,38.0,50,581,180,31.0,15.29,4.74,0.08,0.26,20.7,32,4,8,53.3,47.1,0.08,-3.3,-1.1,
Opponent Total,,,26.5,38.0,39,402,128,31.8,10.58,3.37,0.08,0.26,20.5,27,6,8,43.3,37.3,0.09,-4.3,-4.3,
