Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Morato,br BRA,"FW,MF",27.0,8.5,239,343,69.7,3495,1071,145,176,82.4,71,101,70.3,14,35,40.0,0,1.3,1.3,-1.3,9,14,12,2,31,Matches
Weverson,br BRA,"DF,MF",19.0,6.8,211,307,68.7,3514,1367,106,126,84.1,81,114,71.1,20,52,38.5,0,0.2,0.3,-0.2,4,13,5,3,18,Matches
Luan Cândido,br BRA,DF,18.0,6.7,244,350,69.7,4565,2132,101,123,82.1,112,155,72.3,29,60,48.3,0,0.2,0.9,-0.2,4,33,3,2,42,Matches
Júlio César,br BRA,GK,35.0,6.0,128,183,69.9,3937,2894,16,16,100.0,63,64,98.4,49,103,47.6,0,0.0,0.0,0.0,1,1,0,0,0,Matches
Leonardo Realpe,ec ECU,DF,18.0,4.6,136,168,81.0,2643,810,35,41,85.4,91,101,90.1,9,17,52.9,0,0.1,0.1,-0.1,1,4,1,0,9,Matches
Eric Ramires,br BRA,MF,19.0,4.6,172,196,87.8,2791,569,87,93,93.5,69,74,93.2,10,19,52.6,0,0.3,0.3,-0.3,8,17,3,0,23,Matches
Leandrinho,br BRA,"FW,MF",21.0,3.0,73,91,80.2,981,263,43,49,87.8,19,24,79.2,4,6,66.7,0,0.2,0.7,-0.2,3,4,2,1,9,Matches
Weverton,br BRA,DF,20.0,3.7,174,233,74.7,2965,1064,74,94,78.7,89,106,84.0,9,26,34.6,0,0.1,0.2,-0.1,2,13,4,2,24,Matches
Jan Carlos Hurtado,ve VEN,FW,19.0,4.4,52,74,70.3,654,103,39,52,75.0,11,14,78.6,1,2,50.0,0,0.1,0.1,-0.1,2,3,1,0,4,Matches
Uillian Correia,br BRA,MF,30.0,2.4,117,125,93.6,2140,646,42,45,93.3,62,64,96.9,10,12,83.3,0,0.1,0.1,-0.1,2,11,1,0,15,Matches
Vitinho,br BRA,FW,21.0,1.7,66,86,76.7,1131,218,34,39,87.2,25,27,92.6,5,13,38.5,0,0.3,0.1,-0.3,6,2,2,0,11,Matches
Chrigor Moraes,br BRA,FW,19.0,1.8,20,31,64.5,265,81,11,15,73.3,7,10,70.0,0,4,0.0,0,0.0,0.0,0.0,0,1,1,0,5,Matches
Thonny Anderson,br BRA,"MF,FW",22.0,1.8,47,70,67.1,664,163,26,32,81.3,16,24,66.7,2,6,33.3,0,0.0,0.8,0.0,1,6,2,0,9,Matches
Barreto,br BRA,"MF,DF",24.0,1.2,49,60,81.7,762,321,26,29,89.7,21,24,87.5,2,4,50.0,0,0.0,0.0,0.0,1,12,1,0,11,Matches
Luis Phelipe,br BRA,"MF,FW",18.0,1.8,32,48,66.7,674,241,10,14,71.4,15,19,78.9,6,10,60.0,1,0.4,0.2,0.6,5,5,1,0,7,Matches
Robinho,br BRA,"MF,FW",21.0,1.0,20,24,83.3,212,47,14,15,93.3,4,5,80.0,0,0,,1,0.1,0.1,0.9,1,1,0,0,1,Matches
Wesley Pionteck Souza,br BRA,FW,23.0,0.4,9,13,69.2,166,18,3,6,50.0,2,3,66.7,3,3,100.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Cesar Haydar,co COL,DF,18.0,0.0,2,2,100.0,58,35,0,0,,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Squad Total,,,25.3,38.0,13842,17687,78.3,257249,99495,5776,6637,87.0,6197,7315,84.7,1598,2916,54.8,35,36.6,37.2,-1.6,451,1368,291,80,1701,
Opponent Total,,,26.5,38.0,14279,18234,78.3,264520,98327,6005,6918,86.8,6338,7436,85.2,1655,3019,54.8,25,26.0,23.9,-1.0,298,1099,227,74,1419,
