Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-04-06,19:00,Libertadores,Group stage,Wed,Home,W,2,0,uy Nacional,1.9,1.0,55,,Leo Ortiz,4-4-2,4-2-3-1,Kevin Ortega,Match Report,
2022-04-11,20:00,Série A,Matchweek 1,Mon,Away,D,2,2,Juventude,1.0,1.5,50,3300.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2022-04-14,21:00,Libertadores,Group stage,Thu,Away,D,2,2,ar Vélez Sarsfield,0.6,1.5,47,6826.0,Leo Ortiz,4-4-2,4-2-3-1,John J. Ospina,Match Report,
2022-04-17,18:00,Série A,Matchweek 2,Sun,Home,W,4,0,Atl Goianiense,1.4,0.2,57,2351.0,Leo Ortiz,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2022-04-23,16:30,Série A,Matchweek 3,Sat,Home,D,1,1,São Paulo,2.0,2.0,33,8040.0,Cleiton Schwengber,4-4-2,4-3-3,Bruno Arleu de Araujo,Match Report,
2022-04-26,19:15,Libertadores,Group stage,Tue,Away,L,0,2,ar Estudiantes–LP,0.5,2.3,62,,Leo Ortiz,4-2-3-1,4-4-2,Kevin Ortega,Match Report,
2022-04-30,16:30,Série A,Matchweek 4,Sat,Away,W,1,0,Ceará,1.2,0.7,44,23211.0,Leo Ortiz,4-2-3-1,4-3-3,Ramon Abatti Abel,Match Report,
2022-05-05,21:00,Libertadores,Group stage,Thu,Home,D,1,1,ar Vélez Sarsfield,0.9,1.0,57,,Leo Ortiz,4-2-3-1,4-2-3-1,John J. Ospina,Match Report,
2022-05-08,18:00,Série A,Matchweek 5,Sun,Home,L,0,1,Corinthians,0.5,0.2,58,9993.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2022-05-11,20:30,Série A,Matchweek 7,Wed,Home,D,1,1,Atlético Mineiro,0.8,0.9,38,5222.0,Leo Ortiz,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2022-05-14,16:30,Série A,Matchweek 6,Sat,Away,L,0,2,Palmeiras,0.4,1.8,51,36123.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2022-05-17,19:15,Libertadores,Group stage,Tue,Home,L,0,1,ar Estudiantes–LP,0.5,0.5,61,4769.0,Ytalo,4-3-3,4-4-2,Juan Benítez,Match Report,
2022-05-24,19:15,Libertadores,Group stage,Tue,Away,L,0,3,uy Nacional,0.9,3.1,64,,Leo Ortiz,4-2-3-1,4-2-3-1,Wilmar Roldán,Match Report,
2022-05-28,16:30,Série A,Matchweek 8,Sat,Away,D,1,1,Goiás,1.0,0.9,48,6283.0,Cleiton Schwengber,4-2-3-1,5-4-1,Ramon Abatti Abel,Match Report,
2022-06-05,19:00,Série A,Matchweek 9,Sun,Home,L,0,2,Internacional,0.6,1.5,49,3062.0,Cleiton Schwengber,4-2-3-1,4-4-1-1,Wagner do Nascimento Magalhães,Match Report,
2022-06-08,20:30,Série A,Matchweek 10,Wed,Home,W,1,0,Flamengo,1.3,1.3,32,8627.0,Leo Ortiz,4-2-3-1,4-4-2,Wilton Sampaio,Match Report,
2022-06-11,18:00,Série A,Matchweek 11,Sat,Away,D,1,1,Cuiabá,0.9,1.8,56,4476.0,Leo Ortiz,4-2-3-1,4-3-3,Paulo Roberto Alves Júnior,Match Report,
2022-06-15,19:00,Série A,Matchweek 12,Wed,Home,W,4,2,Coritiba,1.7,1.2,51,2352.0,Leo Ortiz,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2022-06-18,21:00,Série A,Matchweek 13,Sat,Away,D,2,2,Santos,1.5,2.2,57,10924.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Douglas Marques das Flores,Match Report,
2022-06-25,16:30,Série A,Matchweek 14,Sat,Away,L,2,4,Ath Paranaense,2.3,0.8,70,16327.0,Leo Ortiz,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2022-07-04,20:00,Série A,Matchweek 15,Mon,Home,L,0,1,Botafogo (RJ),1.9,1.0,64,4509.0,Leo Ortiz,4-2-3-1,3-4-1-2,Ramon Abatti Abel,Match Report,
2022-07-09,16:30,Série A,Matchweek 16,Sat,Home,W,4,0,Avaí,4.1,0.4,46,3162.0,Leo Ortiz,4-2-3-1,4-3-3,Marcelo de Lima Henrique,Match Report,
2022-07-17,19:00,Série A,Matchweek 17,Sun,Away,W,3,0,América (MG),2.4,1.0,44,1920.0,Leo Ortiz,4-2-3-1,4-1-4-1,Wagner do Nascimento Magalhães,Match Report,
2022-07-20,19:00,Série A,Matchweek 18,Wed,Home,W,2,1,Fortaleza,2.0,0.7,56,4048.0,Leo Ortiz,4-2-3-1,3-4-3,Diego Pombo Lopez,Match Report,
2022-07-24,16:00,Série A,Matchweek 19,Sun,Away,L,1,2,Fluminense,0.4,2.2,39,9877.0,Raul,4-2-3-1,4-2-2-2,André Luiz de Freitas Castro,Match Report,
2022-07-31,19:00,Série A,Matchweek 20,Sun,Home,W,1,0,Juventude,1.6,0.5,52,3236.0,Leo Ortiz,4-2-3-1,4-1-4-1,Bruno Arleu de Araujo,Match Report,
2022-08-06,19:00,Série A,Matchweek 21,Sat,Away,L,1,2,Atl Goianiense,1.4,0.8,58,5930.0,Leo Ortiz,4-3-3,4-2-3-1,Marielson Alves Silva,Match Report,
2022-08-14,16:00,Série A,Matchweek 22,Sun,Away,L,0,3,São Paulo,0.5,1.5,48,31358.0,Leo Ortiz,4-2-3-1,3-4-1-2,Paulo Cesar Zanovelli da Silva,Match Report,
2022-08-21,18:00,Série A,Matchweek 23,Sun,Home,D,1,1,Ceará,3.1,1.3,57,2488.0,Leo Ortiz,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2022-08-29,21:30,Série A,Matchweek 24,Mon,Away,L,0,1,Corinthians,1.0,0.9,52,36228.0,Leo Ortiz,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,
2022-09-03,19:00,Série A,Matchweek 25,Sat,Home,D,2,2,Palmeiras,1.4,1.2,40,9685.0,Leo Ortiz,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2022-09-07,17:00,Série A,Matchweek 26,Wed,Away,D,1,1,Atlético Mineiro,0.7,1.3,39,35.0,Leo Ortiz,4-2-3-1,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,
2022-09-18,11:00,Série A,Matchweek 27,Sun,Home,D,1,1,Goiás,1.8,1.0,59,3984.0,Leo Ortiz,4-3-3,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,
