Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Cleiton Schwengber,br BRA,GK,26.0,30.0,1071,759,1046,26,0,0,1071,1,1,100.0,0,0.0,561,3042,1774,0,0,0,2,0,438,0,Matches
Lucas Evangelista,br BRA,MF,28.0,28.2,1320,49,220,693,428,34,1320,34,15,44.1,15,44.1,697,3277,1612,26,37,2,43,33,871,69,Matches
Pedro Henrique,br BRA,DF,28.0,26.4,1497,245,769,712,24,9,1497,5,3,60.0,1,20.0,818,3688,2351,8,3,1,7,4,937,1,Matches
Eduardo Sasha,br BRA,FW,31.0,23.1,726,28,66,311,353,83,725,33,11,33.3,21,63.6,405,1713,668,25,19,6,48,16,525,111,Matches
Juninho Capixaba,br BRA,"DF,MF",26.0,20.8,1420,94,428,696,310,39,1420,32,13,40.6,17,53.1,677,3616,1677,35,28,1,29,17,766,73,Matches
Luan Cândido,br BRA,DF,22.0,21.7,1145,146,453,555,143,23,1144,9,2,22.2,7,77.8,515,2106,906,7,11,0,16,5,603,16,Matches
Vitinho,br BRA,"FW,MF",24.0,21.3,991,34,130,336,537,66,991,34,14,41.2,18,52.9,546,3173,1890,72,46,27,36,17,624,168,Matches
Jadsom,br BRA,"MF,DF",22.0,18.5,976,51,267,587,125,5,976,11,8,72.7,3,27.3,435,1968,1007,11,11,0,20,6,503,16,Matches
Lincoln,br BRA,"MF,FW",25.0,17.2,932,28,129,441,370,32,931,19,8,42.1,10,52.6,514,2256,1234,29,29,6,24,14,601,88,Matches
Henry Mosquera,co COL,"FW,MF",22.0,21.5,778,18,105,269,436,93,778,142,71,50.0,66,46.5,530,5188,2967,97,70,42,66,35,546,154,Matches
Eduardo Santos,br BRA,DF,26.0,19.1,1080,165,535,501,50,19,1080,10,8,80.0,1,10.0,566,3155,1771,12,5,0,14,9,630,8,Matches
Jhonatan Jowjow,br BRA,"MF,FW",21.0,12.9,564,12,57,269,251,41,564,58,32,55.2,25,43.1,340,2477,1311,46,27,10,28,23,385,76,Matches
José Hurtado,ec ECU,DF,22.0,14.7,874,58,266,350,266,17,874,17,11,64.7,6,35.3,389,2272,1302,39,22,5,20,6,456,70,Matches
Raul,br BRA,MF,27.0,14.5,820,45,226,492,112,5,820,11,7,63.6,2,18.2,441,2019,824,9,17,0,10,8,499,10,Matches
Helinho,br BRA,"FW,MF",23.0,12.2,742,12,95,329,330,22,742,60,35,58.3,21,35.0,420,2511,1142,35,28,14,29,20,475,74,Matches
Douglas Mendes,br BRA,DF,19.0,15.0,748,109,375,324,55,12,748,8,7,87.5,1,12.5,357,1759,990,9,4,1,10,0,395,2,Matches
Matheus Fernandes,br BRA,MF,25.0,9.4,499,29,113,296,95,8,499,14,10,71.4,3,21.4,211,1033,526,7,9,2,11,8,255,14,Matches
Nathan Mendes,br BRA,DF,21.0,12.9,800,43,244,394,169,16,800,15,5,33.3,8,53.3,380,1913,1132,17,18,2,14,8,411,31,Matches
Eric Ramires,br BRA,MF,23.0,12.3,591,16,100,310,184,23,591,21,10,47.6,9,42.9,328,1446,614,9,12,2,17,24,396,33,Matches
Gustavinho,br BRA,"MF,FW",19.0,10.6,524,13,64,262,209,12,524,33,17,51.5,15,45.5,262,1240,493,9,16,1,27,19,309,33,Matches
Thiago Borbas,uy URU,FW,21.0,10.6,273,17,33,106,135,35,273,14,5,35.7,7,50.0,138,508,119,2,7,5,29,22,193,40,Matches
Lucas Cunha,br BRA,DF,27.0,8.7,409,80,209,184,16,5,409,0,0,,0,,179,691,295,0,0,0,2,0,211,0,Matches
Vinicius Mendonça,br BRA,FW,19.0,8.0,323,4,46,94,194,37,323,48,21,43.8,18,37.5,215,1684,776,32,22,20,27,19,226,68,Matches
Guilherme,br BRA,DF,21.0,7.4,424,34,152,182,94,1,424,9,5,55.6,3,33.3,174,1028,514,8,10,0,7,4,195,18,Matches
Lucão,br BRA,GK,22.0,7.0,215,165,212,3,0,0,215,0,0,,0,,95,527,294,0,0,0,0,0,68,0,Matches
Ignacio Laquintana,uy URU,"FW,MF",24.0,3.1,109,3,15,29,68,11,109,9,5,55.6,4,44.4,70,437,259,11,6,7,7,2,78,24,Matches
Ivan Cavaleiro,pt POR,"FW,MF",30.0,2.1,99,2,5,34,62,11,99,8,2,25.0,5,62.5,63,271,116,2,6,1,9,5,73,21,Matches
Talisson,br BRA,FW,21.0,1.3,30,0,0,6,24,4,30,7,3,42.9,2,28.6,24,151,85,5,2,2,3,1,25,10,Matches
Fabrício,br BRA,GK,23.0,1.0,24,21,24,0,0,0,24,0,0,,0,,14,98,72,0,0,0,1,0,8,0,Matches
Leonardo Realpe,ec ECU,DF,22.0,1.0,55,10,28,26,1,1,55,0,0,,0,,21,103,46,0,0,0,0,0,23,0,Matches
Bruninho,br BRA,"FW,MF",20.0,0.9,39,0,4,19,17,2,39,2,1,50.0,1,50.0,21,86,30,0,2,0,1,1,28,7,Matches
Arthur,br BRA,"FW,MF",20.0,1.7,49,1,6,11,32,10,49,1,1,100.0,0,0.0,19,98,17,0,1,1,10,3,28,7,Matches
Victor Hugo,br BRA,FW,20.0,0.5,15,1,1,6,8,1,15,3,2,66.7,1,33.3,12,64,15,0,0,0,1,3,13,4,Matches
Sergio Palacios,co COL,DF,18.0,0.3,8,2,3,5,1,0,8,0,0,,0,,5,44,30,0,0,0,1,0,4,0,Matches
Everton,br BRA,FW,21.0,0.3,10,0,0,6,4,0,10,1,0,0.0,1,100.0,11,25,12,0,0,0,3,1,10,1,Matches
Juliano,br BRA,FW,15.0,0.3,5,0,0,1,4,0,5,0,0,,0,,2,4,0,0,0,0,0,0,2,1,Matches
Chumbinho,br BRA,"MF,FW",20.0,0.1,9,0,3,5,1,1,9,1,0,0.0,0,0.0,4,48,38,1,2,1,0,0,6,2,Matches
