Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Cleiton Schwengber,br BRA,GK,24.0,37.0,907,1240,73.1,26308,17594,144,145,99.3,427,436,97.9,331,647,51.2,0,0.2,0.1,-0.2,3,28,0,0,1,Matches
Natan,br BRA,DF,20.0,32.0,1323,1515,87.3,28058,8127,355,386,92.0,729,797,91.5,223,307,72.6,1,1.0,0.9,0.0,15,92,11,3,128,Matches
Artur,br BRA,"FW,MF",23.0,31.0,830,1161,71.5,13270,3468,406,493,82.4,307,398,77.1,71,168,42.3,6,5.9,5.7,0.1,77,52,43,13,112,Matches
Aderlan Silva,br BRA,DF,31.0,29.7,1150,1583,72.6,19777,8543,546,651,83.9,453,591,76.6,117,245,47.8,2,6.5,5.5,-4.5,61,106,49,26,132,Matches
Lucas Evangelista,br BRA,MF,26.0,29.0,1020,1246,81.9,16565,4556,479,561,85.4,403,482,83.6,84,108,77.8,2,1.6,1.8,0.4,32,119,16,5,151,Matches
Luan Cândido,br BRA,DF,20.0,29.2,948,1324,71.6,16267,5655,413,503,82.1,431,572,75.3,79,187,42.2,2,1.6,1.5,0.4,18,68,10,5,95,Matches
Raul,br BRA,MF,25.0,27.5,1323,1557,85.0,26102,8158,485,546,88.8,627,679,92.3,182,272,66.9,0,1.6,1.8,-1.6,14,170,17,2,161,Matches
Leo Ortiz,br BRA,DF,26.0,21.4,1011,1197,84.5,23639,10471,242,281,86.1,541,593,91.2,222,296,75.0,2,0.8,1.2,1.2,11,122,14,5,135,Matches
Helinho,br BRA,"FW,MF",21.0,19.0,517,732,70.6,8766,2493,252,315,80.0,170,230,73.9,67,122,54.9,1,2.6,1.5,-1.6,29,51,21,9,73,Matches
Hyoran,br BRA,MF,28.0,14.2,288,453,63.6,4814,1471,142,182,78.0,98,139,70.5,29,89,32.6,3,2.6,2.1,0.4,22,41,16,3,60,Matches
Marcos Vinicios Sorriso,br BRA,FW,20.0,15.0,299,458,65.3,4301,1044,167,203,82.3,107,164,65.2,10,30,33.3,1,1.4,1.3,-0.4,15,12,11,6,27,Matches
Kevin Lomónaco,ar ARG,DF,20.0,12.4,588,681,86.3,12103,3535,168,187,89.8,320,352,90.9,88,117,75.2,0,0.3,0.7,-0.3,5,55,1,0,64,Matches
Jadsom,br BRA,MF,20.0,14.1,594,714,83.2,11721,3352,193,230,83.9,282,312,90.4,100,138,72.5,1,0.5,0.3,0.5,11,60,3,0,67,Matches
Eric Ramires,br BRA,"MF,FW",21.0,12.9,461,539,85.5,7759,1848,219,232,94.4,190,218,87.2,37,54,68.5,0,1.5,1.3,-1.5,10,48,5,1,64,Matches
Alerrandro,br BRA,FW,22.0,10.3,116,149,77.9,1609,196,66,78,84.6,40,48,83.3,3,5,60.0,1,0.7,0.7,0.3,7,4,3,1,8,Matches
Carlos Eduardo,br BRA,"FW,MF",25.0,10.0,115,170,67.6,1918,447,61,81,75.3,36,49,73.5,12,22,54.5,0,0.2,0.3,-0.2,2,8,4,2,14,Matches
Leonardo Realpe,ec ECU,DF,20.0,7.4,310,352,88.1,6306,2003,96,105,91.4,169,177,95.5,41,64,64.1,0,0.1,0.1,-0.1,3,26,1,1,30,Matches
Bruno Praxedes,br BRA,MF,19.0,6.5,227,268,84.7,4137,954,101,111,91.0,90,102,88.2,31,45,68.9,2,0.8,0.8,1.2,9,24,5,1,32,Matches
Ramon,br BRA,DF,20.0,8.0,309,435,71.0,5198,2177,130,156,83.3,149,189,78.8,20,60,33.3,0,0.5,0.3,-0.5,5,25,3,0,32,Matches
Ytalo,br BRA,FW,34.0,6.9,89,101,88.1,1258,152,48,52,92.3,28,32,87.5,6,9,66.7,0,0.3,0.2,-0.3,4,3,3,0,11,Matches
Miguel Silveira,br BRA,"MF,FW",18.0,6.3,121,192,63.0,2286,1010,59,77,76.6,36,51,70.6,21,49,42.9,2,2.6,1.9,-0.6,16,17,12,4,35,Matches
Werik Popó,br BRA,FW,20.0,5.7,75,91,82.4,1015,76,46,51,90.2,23,26,88.5,1,2,50.0,1,0.8,0.2,0.2,5,2,1,0,5,Matches
Jan Carlos Hurtado,ve VEN,FW,21.0,5.4,66,82,80.5,731,75,49,55,89.1,11,14,78.6,0,1,0.0,0,0.4,0.2,-0.4,7,4,0,0,0,Matches
José Hurtado,ec ECU,DF,20.0,6.6,271,349,77.7,4281,1372,143,164,87.2,106,139,76.3,17,34,50.0,2,1.4,0.8,0.6,7,19,8,8,29,Matches
Bruno Tubarão,br BRA,"FW,MF",26.0,5.0,111,168,66.1,1660,539,60,77,77.9,36,56,64.3,6,16,37.5,0,0.3,0.4,-0.3,4,14,4,1,21,Matches
Renan Victor,br BRA,DF,19.0,3.2,111,140,79.3,2430,800,24,33,72.7,69,78,88.5,16,24,66.7,0,0.0,0.0,0.0,0,3,0,0,5,Matches
