Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Cleiton Schwengber,br BRA,GK,26.0,30.0,4,1,0,1,10,0,0,0,0,0,0,0,35,7,2,77.8,Matches
Lucas Evangelista,br BRA,MF,28.0,28.2,4,0,0,30,62,4,35,23,30,0,0,0,125,35,62,36.1,Matches
Pedro Henrique,br BRA,DF,28.0,26.4,4,0,0,21,19,1,1,24,32,0,2,0,98,55,49,52.9,Matches
Eduardo Sasha,br BRA,FW,31.0,23.1,7,1,0,20,39,5,13,4,4,0,0,0,46,67,99,40.4,Matches
Juninho Capixaba,br BRA,"DF,MF",26.0,20.8,4,0,0,40,30,1,43,33,43,0,1,0,95,53,44,54.6,Matches
Luan Cândido,br BRA,DF,22.0,21.7,5,0,0,37,7,3,7,32,28,0,0,0,54,62,26,70.5,Matches
Vitinho,br BRA,"FW,MF",24.0,21.3,7,0,0,26,23,3,128,11,15,0,0,0,76,24,49,32.9,Matches
Jadsom,br BRA,"MF,DF",22.0,18.5,10,1,0,40,4,0,15,27,41,0,0,0,85,16,25,39.0,Matches
Lincoln,br BRA,"MF,FW",25.0,17.2,4,0,0,18,40,1,87,10,21,0,0,0,71,8,14,36.4,Matches
Henry Mosquera,co COL,"FW,MF",22.0,21.5,4,0,0,30,30,9,40,9,11,0,0,0,90,15,35,30.0,Matches
Eduardo Santos,br BRA,DF,26.0,19.1,5,0,0,8,10,0,5,19,27,0,0,0,74,35,17,67.3,Matches
Jhonatan Jowjow,br BRA,"MF,FW",21.0,12.9,2,0,0,18,16,0,20,4,17,1,0,0,60,8,20,28.6,Matches
José Hurtado,ec ECU,DF,22.0,14.7,2,0,0,14,8,1,56,19,15,0,0,0,59,11,16,40.7,Matches
Raul,br BRA,MF,27.0,14.5,2,0,0,20,13,0,2,23,19,0,0,1,88,9,13,40.9,Matches
Helinho,br BRA,"FW,MF",23.0,12.2,4,0,0,16,14,1,71,10,6,0,0,0,75,8,18,30.8,Matches
Douglas Mendes,br BRA,DF,19.0,15.0,2,0,0,24,2,1,10,17,17,0,0,0,52,38,19,66.7,Matches
Matheus Fernandes,br BRA,MF,25.0,9.4,5,0,0,21,11,0,2,22,31,0,0,0,63,11,5,68.8,Matches
Nathan Mendes,br BRA,DF,21.0,12.9,6,0,0,17,15,1,17,11,15,0,0,0,70,15,16,48.4,Matches
Eric Ramires,br BRA,MF,23.0,12.3,4,0,0,17,18,1,10,8,17,0,0,0,74,5,12,29.4,Matches
Gustavinho,br BRA,"MF,FW",19.0,10.6,1,0,0,14,8,0,45,4,9,0,0,0,50,11,30,26.8,Matches
Thiago Borbas,uy URU,FW,21.0,10.6,3,0,0,21,10,2,1,2,4,0,0,0,22,31,78,28.4,Matches
Lucas Cunha,br BRA,DF,27.0,8.7,2,1,0,5,4,0,0,4,7,0,0,0,16,19,12,61.3,Matches
Vinicius Mendonça,br BRA,FW,19.0,8.0,3,0,0,10,32,1,28,2,16,1,0,0,44,6,17,26.1,Matches
Guilherme,br BRA,DF,21.0,7.4,1,0,0,8,4,1,31,10,10,0,0,0,22,13,19,40.6,Matches
Lucão,br BRA,GK,22.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,100.0,Matches
Ignacio Laquintana,uy URU,"FW,MF",24.0,3.1,1,0,0,5,4,1,6,3,1,0,0,0,15,2,1,66.7,Matches
Ivan Cavaleiro,pt POR,"FW,MF",30.0,2.1,1,0,0,2,3,0,11,0,1,0,0,0,4,6,3,66.7,Matches
Talisson,br BRA,FW,21.0,1.3,0,0,0,4,3,1,6,0,1,0,0,0,1,0,4,0.0,Matches
Fabrício,br BRA,GK,23.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Leonardo Realpe,ec ECU,DF,22.0,1.0,0,0,0,1,1,0,0,4,2,0,0,0,2,4,3,57.1,Matches
Bruninho,br BRA,"FW,MF",20.0,0.9,0,0,0,1,4,0,0,0,0,0,0,0,5,0,1,0.0,Matches
Arthur,br BRA,"FW,MF",20.0,1.7,1,0,0,2,1,0,0,0,0,0,0,0,4,5,8,38.5,Matches
Victor Hugo,br BRA,FW,20.0,0.5,0,0,0,1,0,0,2,0,0,0,0,0,2,0,3,0.0,Matches
Sergio Palacios,co COL,DF,18.0,0.3,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,,Matches
Everton,br BRA,FW,21.0,0.3,1,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0.0,Matches
Juliano,br BRA,FW,15.0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.0,Matches
Chumbinho,br BRA,"MF,FW",20.0,0.1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,Matches
Riquelme,br BRA,MF,18.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0.0,Matches
Squad Total,,,24.8,38.0,101,4,0,496,451,38,692,336,440,2,3,1,1586,581,728,44.4,
Opponent Total,,,27.7,38.0,95,3,1,472,479,65,814,353,380,3,3,0,1541,732,580,55.8,
