Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Cleiton Schwengber,br BRA,GK,24.0,37.0,1,1,1,0,0,0,3,0.0,3,1,0,1,0,1,25,5,Matches
Natan,br BRA,DF,20.0,32.0,36,25,27,9,0,20,30,66.7,10,22,15,7,32,68,112,1,Matches
Artur,br BRA,"FW,MF",23.0,31.0,29,18,12,11,6,13,34,38.2,21,32,8,24,15,44,16,0,Matches
Aderlan Silva,br BRA,DF,31.0,29.7,94,62,45,35,14,46,92,50.0,46,40,11,29,45,139,60,1,Matches
Lucas Evangelista,br BRA,MF,26.0,29.0,60,36,22,33,5,28,55,50.9,27,24,10,14,27,87,36,0,Matches
Luan Cândido,br BRA,DF,20.0,29.2,34,21,18,14,2,22,47,46.8,25,21,9,12,32,66,85,0,Matches
Raul,br BRA,MF,25.0,27.5,72,42,36,34,2,43,75,57.3,32,34,11,23,48,120,41,0,Matches
Leo Ortiz,br BRA,DF,26.0,21.4,22,11,12,9,1,17,25,68.0,8,36,25,11,27,49,97,1,Matches
Helinho,br BRA,"FW,MF",21.0,19.0,28,15,15,8,5,16,33,48.5,17,28,1,27,19,47,20,0,Matches
Hyoran,br BRA,MF,28.0,14.2,22,16,9,9,4,7,21,33.3,14,17,3,14,10,32,7,0,Matches
Marcos Vinicios Sorriso,br BRA,FW,20.0,15.0,25,15,12,9,4,11,24,45.8,13,24,4,20,8,33,13,0,Matches
Kevin Lomónaco,ar ARG,DF,20.0,12.4,10,6,7,3,0,6,9,66.7,3,12,6,6,9,19,34,1,Matches
Jadsom,br BRA,MF,20.0,14.1,26,18,17,8,1,14,33,42.4,19,22,8,14,34,60,25,0,Matches
Eric Ramires,br BRA,"MF,FW",21.0,12.9,26,16,10,15,1,12,33,36.4,21,16,2,14,4,30,14,0,Matches
Alerrandro,br BRA,FW,22.0,10.3,4,1,0,3,1,2,7,28.6,5,10,2,8,4,8,8,0,Matches
Carlos Eduardo,br BRA,"FW,MF",25.0,10.0,14,9,2,8,4,4,14,28.6,10,15,1,14,5,19,8,0,Matches
Leonardo Realpe,ec ECU,DF,20.0,7.4,7,3,5,2,0,5,9,55.6,4,11,8,3,15,22,34,0,Matches
Bruno Praxedes,br BRA,MF,19.0,6.5,6,3,0,5,1,1,6,16.7,5,4,1,3,4,10,2,0,Matches
Ramon,br BRA,DF,20.0,8.0,20,10,14,5,1,15,27,55.6,12,13,4,9,11,31,21,0,Matches
Ytalo,br BRA,FW,34.0,6.9,3,3,0,1,2,1,4,25.0,3,7,1,6,3,6,5,0,Matches
Miguel Silveira,br BRA,"MF,FW",18.0,6.3,12,6,6,2,4,5,15,33.3,10,9,0,9,1,13,2,0,Matches
Werik Popó,br BRA,FW,20.0,5.7,2,2,1,1,0,1,2,50.0,1,9,0,9,0,2,6,0,Matches
Jan Carlos Hurtado,ve VEN,FW,21.0,5.4,5,1,0,3,2,1,6,16.7,5,3,1,2,3,8,0,0,Matches
José Hurtado,ec ECU,DF,20.0,6.6,19,11,12,4,3,13,16,81.3,3,6,3,3,5,24,13,0,Matches
Bruno Tubarão,br BRA,"FW,MF",26.0,5.0,8,3,3,2,3,3,12,25.0,9,3,0,3,6,14,2,0,Matches
Renan Victor,br BRA,DF,19.0,3.2,8,3,7,1,0,6,7,85.7,1,6,3,3,2,10,14,0,Matches
Gabriel Novaes,br BRA,"FW,MF",22.0,4.3,6,2,1,2,3,1,1,100.0,0,2,1,1,2,8,1,0,Matches
Guilherme,br BRA,DF,19.0,1.0,2,2,1,1,0,1,3,33.3,2,2,0,2,2,4,1,0,Matches
Lucão,br BRA,GK,20.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
Douglas Mendes,br BRA,DF,17.0,0.8,1,1,1,0,0,1,2,50.0,1,1,1,0,0,1,1,0,Matches
Weverson,br BRA,MF,21.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Welliton,br BRA,"MF,FW",21.0,1.1,5,3,0,2,3,3,6,50.0,3,1,0,1,0,5,1,0,Matches
Nathan Camargo,br BRA,"MF,FW",16.0,0.8,6,3,5,1,0,4,5,80.0,1,0,0,0,1,7,2,0,Matches
Guilherme Santos,br BRA,"FW,MF",20.0,0.8,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,Matches
Bruninho,br BRA,MF,18.0,0.4,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,0,0,Matches
Kauan,br BRA,FW,18.0,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
Squad Total,,,23.8,38.0,615,369,302,240,73,323,659,49.0,336,433,139,294,374,989,709,9,
Opponent Total,,,27.3,38.0,586,337,285,228,73,251,539,46.6,288,357,121,236,384,970,770,7,
