Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Cleiton Schwengber,br BRA,GK,23.0,34.0,1235,886,345,88,0,11,0,1,0,0,0,0,892,4,1,Matches
Fabrício Bruno,br BRA,DF,24.0,30.8,1681,1537,140,130,0,57,23,9,0,0,0,0,1451,4,6,Matches
Aderlan Silva,br BRA,DF,30.0,28.2,1498,1238,260,27,3,25,113,232,1,1,0,0,1105,0,28,Matches
Artur,br BRA,"FW,MF",22.0,27.7,1088,966,118,25,4,22,152,15,77,63,5,3,806,4,18,Matches
Ytalo,br BRA,FW,33.0,25.6,509,457,51,0,4,3,4,0,0,0,0,0,396,1,7,Matches
Helinho,br BRA,"FW,MF",20.0,23.2,893,833,58,27,6,11,95,7,24,15,4,1,641,2,20,Matches
Eric Ramires,br BRA,MF,20.0,23.0,753,730,22,14,3,5,8,6,0,0,0,0,659,1,18,Matches
Leo Ortiz,br BRA,DF,25.0,22.9,1247,1172,71,70,0,50,1,1,0,0,0,0,1090,4,3,Matches
Tomás Cuello,ar ARG,"FW,MF",20.0,22.0,829,753,74,22,3,13,116,11,41,34,0,1,563,2,28,Matches
Jadsom,br BRA,MF,19.0,20.5,735,717,16,14,1,13,4,2,0,0,0,0,606,2,13,Matches
Natan,br BRA,DF,19.0,19.0,1001,954,47,45,0,18,1,2,0,0,0,0,888,0,9,Matches
Luan Cândido,br BRA,DF,19.0,15.7,707,571,135,6,0,3,32,129,0,0,0,0,485,1,13,Matches
Bruno Praxedes,br BRA,MF,18.0,13.5,456,443,12,7,4,3,11,3,0,0,0,0,358,1,15,Matches
Edimar Fraga,br BRA,DF,34.0,13.9,738,601,137,15,2,9,39,122,0,0,0,0,592,0,8,Matches
Lucas Evangelista,br BRA,MF,25.0,12.2,488,478,9,7,1,4,8,2,0,0,0,0,405,1,6,Matches
Raul,br BRA,MF,24.0,10.6,624,586,38,33,2,14,2,5,0,0,0,0,532,0,8,Matches
Weverson,br BRA,"DF,FW",20.0,9.6,468,375,91,12,0,0,27,79,0,0,0,0,344,2,12,Matches
Pedrinho,br BRA,"MF,FW",21.0,8.3,255,239,14,2,0,1,15,2,10,9,1,0,202,2,8,Matches
Weverton,br BRA,DF,21.0,7.6,471,409,62,11,0,6,43,47,4,2,1,0,365,0,6,Matches
Alerrandro,br BRA,FW,21.0,8.6,150,137,13,0,1,1,2,0,0,0,0,0,115,0,7,Matches
Emiliano Martínez,uy URU,MF,21.0,6.3,330,325,5,5,0,6,1,0,0,0,0,0,289,0,2,Matches
Claudinho,br BRA,MF,24.0,5.0,291,255,36,11,3,5,38,3,22,19,0,0,211,0,7,Matches
Gabriel Novaes,br BRA,"FW,MF",21.0,6.0,150,142,6,0,0,1,3,2,0,0,0,0,117,2,4,Matches
Júlio César,br BRA,GK,36.0,4.0,146,99,47,12,0,0,0,0,0,0,0,0,120,0,0,Matches
Jan Carlos Hurtado,ve VEN,FW,20.0,3.5,70,61,9,0,0,0,2,0,0,0,0,0,52,0,1,Matches
Leonardo Realpe,ec ECU,DF,19.0,2.9,172,168,4,3,0,1,2,1,0,0,0,0,155,0,1,Matches
Vitinho,br BRA,MF,22.0,2.1,127,124,3,3,0,3,1,0,0,0,0,0,98,0,5,Matches
Luciano,br BRA,MF,17.0,2.3,80,79,1,1,1,0,0,0,0,0,0,0,57,0,0,Matches
Rafael Luiz,br BRA,DF,18.0,1.7,106,92,14,0,0,0,7,14,0,0,0,0,83,0,1,Matches
Cristiano Japa,br BRA,"MF,FW",20.0,1.6,83,82,1,1,0,2,2,0,0,0,0,0,71,0,1,Matches
Guilherme,br BRA,"DF,MF",18.0,1.5,79,66,13,3,0,0,7,10,0,0,0,0,54,0,3,Matches
Leandrinho,br BRA,"FW,MF",22.0,1.3,31,28,3,1,0,0,3,1,1,0,0,0,19,0,0,Matches
Cesar Haydar,co COL,DF,19.0,1.1,64,61,3,3,0,1,0,0,0,0,0,0,52,0,0,Matches
Bruninho,br BRA,"MF,FW",17.0,0.7,27,27,0,0,0,0,1,0,0,0,0,0,22,0,1,Matches
Gonzalo,br BRA,"FW,MF",21.0,0.2,6,5,1,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Bruno Tubarão,br BRA,FW,25.0,0.2,12,12,0,0,0,0,1,0,0,0,0,0,8,0,1,Matches
Ricardo,br BRA,MF,26.0,0.1,9,9,0,0,0,0,0,0,0,0,0,0,6,0,1,Matches
Chrigor Moraes,br BRA,"FW,MF",20.0,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Ligger,br BRA,FW,32.0,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
Squad Total,,,23.8,38.0,17616,15724,1859,598,38,288,764,706,180,143,11,5,13916,33,262,
Opponent Total,,,26.9,38.0,18032,15877,2106,571,25,138,778,894,233,88,106,1,14140,49,351,
