Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Claudinho,br BRA,"MF,FW",23.0,31.5,4,0,0,33,59,6,180,38,23,1,0,0,162,13,28,31.7,Matches
Artur,br BRA,"FW,MF",21.0,31.0,3,0,0,25,64,6,148,18,16,1,0,0,172,16,33,32.7,Matches
Leo Ortiz,br BRA,DF,24.0,32.2,4,0,0,18,16,0,2,63,26,0,0,1,176,60,43,58.3,Matches
Cleiton Schwengber,br BRA,GK,22.0,32.0,0,0,0,1,7,0,0,4,2,0,0,0,38,5,1,83.3,Matches
Aderlan Silva,br BRA,DF,29.0,31.6,5,0,0,65,31,3,124,62,66,1,1,0,180,57,30,65.5,Matches
Raul,br BRA,MF,23.0,29.5,2,0,0,50,72,1,12,55,55,0,0,0,231,22,27,44.9,Matches
Ligger,br BRA,DF,31.0,26.9,3,0,0,41,14,0,2,46,25,0,1,0,125,74,26,74.0,Matches
Edimar Fraga,br BRA,DF,33.0,25.4,7,0,0,43,16,1,77,45,22,0,0,0,116,33,20,62.3,Matches
Ytalo,br BRA,FW,32.0,22.1,0,0,0,27,21,7,3,9,11,0,0,0,55,25,68,26.9,Matches
Ricardo,br BRA,MF,25.0,21.6,9,0,0,65,28,2,9,45,25,0,2,0,129,20,38,34.5,Matches
Bruno Tubarão,br BRA,"FW,MF",24.0,12.9,3,0,0,17,16,3,53,25,12,0,0,0,71,23,28,45.1,Matches
Fabrício Bruno,br BRA,DF,23.0,12.5,3,1,0,18,4,0,3,18,9,0,2,0,58,29,17,63.0,Matches
Lucas Evangelista,br BRA,MF,24.0,13.5,6,0,0,35,42,0,16,7,18,0,0,0,55,29,26,52.7,Matches
Alerrandro,br BRA,FW,20.0,10.3,0,0,0,10,20,5,4,3,2,0,0,0,19,12,29,29.3,Matches
Helinho,br BRA,"FW,MF",19.0,7.6,5,0,0,17,9,0,29,15,5,0,0,0,37,7,13,35.0,Matches
Tomás Cuello,ar ARG,"FW,MF",19.0,8.3,4,0,0,22,11,0,29,13,7,0,0,0,33,8,9,47.1,Matches
Matheus Jesus,br BRA,MF,22.0,7.8,3,0,0,14,8,1,5,6,3,0,0,0,51,5,6,45.5,Matches
Morato,br BRA,"FW,MF",27.0,8.5,1,1,0,19,10,3,37,5,9,0,0,0,27,6,7,46.2,Matches
Weverson,br BRA,"DF,MF",19.0,6.8,1,1,0,9,1,2,22,12,8,0,0,0,41,11,8,57.9,Matches
Luan Cândido,br BRA,DF,18.0,6.7,3,0,0,17,6,1,21,14,7,0,0,0,31,28,11,71.8,Matches
Júlio César,br BRA,GK,35.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,100.0,Matches
Leonardo Realpe,ec ECU,DF,18.0,4.6,1,0,0,1,1,0,0,9,4,0,0,0,20,7,4,63.6,Matches
Eric Ramires,br BRA,MF,19.0,4.6,1,0,0,9,3,0,2,5,5,0,1,0,24,5,5,50.0,Matches
Leandrinho,br BRA,"FW,MF",21.0,3.0,0,0,0,2,7,0,6,3,4,0,0,0,16,3,6,33.3,Matches
Weverton,br BRA,DF,20.0,3.7,0,0,0,5,1,0,18,6,4,0,1,0,19,2,7,22.2,Matches
Jan Carlos Hurtado,ve VEN,FW,19.0,4.4,2,0,0,23,6,0,4,2,5,0,0,0,15,9,13,40.9,Matches
Uillian Correia,br BRA,MF,30.0,2.4,1,0,0,8,0,0,0,2,0,0,0,0,19,1,3,25.0,Matches
Vitinho,br BRA,FW,21.0,1.7,0,0,0,2,3,0,3,1,4,0,0,0,5,3,1,75.0,Matches
Chrigor Moraes,br BRA,FW,19.0,1.8,0,0,0,4,1,0,2,1,1,0,0,0,3,4,6,40.0,Matches
Thonny Anderson,br BRA,"MF,FW",22.0,1.8,0,1,0,5,3,0,2,1,2,0,0,0,10,4,12,25.0,Matches
Barreto,br BRA,"MF,DF",24.0,1.2,0,0,0,3,1,0,0,1,0,0,0,0,8,0,1,0.0,Matches
Luis Phelipe,br BRA,"MF,FW",18.0,1.8,2,0,0,5,11,0,6,0,3,0,0,0,12,2,1,66.7,Matches
Robinho,br BRA,"MF,FW",21.0,1.0,0,0,0,3,1,0,0,1,0,0,0,0,1,1,1,50.0,Matches
Wesley Pionteck Souza,br BRA,FW,23.0,0.4,0,0,0,1,1,0,1,1,0,0,0,0,3,1,1,50.0,Matches
Cesar Haydar,co COL,DF,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,25.3,38.0,73,4,0,617,494,41,820,536,383,3,8,1,1969,526,529,49.9,
Opponent Total,,,26.5,38.0,83,1,0,534,585,65,680,468,354,7,8,0,1895,529,526,50.1,
