Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Cleiton Schwengber,br BRA,GK,24.0,37.0,9,0.24,5,4,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Natan,br BRA,DF,20.0,32.0,27,0.84,25,0,1,1,0,0,2,0.06,2,0,0,0,0,0,Matches
Artur,br BRA,"FW,MF",23.0,31.0,162,5.23,102,27,9,13,10,1,13,0.42,6,2,1,2,2,0,Matches
Aderlan Silva,br BRA,DF,31.0,29.7,113,3.8,83,16,4,3,4,3,7,0.24,5,0,0,2,0,0,Matches
Lucas Evangelista,br BRA,MF,26.0,29.0,87,3.0,74,0,0,7,6,0,5,0.17,3,0,0,1,1,0,Matches
Luan Cândido,br BRA,DF,20.0,29.2,47,1.61,34,7,0,4,2,0,5,0.17,4,0,0,1,0,0,Matches
Raul,br BRA,MF,25.0,27.5,50,1.82,43,0,1,0,4,2,4,0.15,3,0,0,0,1,0,Matches
Leo Ortiz,br BRA,DF,26.0,21.4,39,1.83,34,0,1,3,0,1,7,0.33,6,0,0,0,0,1,Matches
Helinho,br BRA,"FW,MF",21.0,19.0,83,4.37,60,6,4,5,7,1,4,0.21,3,0,0,0,0,1,Matches
Hyoran,br BRA,MF,28.0,14.2,53,3.73,38,10,0,3,1,1,4,0.28,4,0,0,0,0,0,Matches
Marcos Vinicios Sorriso,br BRA,FW,20.0,15.0,22,1.47,21,0,0,1,0,0,4,0.27,4,0,0,0,0,0,Matches
Kevin Lomónaco,ar ARG,DF,20.0,12.4,9,0.73,8,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Jadsom,br BRA,MF,20.0,14.1,34,2.4,28,0,1,3,1,1,3,0.21,3,0,0,0,0,0,Matches
Eric Ramires,br BRA,"MF,FW",21.0,12.9,32,2.49,27,0,1,0,3,1,2,0.16,1,0,0,0,1,0,Matches
Alerrandro,br BRA,FW,22.0,10.3,25,2.42,15,0,1,5,4,0,3,0.29,1,0,0,2,0,0,Matches
Carlos Eduardo,br BRA,"FW,MF",25.0,10.0,19,1.89,5,0,3,2,8,1,1,0.1,0,0,0,1,0,0,Matches
Leonardo Realpe,ec ECU,DF,20.0,7.4,6,0.81,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Praxedes,br BRA,MF,19.0,6.5,17,2.61,13,3,0,1,0,0,2,0.31,0,2,0,0,0,0,Matches
Ramon,br BRA,DF,20.0,8.0,10,1.25,7,3,0,0,0,0,1,0.12,0,1,0,0,0,0,Matches
Ytalo,br BRA,FW,34.0,6.9,16,2.31,13,0,0,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Miguel Silveira,br BRA,"MF,FW",18.0,6.3,24,3.82,16,4,0,2,2,0,5,0.8,3,0,0,1,1,0,Matches
Werik Popó,br BRA,FW,20.0,5.7,6,1.05,3,0,2,0,1,0,1,0.17,0,0,1,0,0,0,Matches
Jan Carlos Hurtado,ve VEN,FW,21.0,5.4,11,2.02,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
José Hurtado,ec ECU,DF,20.0,6.6,17,2.56,15,0,1,0,1,0,2,0.3,2,0,0,0,0,0,Matches
Bruno Tubarão,br BRA,"FW,MF",26.0,5.0,15,2.99,10,0,1,2,0,2,3,0.6,1,0,1,1,0,0,Matches
Renan Victor,br BRA,DF,19.0,3.2,3,0.93,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Novaes,br BRA,"FW,MF",22.0,4.3,7,1.64,3,0,0,1,3,0,1,0.23,0,0,0,0,1,0,Matches
Guilherme,br BRA,DF,19.0,1.0,3,3.0,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Lucão,br BRA,GK,20.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Douglas Mendes,br BRA,DF,17.0,0.8,1,1.32,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Weverson,br BRA,MF,21.0,0.5,2,4.0,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Welliton,br BRA,"MF,FW",21.0,1.1,7,6.12,4,1,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nathan Camargo,br BRA,"MF,FW",16.0,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Guilherme Santos,br BRA,"FW,MF",20.0,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruninho,br BRA,MF,18.0,0.4,1,2.31,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kauan,br BRA,FW,18.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,23.8,38.0,957,25.18,709,83,33,57,60,15,79,2.08,51,5,3,11,7,2,
Opponent Total,,,27.3,38.0,873,22.97,602,97,48,56,54,16,101,2.66,65,8,5,10,11,2,
