Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-04-22,19:15,Sudamericana,Group stage,Thu,Home,W,2,1,co Tolima,,,47,,Claudinho,4-3-3,4-3-3,Daniel Fedorczuk,Match Report,
2021-04-28,19:30,Sudamericana,Group stage,Wed,Away,L,0,3,ec CS Emelec,,,47,,Claudinho,4-3-3,3-5-2,Yender Herrera,Match Report,
2021-05-05,21:30,Sudamericana,Group stage,Wed,Home,L,0,1,ar Talleres,,,35,,Claudinho,4-3-3,4-2-3-1,Nicolás Gamboa,Match Report,
2021-05-11,19:15,Sudamericana,Group stage,Tue,Home,W,2,0,ec CS Emelec,,,51,,Claudinho,3-4-3,3-5-2,Alexis Herrera,Match Report,
2021-05-18,21:30,Sudamericana,Group stage,Tue,Away,W,1,0,ar Talleres,,,39,,Claudinho,4-1-4-1,4-2-3-1,Leodán González,Match Report,
2021-05-25,19:30,Sudamericana,Group stage,Tue,Away,W,2,1,co Tolima,,,50,,Claudinho,4-1-4-1,4-2-3-1,Jesús Valenzuela,Match Report,
2021-05-30,18:15,Série A,Matchweek 1,Sun,Away,W,3,0,Chapecoense,2.1,0.7,56,,Claudinho,4-2-3-1,4-3-2-1,Marielson Alves Silva,Match Report,
2021-06-05,21:00,Série A,Matchweek 2,Sat,Home,D,3,3,Bahia,1.8,0.5,60,,Júlio César,4-4-2,4-3-3,Vinicius Gomes do Amaral,Match Report,
2021-06-13,20:30,Série A,Matchweek 3,Sun,Home,D,2,2,Fluminense,2.0,2.0,47,,Claudinho,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2021-06-16,20:30,Série A,Matchweek 4,Wed,Away,W,2,1,Corinthians,1.9,0.5,58,,Raul,4-2-3-1,4-2-3-1,Thiago Luis Scarascati,Match Report,
2021-06-19,21:00,Série A,Matchweek 5,Sat,Away,W,3,2,Flamengo,0.8,2.6,32,,Raul,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2021-06-23,19:00,Série A,Matchweek 6,Wed,Home,W,3,1,Palmeiras,2.8,1.0,47,,Raul,4-2-3-1,3-5-2,Luiz Flávio de Oliveira,Match Report,
2021-06-28,20:00,Série A,Matchweek 7,Mon,Away,W,1,0,Atl Goianiense,1.0,1.5,57,,Claudinho,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,
2021-07-01,16:00,Série A,Matchweek 8,Thu,Home,D,0,0,Ceará,1.5,0.5,64,,Claudinho,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2021-07-04,18:15,Série A,Matchweek 9,Sun,Away,W,2,1,São Paulo,1.3,0.6,51,,Claudinho,4-2-3-1,3-4-1-2,Anderson Daronco,Match Report,
2021-07-07,18:00,Série A,Matchweek 10,Wed,Home,D,1,1,Cuiabá,0.6,0.9,53,,Raul,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,
2021-07-10,17:00,Série A,Matchweek 11,Sat,Away,D,2,2,Ath Paranaense,1.0,1.3,46,,Lucas Evangelista,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2021-07-14,19:30,Sudamericana,Round of 16,Wed,Away,W,2,0,ec Independiente,,,44,,Leo Ortiz,4-2-3-1,3-4-1-2,Roberto Tobar,Match Report,Leg 1 of 2
2021-07-18,20:30,Série A,Matchweek 12,Sun,Home,D,2,2,Santos,2.0,2.0,40,,Leo Ortiz,4-2-3-1,4-3-3,Luiz Flávio de Oliveira,Match Report,
2021-07-21,21:30,Sudamericana,Round of 16,Wed,Home,D,1,1,ec Independiente,,,43,,Leo Ortiz,4-2-3-1,3-4-3,Carlos Betancourt,Match Report,Leg 2 of 2; RB Bragantino won
2021-07-25,16:00,Série A,Matchweek 13,Sun,Away,L,0,1,Fortaleza,1.1,0.6,64,,Leo Ortiz,4-2-3-1,3-4-1-2,Bruno Arleu de Araujo,Match Report,
2021-07-31,21:00,Série A,Matchweek 14,Sat,Home,W,1,0,Grêmio,0.6,0.2,52,,Leo Ortiz,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2021-08-06,19:00,Série A,Matchweek 15,Fri,Away,D,0,0,Sport Recife,0.8,1.4,61,,Raul,4-1-4-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2021-08-10,19:15,Sudamericana,Quarter-finals,Tue,Away,W,4,3,ar Rosario Central,,,43,,Leo Ortiz,4-2-3-1,4-1-3-2,Diego Haro,Match Report,Leg 1 of 2
2021-08-14,17:00,Série A,Matchweek 16,Sat,Home,L,1,2,Juventude,0.4,1.3,54,,Júlio César,4-3-3,4-2-3-1,Denis Ribeiro Serafim,Match Report,
2021-08-17,19:15,Sudamericana,Quarter-finals,Tue,Home,W,1,0,ar Rosario Central,,,42,,Raul,4-2-3-1,4-3-1-2,Christian Ferreyra,Match Report,Leg 2 of 2; RB Bragantino won
2021-08-23,20:00,Série A,Matchweek 17,Mon,Away,W,2,0,América (MG),0.7,0.9,49,,Fabrício Bruno,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2021-08-29,20:30,Série A,Matchweek 18,Sun,Home,D,1,1,Atlético Mineiro,0.4,2.3,34,,Leo Ortiz,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,
2021-09-11,19:00,Série A,Matchweek 20,Sat,Home,L,1,2,Chapecoense,1.5,2.1,55,,Leo Ortiz,4-2-3-1,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2021-09-18,21:00,Série A,Matchweek 21,Sat,Away,D,1,1,Bahia,1.3,0.7,57,,Leo Ortiz,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,
2021-09-22,19:15,Sudamericana,Semi-finals,Wed,Home,W,2,0,py Libertad,,,49,1203.0,Leo Ortiz,4-3-3,4-1-4-1,Facundo Tello,Match Report,Leg 1 of 2
2021-09-26,16:00,Série A,Matchweek 22,Sun,Away,L,1,2,Fluminense,0.4,2.2,55,,Júlio César,4-2-3-1,4-3-3,Leandro Pedro Vuaden,Match Report,
2021-09-29,18:15,Sudamericana,Semi-finals,Wed,Away,W,3,1,py Libertad,,,42,787.0,Leo Ortiz,4-2-3-1,4-5-1,Néstor Pitana,Match Report,Leg 2 of 2; RB Bragantino won
2021-10-02,19:00,Série A,Matchweek 23,Sat,Home,D,2,2,Corinthians,1.5,0.8,39,,Cleiton Schwengber,4-2-3-1,4-1-4-1,Flavio Rodrigues De Souza,Match Report,
2021-10-06,20:30,Série A,Matchweek 24,Wed,Home,D,1,1,Flamengo,1.0,1.2,44,2708.0,Leo Ortiz,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,
2021-10-09,21:00,Série A,Matchweek 25,Sat,Away,W,4,2,Palmeiras,0.8,1.7,45,8884.0,Cleiton Schwengber,4-2-3-1,3-5-2,Rafael Traci,Match Report,
2021-10-12,19:00,Série A,Matchweek 26,Tue,Home,W,1,0,Atl Goianiense,1.5,0.2,40,971.0,Leo Ortiz,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,
2021-10-17,18:15,Série A,Matchweek 27,Sun,Away,D,2,2,Ceará,1.4,1.5,41,4573.0,Fabrício Bruno,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2021-10-21,20:00,Série A,Matchweek 19,Thu,Away,D,1,1,Internacional,1.5,0.6,58,11026.0,Leo Ortiz,4-4-2,4-2-3-1,Marielson Alves Silva,Match Report,
2021-10-24,18:15,Série A,Matchweek 28,Sun,Home,W,1,0,São Paulo,1.0,1.6,44,4345.0,Leo Ortiz,4-2-3-1,4-1-2-1-2,Felipe Fernandes de Lima,Match Report,
2021-10-28,19:00,Série A,Matchweek 34,Thu,Home,W,3,0,Sport Recife,1.3,2.2,45,931.0,Leo Ortiz,4-4-2,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2021-11-01,19:00,Série A,Matchweek 29,Mon,Away,L,0,1,Cuiabá,2.1,2.1,43,6428.0,Leo Ortiz,4-4-2,4-1-2-1-2,Jefferson Ferreira de Moraes,Match Report,
2021-11-07,16:00,Série A,Matchweek 30,Sun,Home,L,0,2,Ath Paranaense,0.7,0.8,58,1701.0,Fabrício Bruno,4-2-3-1,3-4-3,Anderson Daronco,Match Report,
2021-11-10,19:00,Série A,Matchweek 31,Wed,Away,L,0,2,Santos,1.1,1.7,58,9443.0,Fabrício Bruno,4-2-3-1,3-4-1-2,Leandro Pedro Vuaden,Match Report,
2021-11-13,19:00,Série A,Matchweek 32,Sat,Home,W,3,0,Fortaleza,1.5,1.1,44,931.0,Leo Ortiz,4-2-3-1,3-4-1-2,Rafael Traci,Match Report,
2021-11-16,18:00,Série A,Matchweek 33,Tue,Away,L,0,3,Grêmio,0.6,2.7,48,,Júlio César,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2021-11-20,17:00,Sudamericana,Finals,Sat,Away,L,0,1,br Ath Paranaense,,,63,,Leo Ortiz,4-4-2,3-4-3,Andrés Matonte,Match Report,
2021-11-27,19:30,Série A,Matchweek 36,Sat,Home,D,1,1,América (MG),0.5,1.0,50,2673.0,Leo Ortiz,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,
2021-11-30,19:00,Série A,Matchweek 35,Tue,Away,L,0,1,Juventude,0.8,1.7,53,18413.0,Leo Ortiz,4-2-3-1,4-4-2,Felipe Fernandes de Lima,Match Report,
2021-12-05,16:00,Série A,Matchweek 37,Sun,Away,L,3,4,Atlético Mineiro,2.5,1.6,39,61573.0,Fabrício Bruno,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2021-12-09,21:30,Série A,Matchweek 38,Thu,Home,W,1,0,Internacional,1.4,0.3,45,5339.0,Leo Ortiz,4-2-3-1,3-4-3,Braulio da Silva Machado,Match Report,
