Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Cleiton Schwengber,br BRA,GK,26.0,30.0,6,0.2,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Evangelista,br BRA,MF,28.0,28.2,73,2.59,57,3,0,4,8,1,6,0.21,5,0,0,1,0,0,Matches
Pedro Henrique,br BRA,DF,28.0,26.4,24,0.91,20,0,0,1,2,1,1,0.04,1,0,0,0,0,0,Matches
Eduardo Sasha,br BRA,FW,31.0,23.1,54,2.34,40,1,2,5,5,1,8,0.35,6,0,1,1,0,0,Matches
Juninho Capixaba,br BRA,"DF,MF",26.0,20.8,32,1.54,23,5,0,2,2,0,1,0.05,0,0,0,1,0,0,Matches
Luan Cândido,br BRA,DF,22.0,21.7,19,0.88,16,1,0,2,0,0,1,0.05,1,0,0,0,0,0,Matches
Vitinho,br BRA,"FW,MF",24.0,21.3,74,3.48,34,24,4,6,5,1,8,0.38,3,2,1,0,2,0,Matches
Jadsom,br BRA,"MF,DF",22.0,18.5,23,1.24,21,1,0,0,0,1,2,0.11,2,0,0,0,0,0,Matches
Lincoln,br BRA,"MF,FW",25.0,17.2,66,3.82,39,11,3,4,8,1,7,0.41,3,2,0,2,0,0,Matches
Henry Mosquera,co COL,"FW,MF",22.0,21.5,70,3.26,45,0,22,0,2,1,5,0.23,4,0,1,0,0,0,Matches
Eduardo Santos,br BRA,DF,26.0,19.1,10,0.52,8,1,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Jhonatan Jowjow,br BRA,"MF,FW",21.0,12.9,55,4.28,36,3,10,3,2,1,4,0.31,3,0,0,0,1,0,Matches
José Hurtado,ec ECU,DF,22.0,14.7,33,2.24,27,2,1,2,1,0,6,0.41,4,0,0,2,0,0,Matches
Raul,br BRA,MF,27.0,14.5,29,2.0,26,1,0,0,0,2,2,0.14,2,0,0,0,0,0,Matches
Helinho,br BRA,"FW,MF",23.0,12.2,66,5.39,40,9,10,2,3,2,7,0.57,5,0,2,0,0,0,Matches
Douglas Mendes,br BRA,DF,19.0,15.0,10,0.67,8,1,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
Matheus Fernandes,br BRA,MF,25.0,9.4,19,2.02,11,1,1,3,1,2,2,0.21,2,0,0,0,0,0,Matches
Nathan Mendes,br BRA,DF,21.0,12.9,26,2.01,20,2,0,3,1,0,1,0.08,0,0,0,1,0,0,Matches
Eric Ramires,br BRA,MF,23.0,12.3,27,2.2,25,0,0,1,1,0,3,0.24,3,0,0,0,0,0,Matches
Gustavinho,br BRA,"MF,FW",19.0,10.6,38,3.58,23,11,1,2,1,0,4,0.38,3,1,0,0,0,0,Matches
Thiago Borbas,uy URU,FW,21.0,10.6,19,1.79,13,0,1,3,2,0,2,0.19,2,0,0,0,0,0,Matches
Lucas Cunha,br BRA,DF,27.0,8.7,3,0.35,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vinicius Mendonça,br BRA,FW,19.0,8.0,36,4.53,20,0,8,3,4,1,5,0.63,2,0,2,0,1,0,Matches
