Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Cleiton Schwengber,br BRA,GK,26.0,31,31,2699.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Evangelista,br BRA,MF,28.0,32,30,2540.0,28.2,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,2.6,2.6,2.0,4.6,26.0,131.0,69.0,0.07,0.11,0.18,0.07,0.18,0.09,0.07,0.16,0.09,0.16,Matches
Pedro Henrique,br BRA,DF,28.0,28,27,2372.0,26.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.6,0.6,0.1,0.7,8.0,83.0,1.0,0.04,0.0,0.04,0.04,0.04,0.02,0.0,0.03,0.02,0.03,Matches
Eduardo Sasha,br BRA,FW,31.0,28,26,2079.0,23.1,8.0,4.0,12.0,7.0,1.0,1.0,7.0,1.0,5.4,4.6,2.6,7.2,25.0,58.0,111.0,0.35,0.17,0.52,0.3,0.48,0.23,0.11,0.35,0.2,0.31,Matches
Juninho Capixaba,br BRA,"DF,MF",26.0,24,23,1872.0,20.8,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.5,1.5,0.7,2.2,35.0,90.0,73.0,0.1,0.0,0.1,0.1,0.1,0.07,0.04,0.11,0.07,0.11,Matches
Luan Cândido,br BRA,DF,22.0,26,22,1953.0,21.7,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,1.5,0.8,0.1,0.9,7.0,50.0,16.0,0.05,0.0,0.05,0.0,0.0,0.07,0.01,0.08,0.03,0.04,Matches
Vitinho,br BRA,"FW,MF",24.0,33,21,1915.0,21.3,3.0,3.0,6.0,3.0,0.0,0.0,7.0,0.0,3.8,3.8,2.7,6.4,72.0,51.0,168.0,0.14,0.14,0.28,0.14,0.28,0.18,0.12,0.3,0.18,0.3,Matches
Jadsom,br BRA,"MF,DF",22.0,30,21,1663.0,18.5,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.2,0.2,0.6,0.8,11.0,89.0,16.0,0.0,0.05,0.05,0.0,0.05,0.01,0.03,0.04,0.01,0.04,Matches
Lincoln,br BRA,"MF,FW",25.0,28,19,1552.0,17.2,3.0,2.0,5.0,2.0,1.0,1.0,4.0,0.0,2.5,1.7,3.0,4.7,29.0,96.0,88.0,0.17,0.12,0.29,0.12,0.23,0.14,0.18,0.32,0.1,0.27,Matches
Henry Mosquera,co COL,"FW,MF",22.0,34,18,1934.0,21.5,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,4.3,4.3,2.1,6.4,97.0,38.0,154.0,0.05,0.09,0.14,0.05,0.14,0.2,0.1,0.3,0.2,0.3,Matches
Eduardo Santos,br BRA,DF,26.0,22,18,1716.0,19.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.6,0.6,0.2,0.8,12.0,62.0,8.0,0.05,0.0,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,Matches
Jhonatan Jowjow,br BRA,"MF,FW",21.0,18,16,1157.0,12.9,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,2.2,2.2,2.6,4.8,46.0,56.0,76.0,0.23,0.23,0.47,0.23,0.47,0.17,0.21,0.37,0.17,0.37,Matches
José Hurtado,ec ECU,DF,22.0,17,15,1325.0,14.7,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,2.2,2.4,39.0,56.0,70.0,0.0,0.14,0.14,0.0,0.14,0.01,0.15,0.16,0.01,0.16,Matches
Raul,br BRA,MF,27.0,28,14,1305.0,14.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,1.1,1.5,9.0,68.0,10.0,0.07,0.07,0.14,0.07,0.14,0.02,0.08,0.1,0.02,0.1,Matches
Helinho,br BRA,"FW,MF",23.0,17,14,1102.0,12.2,7.0,2.0,9.0,7.0,0.0,0.0,4.0,0.0,3.4,3.4,2.1,5.5,35.0,43.0,74.0,0.57,0.16,0.74,0.57,0.74,0.27,0.17,0.45,0.27,0.45,Matches
Douglas Mendes,br BRA,DF,19.0,20,13,1346.0,15.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,0.1,1.7,9.0,29.0,2.0,0.13,0.0,0.13,0.13,0.13,0.11,0.0,0.11,0.11,0.11,Matches
Matheus Fernandes,br BRA,MF,25.0,16,12,846.0,9.4,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.6,0.6,0.6,1.2,7.0,38.0,14.0,0.11,0.11,0.21,0.11,0.21,0.07,0.06,0.13,0.07,0.13,Matches
Nathan Mendes,br BRA,DF,21.0,16,11,1165.0,12.9,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.5,0.5,0.9,1.4,17.0,51.0,31.0,0.0,0.08,0.08,0.0,0.08,0.04,0.07,0.11,0.04,0.11,Matches
Eric Ramires,br BRA,MF,23.0,22,11,1106.0,12.3,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,0.3,2.3,9.0,38.0,33.0,0.16,0.16,0.33,0.16,0.33,0.17,0.02,0.19,0.17,0.19,Matches
Gustavinho,br BRA,"MF,FW",19.0,27,11,954.0,10.6,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1.5,2.4,9.0,45.0,33.0,0.09,0.28,0.38,0.09,0.38,0.08,0.14,0.22,0.08,0.22,Matches
Thiago Borbas,uy URU,FW,21.0,21,9,956.0,10.6,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,0.3,2.4,2.0,12.0,40.0,0.19,0.0,0.19,0.19,0.19,0.19,0.03,0.23,0.19,0.23,Matches
Lucas Cunha,br BRA,DF,27.0,11,8,782.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.1,0.1,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Vinicius Mendonça,br BRA,FW,19.0,19,7,718.0,8.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.7,1.7,0.9,2.6,32.0,22.0,68.0,0.25,0.0,0.25,0.25,0.25,0.21,0.11,0.32,0.21,0.32,Matches
Guilherme,br BRA,DF,21.0,14,7,670.0,7.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,8.0,18.0,18.0,0.0,0.13,0.13,0.0,0.13,0.01,0.03,0.04,0.01,0.04,Matches
Lucão,br BRA,GK,22.0,8,6,631.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Ignacio Laquintana,uy URU,"FW,MF",24.0,9,3,275.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.7,11.0,7.0,24.0,0.33,0.0,0.33,0.33,0.33,0.19,0.02,0.22,0.19,0.22,Matches
Ivan Cavaleiro,pt POR,"FW,MF",30.0,5,1,189.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.4,2.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.2,0.12,0.2,Matches
