Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Cleiton Schwengber,br BRA,GK,26.0,31,2699.0,87.0,78.9,30.0,31,87.0,29,0,,1,1.26,35.0,37.0,-2.0,-0.07,0.18,29.8,38.0,-8.2,-0.27,-0.21,Matches
Lucas Evangelista,br BRA,MF,28.0,32,2540.0,79.0,74.3,28.2,30,83.0,20,2,31.0,0,1.09,32.0,38.0,-6.0,-0.21,-0.42,29.0,35.6,-6.6,-0.23,-0.01,Matches
Pedro Henrique,br BRA,DF,28.0,28,2372.0,85.0,69.4,26.4,27,87.0,24,1,12.0,0,1.18,29.0,30.0,-1.0,-0.04,0.22,25.5,33.9,-8.4,-0.32,-0.28,Matches
Eduardo Sasha,br BRA,FW,31.0,28,2079.0,74.0,60.8,23.1,26,77.0,6,2,45.0,0,1.18,26.0,27.0,-1.0,-0.04,0.16,23.0,28.0,-5.0,-0.22,0.04,Matches
Juninho Capixaba,br BRA,"DF,MF",26.0,24,1872.0,78.0,54.7,20.8,23,80.0,13,1,26.0,1,1.33,27.0,24.0,3.0,0.14,0.55,21.9,24.0,-2.1,-0.1,0.29,Matches
Luan Cândido,br BRA,DF,22.0,26,1953.0,75.0,57.1,21.7,22,86.0,20,4,17.0,5,1.19,26.0,31.0,-5.0,-0.23,-0.29,20.1,30.7,-10.6,-0.49,-0.6,Matches
Vitinho,br BRA,"FW,MF",24.0,33,1915.0,58.0,56.0,21.3,21,75.0,9,12,29.0,3,1.12,21.0,29.0,-8.0,-0.38,-0.62,20.5,27.5,-7.0,-0.33,-0.22,Matches
Jadsom,br BRA,"MF,DF",22.0,30,1663.0,55.0,48.6,18.5,21,65.0,6,9,34.0,0,1.33,25.0,29.0,-4.0,-0.22,-0.22,18.5,22.7,-4.2,-0.23,0.01,Matches
Lincoln,br BRA,"MF,FW",25.0,28,1552.0,55.0,45.4,17.2,19,66.0,1,9,32.0,6,0.93,19.0,21.0,-2.0,-0.12,-0.02,18.3,17.8,0.5,0.03,0.47,Matches
Henry Mosquera,co COL,"FW,MF",22.0,34,1934.0,57.0,56.5,21.5,18,76.0,6,16,36.0,1,1.18,25.0,25.0,0.0,0.0,0.24,23.5,28.0,-4.5,-0.21,0.05,Matches
Eduardo Santos,br BRA,DF,26.0,22,1716.0,78.0,50.2,19.1,18,89.0,17,4,29.0,7,0.73,13.0,22.0,-9.0,-0.47,-0.74,19.7,25.3,-5.6,-0.29,-0.12,Matches
Jhonatan Jowjow,br BRA,"MF,FW",21.0,18,1157.0,64.0,33.8,12.9,16,67.0,5,2,39.0,3,0.94,15.0,16.0,-1.0,-0.08,0.04,13.7,16.6,-2.9,-0.23,0.01,Matches
José Hurtado,ec ECU,DF,22.0,17,1325.0,78.0,38.7,14.7,15,84.0,12,2,34.0,3,1.29,18.0,14.0,4.0,0.27,0.62,17.8,16.0,1.8,0.12,0.57,Matches
Raul,br BRA,MF,27.0,28,1305.0,47.0,38.2,14.5,14,71.0,5,14,23.0,7,1.36,17.0,20.0,-3.0,-0.21,-0.16,17.4,17.5,-0.1,-0.01,0.36,Matches
Helinho,br BRA,"FW,MF",23.0,17,1102.0,65.0,32.2,12.2,14,74.0,4,3,21.0,1,1.29,16.0,16.0,0.0,0.0,0.16,12.1,14.0,-1.9,-0.16,0.11,Matches
Douglas Mendes,br BRA,DF,19.0,20,1346.0,67.0,39.4,15.0,13,90.0,13,7,25.0,16,1.6,20.0,21.0,-1.0,-0.07,0.06,17.4,21.4,-4.1,-0.27,-0.07,Matches
Matheus Fernandes,br BRA,MF,25.0,16,846.0,53.0,24.7,9.4,12,60.0,0,4,31.0,6,1.06,11.0,13.0,-2.0,-0.21,-0.14,8.3,13.8,-5.5,-0.58,-0.47,Matches
Nathan Mendes,br BRA,DF,21.0,16,1165.0,73.0,34.1,12.9,11,90.0,10,5,35.0,0,1.0,11.0,14.0,-3.0,-0.23,-0.19,11.1,17.4,-6.3,-0.49,-0.39,Matches
Eric Ramires,br BRA,MF,23.0,22,1106.0,50.0,32.3,12.3,11,70.0,3,11,30.0,2,1.14,14.0,14.0,0.0,0.0,0.16,11.1,14.3,-3.2,-0.26,-0.04,Matches
Gustavinho,br BRA,"MF,FW",19.0,27,954.0,35.0,27.9,10.6,11,58.0,1,16,20.0,9,1.19,12.0,12.0,0.0,0.0,0.15,11.4,14.5,-3.1,-0.29,-0.08,Matches
Thiago Borbas,uy URU,FW,21.0,21,956.0,46.0,28.0,10.6,9,69.0,2,12,28.0,1,1.24,14.0,15.0,-1.0,-0.09,0.02,10.9,13.9,-3.0,-0.28,-0.07,Matches
Lucas Cunha,br BRA,DF,27.0,11,782.0,71.0,22.9,8.7,8,90.0,8,3,21.0,21,1.62,16.0,14.0,2.0,0.23,0.43,9.8,10.6,-0.8,-0.09,0.18,Matches
Vinicius Mendonça,br BRA,FW,19.0,19,718.0,38.0,21.0,8.0,7,64.0,1,12,22.0,12,0.79,13.0,10.0,3.0,0.38,0.61,10.6,10.1,0.5,0.06,0.37,Matches
Guilherme,br BRA,DF,21.0,14,670.0,48.0,19.6,7.4,7,75.0,2,7,20.0,24,1.36,9.0,10.0,-1.0,-0.13,-0.04,7.9,8.2,-0.3,-0.04,0.23,Matches
Lucão,br BRA,GK,22.0,8,631.0,79.0,18.5,7.0,6,90.0,6,2,46.0,21,1.13,8.0,9.0,-1.0,-0.14,-0.05,7.4,8.2,-0.8,-0.12,0.14,Matches
Ignacio Laquintana,uy URU,"FW,MF",24.0,9,275.0,31.0,8.0,3.1,3,63.0,1,6,14.0,8,1.67,3.0,3.0,0.0,0.0,0.11,2.9,3.7,-0.8,-0.27,-0.04,Matches
Ivan Cavaleiro,pt POR,"FW,MF",30.0,5,189.0,38.0,5.5,2.1,1,90.0,1,4,25.0,6,0.6,1.0,2.0,-1.0,-0.48,-0.39,2.8,2.7,0.0,0.02,0.27,Matches
Talisson,br BRA,FW,21.0,4,114.0,29.0,3.3,1.3,1,65.0,0,3,16.0,9,0.25,1.0,1.0,0.0,0.0,0.11,1.1,0.3,0.7,0.59,0.85,Matches
Fabrício,br BRA,GK,23.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,17,0.0,1.0,2.0,-1.0,-1.0,-0.92,2.2,1.9,0.3,0.29,0.53,Matches
