Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Cleiton Schwengber,br BRA,GK,23.0,34.0,36,3,1,4,1,40.7,0.26,5.7,0.17,222,522,42.5,975,154,42.4,37.4,256,42.6,38.2,563,14,2.5,35,1.03,13.2,Matches
Júlio César,br BRA,GK,36.0,4.0,10,0,0,0,0,8.0,0.28,-2.0,-0.51,16,36,44.4,111,20,24.3,30.5,35,25.7,26.1,48,1,2.1,8,2.0,21.4,Matches
Squad Total,,,23.8,38.0,46,3,1,4,1,48.6,0.27,3.6,0.1,238,558,42.7,1085,174,40.5,,292,40.8,36.8,611,15,2.5,43,1.13,,
Opponent Total,,,26.9,38.0,55,2,0,5,2,44.5,0.26,-8.5,-0.22,146,411,35.5,818,147,35.0,33.9,318,39.3,33.4,620,27,4.4,29,0.76,13.1,
