Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Kevin Lomónaco,ar ARG,DF,20.0,16,1115.0,70.0,32.6,12.4,12,88.0,11,4,15.0,18,1.13,13.0,24.0,-11.0,-0.89,-0.93,14.9,17.4,-2.5,-0.2,-0.42,Matches
Jadsom,br BRA,MF,20.0,29,1273.0,44.0,37.2,14.1,11,75.0,5,18,25.0,7,1.34,24.0,24.0,0.0,0.0,0.42,19.7,19.4,0.3,0.02,-0.09,Matches
Eric Ramires,br BRA,"MF,FW",21.0,25,1157.0,46.0,33.8,12.9,11,72.0,1,14,26.0,2,1.24,15.0,15.0,0.0,0.0,0.4,18.5,14.5,4.0,0.31,0.34,Matches
Alerrandro,br BRA,FW,22.0,20,929.0,46.0,27.2,10.3,11,62.0,1,9,28.0,3,1.1,15.0,14.0,1.0,0.1,0.49,16.5,12.0,4.5,0.43,0.48,Matches
Carlos Eduardo,br BRA,"FW,MF",25.0,24,902.0,38.0,26.4,10.0,8,65.0,1,16,24.0,1,1.13,10.0,16.0,-6.0,-0.6,-0.46,13.8,14.8,-1.0,-0.1,-0.25,Matches
Leonardo Realpe,ec ECU,DF,20.0,8,663.0,83.0,19.4,7.4,8,83.0,6,0,,22,0.63,6.0,15.0,-9.0,-1.22,-1.19,7.2,11.9,-4.7,-0.64,-0.9,Matches
Bruno Praxedes,br BRA,MF,19.0,15,588.0,39.0,17.2,6.5,8,64.0,1,7,11.0,8,1.6,12.0,4.0,8.0,1.22,1.8,9.9,6.2,3.7,0.56,0.58,Matches
Ramon,br BRA,DF,20.0,15,721.0,48.0,21.1,8.0,7,83.0,4,8,17.0,17,0.93,11.0,10.0,1.0,0.12,0.49,10.4,10.9,-0.5,-0.06,-0.19,Matches
Ytalo,br BRA,FW,34.0,11,625.0,57.0,18.3,6.9,7,72.0,0,4,31.0,0,1.45,12.0,5.0,7.0,1.01,1.56,7.9,7.0,1.0,0.14,0.07,Matches
Miguel Silveira,br BRA,"MF,FW",18.0,17,565.0,33.0,16.5,6.3,7,53.0,0,10,20.0,18,1.0,13.0,9.0,4.0,0.64,1.08,13.1,9.9,3.2,0.51,0.52,Matches
Werik Popó,br BRA,FW,20.0,8,515.0,64.0,15.1,5.7,7,68.0,2,1,36.0,5,0.88,8.0,15.0,-7.0,-1.22,-1.13,8.1,8.9,-0.8,-0.13,-0.25,Matches
Jan Carlos Hurtado,ve VEN,FW,21.0,13,490.0,38.0,14.3,5.4,7,56.0,0,6,17.0,5,1.0,4.0,13.0,-9.0,-1.65,-1.62,5.8,8.3,-2.5,-0.46,-0.63,Matches
José Hurtado,ec ECU,DF,20.0,16,598.0,37.0,17.5,6.6,5,86.0,4,11,15.0,10,1.06,11.0,9.0,2.0,0.3,0.68,9.3,7.4,1.9,0.29,0.25,Matches
Bruno Tubarão,br BRA,"FW,MF",26.0,9,453.0,50.0,13.2,5.0,5,74.0,0,4,20.0,7,1.33,7.0,9.0,-2.0,-0.4,-0.15,5.4,6.3,-0.9,-0.18,-0.3,Matches
Renan Victor,br BRA,DF,19.0,4,290.0,73.0,8.5,3.2,3,90.0,3,1,20.0,12,2.0,4.0,3.0,1.0,0.31,0.63,3.1,3.5,-0.4,-0.13,-0.23,Matches
Gabriel Novaes,br BRA,"FW,MF",22.0,13,385.0,30.0,11.3,4.3,2,63.0,0,11,24.0,6,1.31,5.0,10.0,-5.0,-1.17,-1.02,7.1,6.4,0.6,0.15,0.07,Matches
Guilherme,br BRA,DF,19.0,2,90.0,45.0,2.6,1.0,1,69.0,0,1,21.0,7,0.5,0.0,2.0,-2.0,-2.0,-1.78,0.5,1.4,-0.9,-0.9,-1.01,Matches
Lucão,br BRA,GK,20.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,35,0.0,1.0,2.0,-1.0,-1.0,-0.76,0.4,2.2,-1.8,-1.84,-1.98,Matches
Douglas Mendes,br BRA,DF,17.0,1,68.0,68.0,2.0,0.8,1,68.0,0,0,,8,0.0,0.0,5.0,-5.0,-6.62,-6.48,0.1,3.0,-2.9,-3.87,-4.03,Matches
Weverson,br BRA,MF,21.0,1,45.0,45.0,1.3,0.5,1,45.0,0,0,,0,1.0,1.0,0.0,1.0,2.0,2.29,0.9,0.9,0.0,0.01,-0.07,Matches
Welliton,br BRA,"MF,FW",21.0,6,103.0,17.0,3.0,1.1,0,,0,6,17.0,5,0.67,0.0,2.0,-2.0,-1.75,-1.53,0.7,2.3,-1.6,-1.38,-1.51,Matches
Nathan Camargo,br BRA,"MF,FW",16.0,5,70.0,14.0,2.0,0.8,0,,0,5,14.0,8,1.2,0.0,3.0,-3.0,-3.86,-3.67,0.1,2.5,-2.3,-2.98,-3.13,Matches
Guilherme Santos,br BRA,"FW,MF",20.0,2,70.0,35.0,2.0,0.8,0,,0,2,35.0,4,0.0,0.0,1.0,-1.0,-1.29,-1.04,0.9,0.2,0.7,0.95,0.89,Matches
Bruninho,br BRA,MF,18.0,2,39.0,20.0,1.1,0.4,0,,0,2,20.0,11,0.0,0.0,0.0,0.0,0.0,0.27,0.7,0.1,0.6,1.43,1.36,Matches
Kauan,br BRA,FW,18.0,1,25.0,25.0,0.7,0.3,0,,0,1,25.0,0,1.0,0.0,0.0,0.0,0.0,0.27,0.5,0.8,-0.3,-1.21,-1.3,Matches
Maycon,br BRA,GK,23.0,0,,,0.0,0.0,0,,0,0,,11,0.0,1.0,2.0,-1.0,,,,,,,,Matches
Gabriel Caetano,br BRA,MF,19.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Júlio César,br BRA,GK,37.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Dija,br BRA,DF,18.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Fabrício,br BRA,GK,21.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Cesar Haydar,co COL,DF,20.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Luciano,br BRA,MF,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Emiliano Martínez,uy URU,MF,22.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,23.8,38,3420.0,90.0,100.0,38.0,418,80.0,229,187,22.0,263,1.16,49.0,59.0,-10.0,-0.26,,52.7,49.5,3.1,0.08,,
Opponent Total,,,27.3,38,3420.0,90.0,100.0,38.0,418,80.0,237,182,22.0,259,1.55,59.0,49.0,10.0,0.26,,49.5,52.7,-3.1,-0.08,,
