Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Cleiton Schwengber,br BRA,GK,23.0,34.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,14,2,Matches
Fabrício Bruno,br BRA,DF,24.0,30.8,28,19,21,7,0,16,28,57.1,12,37,23,14,35,63,152,0,Matches
Aderlan Silva,br BRA,DF,30.0,28.2,85,48,52,25,8,46,92,50.0,46,34,9,25,56,141,57,0,Matches
Artur,br BRA,"FW,MF",22.0,27.7,15,4,8,5,2,8,36,22.2,28,34,6,28,13,28,11,0,Matches
Ytalo,br BRA,FW,33.0,25.6,26,17,8,9,9,9,21,42.9,12,18,3,15,10,36,31,0,Matches
Helinho,br BRA,"FW,MF",20.0,23.2,26,16,14,10,2,8,34,23.5,26,25,0,25,31,57,17,1,Matches
Eric Ramires,br BRA,MF,20.0,23.0,32,18,15,15,2,14,51,27.5,37,24,6,18,13,45,13,0,Matches
Leo Ortiz,br BRA,DF,25.0,22.9,21,13,14,6,1,9,21,42.9,12,29,19,10,54,75,98,1,Matches
Tomás Cuello,ar ARG,"FW,MF",20.0,22.0,40,29,12,18,10,19,39,48.7,20,40,5,35,28,68,11,1,Matches
Jadsom,br BRA,MF,19.0,20.5,64,36,31,29,4,33,70,47.1,37,26,7,19,45,109,22,1,Matches
Natan,br BRA,DF,19.0,19.0,16,13,13,3,0,11,13,84.6,2,22,17,5,22,38,80,1,Matches
Luan Cândido,br BRA,DF,19.0,15.7,42,21,24,16,2,15,35,42.9,20,14,6,8,30,72,40,0,Matches
Bruno Praxedes,br BRA,MF,18.0,13.5,15,6,6,7,2,4,20,20.0,16,17,4,13,9,24,7,0,Matches
Edimar Fraga,br BRA,DF,34.0,13.9,30,16,14,15,1,17,25,68.0,8,11,1,10,19,49,33,0,Matches
Lucas Evangelista,br BRA,MF,25.0,12.2,29,14,13,11,5,11,29,37.9,18,16,4,12,15,44,11,0,Matches
Raul,br BRA,MF,24.0,10.6,27,14,15,11,1,12,27,44.4,15,11,3,8,15,42,8,0,Matches
Weverson,br BRA,"DF,FW",20.0,9.6,16,8,8,7,1,9,21,42.9,12,13,4,9,14,30,33,0,Matches
Pedrinho,br BRA,"MF,FW",21.0,8.3,13,7,6,5,2,4,16,25.0,12,10,0,10,3,16,1,0,Matches
Weverton,br BRA,DF,21.0,7.6,12,7,5,7,0,9,21,42.9,12,11,5,6,13,25,15,1,Matches
Alerrandro,br BRA,FW,21.0,8.6,8,6,1,5,2,4,12,33.3,8,4,1,3,4,12,10,0,Matches
Emiliano Martínez,uy URU,MF,21.0,6.3,9,6,0,8,1,4,19,21.1,15,7,1,6,17,26,3,0,Matches
Claudinho,br BRA,MF,24.0,5.0,7,3,4,2,1,3,11,27.3,8,5,0,5,3,10,0,0,Matches
Gabriel Novaes,br BRA,"FW,MF",21.0,6.0,14,4,7,6,1,6,8,75.0,2,5,2,3,6,20,3,0,Matches
Júlio César,br BRA,GK,36.0,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
Jan Carlos Hurtado,ve VEN,FW,20.0,3.5,5,2,1,4,0,1,3,33.3,2,2,0,2,1,6,2,0,Matches
