Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Cleiton Schwengber,br BRA,GK,22.0,32.0,31,6,0,5,1,34.3,0.29,4.3,0.14,118,385,30.6,814,187,33.3,34.0,226,50.4,43.3,417,14,3.4,58,1.81,17.6,Matches
Júlio César,br BRA,GK,35.0,6.0,9,0,0,1,0,7.6,0.21,-1.4,-0.23,31,80,38.8,131,30,36.6,35.7,52,61.5,45.8,101,2,2.0,3,0.5,13.7,Matches
Squad Total,,,25.3,38.0,40,6,0,6,1,42.0,0.27,3.0,0.08,149,465,32.0,945,217,33.8,35.7,278,52.5,43.8,518,16,3.1,61,1.61,13.7,
Opponent Total,,,26.5,38.0,50,4,1,5,0,52.7,0.26,2.7,0.07,176,542,32.5,1012,183,37.5,35.1,372,43.8,37.4,654,17,2.6,33,0.87,14.3,
