Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Hyoran,br BRA,MF,28.0,26,17,1278.0,14.2,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,4.2,4.2,2.6,6.8,48.0,60.0,106.0,0.21,0.21,0.42,0.21,0.42,0.3,0.18,0.48,0.3,0.48,Matches
Marcos Vinicios Sorriso,br BRA,FW,20.0,31,15,1351.0,15.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,3.3,3.3,1.4,4.7,35.0,27.0,150.0,0.13,0.07,0.2,0.13,0.2,0.22,0.09,0.31,0.22,0.31,Matches
Kevin Lomónaco,ar ARG,DF,20.0,16,12,1115.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,0.4,20.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,Matches
Jadsom,br BRA,MF,20.0,29,11,1273.0,14.1,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,0.5,0.8,3.0,67.0,8.0,0.0,0.07,0.07,0.0,0.07,0.03,0.03,0.06,0.03,0.06,Matches
Eric Ramires,br BRA,"MF,FW",21.0,25,11,1157.0,12.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.5,2.5,30.0,64.0,38.0,0.08,0.0,0.08,0.08,0.08,0.08,0.12,0.19,0.08,0.19,Matches
Alerrandro,br BRA,FW,22.0,20,11,929.0,10.3,6.0,1.0,7.0,6.0,0.0,0.0,3.0,0.0,5.4,5.4,0.7,6.1,5.0,8.0,55.0,0.58,0.1,0.68,0.58,0.68,0.52,0.07,0.59,0.52,0.59,Matches
Carlos Eduardo,br BRA,"FW,MF",25.0,24,8,902.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.2,1.1,16.0,14.0,63.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,Matches
Leonardo Realpe,ec ECU,DF,20.0,8,8,663.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,10.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Bruno Praxedes,br BRA,MF,19.0,15,8,588.0,6.5,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,2.2,2.2,0.8,3.0,16.0,32.0,39.0,0.15,0.31,0.46,0.15,0.46,0.34,0.12,0.46,0.34,0.46,Matches
Ramon,br BRA,DF,20.0,15,7,721.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.5,0.6,12.0,32.0,42.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,Matches
Ytalo,br BRA,FW,34.0,11,7,625.0,6.9,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.3,1.3,0.3,1.5,6.0,11.0,22.0,0.43,0.0,0.43,0.43,0.43,0.18,0.04,0.22,0.18,0.22,Matches
Miguel Silveira,br BRA,"MF,FW",18.0,17,7,565.0,6.3,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2.6,3.4,17.0,35.0,38.0,0.16,0.32,0.48,0.16,0.48,0.14,0.41,0.55,0.14,0.55,Matches
Werik Popó,br BRA,FW,20.0,8,7,515.0,5.7,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,2.6,2.6,0.8,3.4,5.0,5.0,34.0,0.52,0.17,0.7,0.52,0.7,0.46,0.14,0.6,0.46,0.6,Matches
Jan Carlos Hurtado,ve VEN,FW,21.0,13,7,490.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.4,1.6,3.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.21,0.08,0.29,0.21,0.29,Matches
José Hurtado,ec ECU,DF,20.0,16,5,598.0,6.6,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,1.4,1.5,27.0,29.0,47.0,0.0,0.3,0.3,0.0,0.3,0.01,0.21,0.22,0.01,0.22,Matches
Bruno Tubarão,br BRA,"FW,MF",26.0,9,5,453.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.9,28.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.18,0.13,0.18,Matches
Renan Victor,br BRA,DF,19.0,4,3,290.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Novaes,br BRA,"FW,MF",22.0,13,2,385.0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.5,1.5,0.4,1.9,2.0,2.0,27.0,0.23,0.0,0.23,0.23,0.23,0.34,0.1,0.45,0.34,0.45,Matches
Guilherme,br BRA,DF,19.0,2,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches
Lucão,br BRA,GK,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Douglas Mendes,br BRA,DF,17.0,1,1,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Weverson,br BRA,MF,21.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.18,0.07,0.25,0.18,0.25,Matches
Welliton,br BRA,"MF,FW",21.0,6,0,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,10.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches
Nathan Camargo,br BRA,"MF,FW",16.0,5,0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme Santos,br BRA,"FW,MF",20.0,2,0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruninho,br BRA,MF,18.0,2,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kauan,br BRA,FW,18.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,1.62,1.62,1.62,Matches
Maycon,br BRA,GK,23.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches
Gabriel Caetano,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Júlio César,br BRA,GK,37.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dija,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Fabrício,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Cesar Haydar,co COL,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luciano,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Emiliano Martínez,uy URU,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,23.8,38,418,3420.0,38.0,48.0,29.0,77.0,44.0,4.0,5.0,86.0,6.0,52.7,48.7,36.9,85.6,659.0,1508.0,1493.0,1.26,0.76,2.03,1.16,1.92,1.39,0.97,2.36,1.28,2.25,
Opponent Total,,,27.3,38,418,3420.0,38.0,57.0,35.0,92.0,48.0,9.0,11.0,92.0,2.0,49.5,41.0,31.7,72.7,595.0,1466.0,1451.0,1.5,0.92,2.42,1.26,2.18,1.3,0.83,2.14,1.08,1.91,
