Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Cleiton Schwengber,br BRA,GK,25.0,33.0,27,6,0,4,1,38.5,0.28,12.5,0.38,151,449,33.6,784,145,48.0,39.4,244,29.9,31.2,383,15,3.9,63,1.91,18.2,Matches
Lucão,br BRA,GK,21.0,5.0,8,1,0,0,0,5.5,0.32,-2.5,-0.5,14,42,33.3,106,26,27.4,29.9,44,29.5,28.3,57,1,1.8,7,1.4,17.4,Matches
Squad Total,,,24.2,38.0,35,7,0,4,1,43.9,0.28,9.9,0.26,165,491,33.6,885,171,45.6,,293,29.7,30.7,440,16,3.6,70,1.84,,
Opponent Total,,,27.5,38.0,49,3,1,6,1,58.7,0.28,10.7,0.28,233,659,35.4,953,199,47.3,39.0,402,51.7,39.4,717,51,7.1,22,0.58,10.0,
