Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Claudinho,br BRA,"MF,FW",23.0,31.5,1931,9,120,853,974,93,1926,104,57,54.8,47,45.2,1212,6032,2785,74,73,23,90,52,1396,278,Matches
Artur,br BRA,"FW,MF",21.0,31.0,1515,12,150,531,870,134,1514,109,65,59.6,44,40.4,1049,7778,4253,150,87,55,81,34,1118,323,Matches
Leo Ortiz,br BRA,DF,24.0,32.2,1898,224,971,903,42,26,1898,21,15,71.4,6,28.6,1051,5900,3586,24,10,2,8,2,1162,1,Matches
Cleiton Schwengber,br BRA,GK,22.0,32.0,1106,787,1087,19,0,0,1106,0,0,,0,,610,3034,1887,0,0,0,0,0,458,0,Matches
Aderlan Silva,br BRA,DF,29.0,31.6,2092,83,568,911,638,54,2092,48,33,68.8,15,31.3,987,4596,2762,54,52,8,39,16,1062,115,Matches
Raul,br BRA,MF,23.0,29.5,1902,67,517,1197,212,13,1902,38,28,73.7,10,26.3,1165,5579,2457,28,22,3,35,23,1249,34,Matches
Ligger,br BRA,DF,31.0,26.9,1381,162,634,705,54,25,1381,5,4,80.0,1,20.0,787,4412,2789,20,15,1,13,3,823,1,Matches
Edimar Fraga,br BRA,DF,33.0,25.4,1624,62,439,781,423,31,1624,26,15,57.7,11,42.3,804,4099,2554,62,43,5,19,8,921,85,Matches
Ytalo,br BRA,FW,32.0,22.1,664,18,44,289,335,77,664,11,8,72.7,3,27.3,335,1138,366,9,6,4,21,11,477,83,Matches
Ricardo,br BRA,MF,25.0,21.6,1042,34,238,630,183,22,1042,11,9,81.8,2,18.2,579,2512,1046,18,19,4,32,29,651,48,Matches
Bruno Tubarão,br BRA,"FW,MF",24.0,12.9,679,15,95,245,351,42,679,41,27,65.9,14,34.1,440,3550,1692,60,39,19,36,17,483,141,Matches
Fabrício Bruno,br BRA,DF,23.0,12.5,791,86,370,408,22,9,791,2,2,100.0,0,0.0,506,2624,1566,12,6,0,3,0,529,0,Matches
Lucas Evangelista,br BRA,MF,24.0,13.5,686,23,99,334,262,26,686,26,16,61.5,10,38.5,427,2009,1083,29,25,4,27,21,505,77,Matches
