Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Guilherme,br BRA,"DF,MF",18.0,1.5,4,2.71,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Leandrinho,br BRA,"FW,MF",22.0,1.3,5,3.95,2,0,2,0,1,0,1,0.79,1,0,0,0,0,0,Matches
Cesar Haydar,co COL,DF,19.0,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruninho,br BRA,"MF,FW",17.0,0.7,5,6.52,4,0,0,0,1,0,1,1.3,1,0,0,0,0,0,Matches
Gonzalo,br BRA,"FW,MF",21.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Tubarão,br BRA,FW,25.0,0.2,5,20.45,2,0,0,1,1,1,1,4.09,0,0,0,1,0,0,Matches
Ricardo,br BRA,MF,26.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Chrigor Moraes,br BRA,"FW,MF",20.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ligger,br BRA,FW,32.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,23.8,38.0,899,23.66,672,64,53,44,56,10,92,2.42,70,7,5,7,3,0,
Opponent Total,,,26.9,38.0,901,23.71,641,90,50,49,53,18,74,1.95,44,5,6,10,4,5,
