Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Claudinho,br BRA,"MF,FW",23.0,31.5,206,6.53,144,30,10,7,10,5,13,0.41,11,1,1,0,0,0,Matches
Artur,br BRA,"FW,MF",21.0,31.0,111,3.58,78,12,5,7,8,1,11,0.36,5,2,0,3,1,0,Matches
Leo Ortiz,br BRA,DF,24.0,32.2,25,0.78,22,0,0,3,0,0,3,0.09,2,0,0,1,0,0,Matches
Cleiton Schwengber,br BRA,GK,22.0,32.0,3,0.09,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Aderlan Silva,br BRA,DF,29.0,31.6,89,2.82,63,14,5,2,4,1,5,0.16,2,1,1,0,1,0,Matches
Raul,br BRA,MF,23.0,29.5,71,2.41,61,0,2,2,4,2,5,0.17,4,0,0,1,0,0,Matches
Ligger,br BRA,DF,31.0,26.9,28,1.04,25,0,0,1,1,1,2,0.07,2,0,0,0,0,0,Matches
Edimar Fraga,br BRA,DF,33.0,25.4,52,2.05,39,6,1,4,1,1,1,0.04,1,0,0,0,0,0,Matches
Ytalo,br BRA,FW,32.0,22.1,69,3.13,58,0,4,6,1,0,10,0.45,8,0,1,1,0,0,Matches
Ricardo,br BRA,MF,25.0,21.6,42,1.94,36,0,0,0,5,1,4,0.19,3,0,0,0,1,0,Matches
Bruno Tubarão,br BRA,"FW,MF",24.0,12.9,41,3.18,33,0,5,2,1,0,6,0.47,4,0,1,0,1,0,Matches
Fabrício Bruno,br BRA,DF,23.0,12.5,11,0.88,7,0,1,2,0,1,1,0.08,1,0,0,0,0,0,Matches
Lucas Evangelista,br BRA,MF,24.0,13.5,45,3.34,27,0,5,7,6,0,4,0.3,2,0,0,2,0,0,Matches
Alerrandro,br BRA,FW,20.0,10.3,32,3.12,22,0,2,0,7,1,4,0.39,4,0,0,0,0,0,Matches
Helinho,br BRA,"FW,MF",19.0,7.6,19,2.61,18,1,0,0,0,0,3,0.41,3,0,0,0,0,0,Matches
Tomás Cuello,ar ARG,"FW,MF",19.0,8.3,30,3.61,19,2,6,3,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Jesus,br BRA,MF,22.0,7.8,33,4.2,29,1,1,2,0,0,3,0.38,1,0,1,1,0,0,Matches
Morato,br BRA,"FW,MF",27.0,8.5,31,3.66,23,3,2,1,2,0,2,0.24,2,0,0,0,0,0,Matches
Weverson,br BRA,"DF,MF",19.0,6.8,7,1.03,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luan Cândido,br BRA,DF,18.0,6.7,12,1.78,8,2,0,2,0,0,1,0.15,0,0,0,1,0,0,Matches
Júlio César,br BRA,GK,35.0,6.0,1,0.17,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Leonardo Realpe,ec ECU,DF,18.0,4.6,3,0.66,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Eric Ramires,br BRA,MF,19.0,4.6,14,2.86,12,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Leandrinho,br BRA,"FW,MF",21.0,3.0,13,4.38,9,0,0,1,2,1,0,0.0,0,0,0,0,0,0,Matches
Weverton,br BRA,DF,20.0,3.7,4,1.09,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jan Carlos Hurtado,ve VEN,FW,19.0,4.4,6,1.36,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Uillian Correia,br BRA,MF,30.0,2.4,5,2.06,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vitinho,br BRA,FW,21.0,1.7,8,4.62,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Chrigor Moraes,br BRA,FW,19.0,1.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Thonny Anderson,br BRA,"MF,FW",22.0,1.8,4,2.24,4,0,0,0,0,0,1,0.56,1,0,0,0,0,0,Matches
Barreto,br BRA,"MF,DF",24.0,1.2,1,0.83,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luis Phelipe,br BRA,"MF,FW",18.0,1.8,10,5.66,6,2,1,1,0,0,1,0.57,0,1,0,0,0,0,Matches
Robinho,br BRA,"MF,FW",21.0,1.0,3,3.07,2,0,1,0,0,0,2,2.05,1,0,1,0,0,0,Matches
Wesley Pionteck Souza,br BRA,FW,23.0,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cesar Haydar,co COL,DF,18.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,25.3,38.0,1029,27.08,781,75,52,53,53,15,82,2.16,57,5,6,10,4,0,
Opponent Total,,,26.5,38.0,706,18.58,515,61,50,22,48,10,71,1.87,52,6,4,4,5,0,
