Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Cleiton Schwengber,br BRA,GK,25.0,33,33,2970,33.0,27,0.82,116,89,81.9,15,9,9,16,48.5,7,6,1,0,14.3,Matches
Lucão,br BRA,GK,21.0,5,5,450,5.0,8,1.6,14,6,50.0,2,2,1,1,20.0,1,1,0,0,0.0,Matches
Squad Total,,,24.2,38,38,3420,38.0,35,0.92,130,95,78.5,17,11,10,17,44.7,8,7,1,0,12.5,
Opponent Total,,,27.5,38,38,3420,38.0,49,1.29,211,163,78.2,10,11,17,9,23.7,3,3,0,0,0.0,
