Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Diego Cavalieri,br BRA,GK,33.0,23,23,2005,22.3,22,0.99,81,60,74.1,9.0,7.0,7.0,10,43.5,1,1,0,0,0.0,Matches
Júlio César,br BRA,GK,29.0,16,15,1370,15.2,22,1.45,70,49,70.0,4.0,4.0,7.0,2,13.3,1,1,0,0,0.0,Matches
Marcos Felipe,br BRA,GK,19.0,1,0,45,0.5,1,2.0,4,3,75.0,,,,0,,0,0,0,0,,Matches
Squad Total,,,27.2,38,38,3420,38.0,45,1.18,155,112,72.3,13.0,11.0,14.0,12,31.6,2,2,0,0,0.0,
Opponent Total,,,26.6,38,38,3420,38.0,45,1.18,142,104,71.1,14.0,11.0,13.0,9,23.7,7,4,3,0,42.9,
