Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Nino,br BRA,DF,21.0,36.0,41,33,24,13,4,21,45,46.7,24,34,23,11,54,95,139,1,Matches
Caio Henrique Oliveira Silva,br BRA,DF,21.0,35.0,67,41,38,24,5,43,73,58.9,30,34,7,27,29,96,35,0,Matches
Yony González,co COL,"MF,FW",24.0,32.4,31,24,11,15,5,12,33,36.4,21,16,4,12,14,45,32,0,Matches
Gilberto,br BRA,DF,25.0,30.5,61,37,41,16,4,30,72,41.7,42,31,10,21,32,93,50,1,Matches
Allan,br BRA,MF,21.0,27.7,34,24,16,15,3,11,34,32.4,23,21,6,15,40,74,22,2,Matches
Danielzinho,br BRA,MF,23.0,25.8,32,23,11,16,5,8,33,24.2,25,17,2,15,11,43,7,0,Matches
Ganso,br BRA,"MF,FW",29.0,24.9,31,23,12,15,4,11,47,23.4,36,25,9,16,8,39,8,1,Matches
Muriel Becker,br BRA,GK,31.0,21.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,7,2,Matches
Yuri Oliveira Lima,br BRA,"MF,DF",24.0,20.1,39,21,19,18,2,20,45,44.4,25,28,8,20,41,80,41,0,Matches
Digão,br BRA,DF,30.0,19.5,28,16,19,9,0,14,21,66.7,7,24,20,4,38,66,73,1,Matches
Nenê,br BRA,"MF,FW",37.0,17.9,22,14,11,8,3,8,38,21.1,30,16,6,10,11,33,4,2,Matches
João Pedro,br BRA,FW,17.0,18.8,16,12,7,4,5,4,19,21.1,15,9,2,7,10,26,11,0,Matches
Marcos Paulo,br BRA,"FW,MF",17.0,15.5,22,17,6,8,8,7,23,30.4,16,16,1,15,10,32,6,1,Matches
Igor Julião,br BRA,DF,24.0,8.8,16,10,8,4,4,9,21,42.9,12,12,9,3,13,29,13,0,Matches
Airton,br BRA,MF,28.0,5.1,10,4,6,3,1,4,14,28.6,10,3,0,3,6,16,3,0,Matches
Pedro,br BRA,FW,21.0,7.0,4,2,1,1,2,0,4,0.0,4,1,0,1,1,5,4,0,Matches
Matheus Ferraz,br BRA,DF,33.0,6.3,8,5,5,1,2,3,3,100.0,0,3,2,1,12,20,18,0,Matches
Wellington Nem,br BRA,"MF,FW",26.0,8.2,17,14,9,7,1,11,18,61.1,7,6,1,5,5,22,3,0,Matches
Marcos Felipe,br BRA,GK,22.0,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches
Luciano,br BRA,"FW,MF",25.0,5.8,7,4,2,3,2,3,9,33.3,6,3,0,3,3,10,5,0,Matches
Agenor Detofol,br BRA,GK,29.0,5.7,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,Matches
Frazan,br BRA,DF,22.0,6.2,6,5,4,2,0,2,3,66.7,1,14,10,4,6,12,32,1,Matches
Rodolfo de Melo,br BRA,GK,27.0,5.2,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,4,0,Matches
Bruno Silva,br BRA,MF,32.0,3.9,16,11,9,5,2,6,14,42.9,8,5,1,4,2,18,3,1,Matches
