Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Júlio César,br BRA,GK,30.0,22,22,1980,22.0,29,1.32,98,69,70.4,5,10,7,3,13.6,1,0,0,1,,Matches
Diego Cavalieri,br BRA,GK,34.0,16,16,1440,16.0,24,1.5,77,53,68.8,6,4,6,2,12.5,0,0,0,0,,Matches
Squad Total,,,24.6,38,38,3420,38.0,53,1.39,175,122,69.7,11,14,13,5,13.2,1,0,0,1,,
Opponent Total,,,27.0,38,38,3420,38.0,51,1.34,157,115,73.2,13,14,11,9,23.7,9,9,0,0,0.0,
