Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Luccas Claro,br BRA,DF,28.0,29.1,13,0.45,12,0,0,1,0,0,1,0.03,1,0,0,0,0,0,Matches
Nenê,br BRA,"MF,FW",38.0,24.7,99,4.0,62,27,1,5,4,0,14,0.57,8,4,0,1,1,0,Matches
Nino,br BRA,DF,22.0,25.7,11,0.43,8,0,0,3,0,0,3,0.12,2,0,0,1,0,0,Matches
Michel Araujo,uy URU,"MF,FW",23.0,20.6,52,2.52,32,0,8,5,7,0,4,0.19,1,0,0,2,1,0,Matches
Lucas Calegari,br BRA,DF,17.0,21.6,37,1.71,27,4,2,2,2,0,1,0.05,1,0,0,0,0,0,Matches
Egídio Pereira Júnior,br BRA,DF,33.0,20.0,63,3.15,37,19,1,3,2,1,11,0.55,5,4,0,1,1,0,Matches
Yago,br BRA,"MF,FW",24.0,19.9,30,1.51,19,1,0,5,4,1,2,0.1,0,0,0,1,1,0,Matches
Muriel Becker,br BRA,GK,32.0,19.0,1,0.05,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcos Felipe,br BRA,GK,23.0,19.0,3,0.16,3,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
Dodi,br BRA,MF,23.0,19.0,25,1.32,20,0,1,1,1,2,4,0.21,3,0,0,0,1,0,Matches
Hudson,br BRA,MF,32.0,17.6,26,1.48,22,0,1,2,0,1,4,0.23,4,0,0,0,0,0,Matches
Fred,br BRA,FW,36.0,16.4,42,2.56,29,1,1,5,5,1,5,0.3,2,0,0,1,1,1,Matches
Igor Julião,br BRA,DF,25.0,17.3,27,1.56,18,1,2,0,6,0,4,0.23,3,0,0,0,1,0,Matches
Danilo Barcelos,br BRA,DF,28.0,17.0,55,3.24,22,29,0,2,2,0,4,0.24,3,1,0,0,0,0,Matches
Marcos Paulo,br BRA,"FW,MF",18.0,13.4,37,2.75,32,0,2,3,0,0,7,0.52,5,0,2,0,0,0,Matches
Wellington Silva,br BRA,"FW,MF",27.0,12.2,44,3.62,30,0,7,1,4,2,6,0.49,4,0,1,0,1,0,Matches
Luiz Henrique,br BRA,FW,19.0,13.6,37,2.73,29,0,5,1,2,0,6,0.44,4,0,1,1,0,0,Matches
Yuri Oliveira Lima,br BRA,MF,25.0,11.4,20,1.75,13,0,0,3,2,2,1,0.09,1,0,0,0,0,0,Matches
Matheus Ferraz,br BRA,DF,34.0,12.2,4,0.33,2,0,0,2,0,0,1,0.08,1,0,0,0,0,0,Matches
Lucca,br BRA,FW,29.0,10.8,9,0.83,7,2,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
Martinelli,br BRA,MF,18.0,10.7,17,1.59,17,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
Digão,br BRA,DF,31.0,8.7,2,0.23,1,0,0,1,0,0,1,0.11,0,0,0,1,0,0,Matches
Evanilson,br BRA,FW,20.0,5.4,17,3.15,13,0,0,1,3,0,1,0.19,0,0,0,0,1,0,Matches
Fernando Pacheco Rivas,pe PER,"FW,MF",20.0,5.0,10,1.99,4,0,1,3,2,0,1,0.2,1,0,0,0,0,0,Matches
Caio Paulista,br BRA,"FW,MF",21.0,6.5,28,4.29,18,0,3,2,3,2,2,0.31,2,0,0,0,0,0,Matches
Felippe Cardoso,br BRA,FW,21.0,6.4,17,2.63,6,0,6,2,3,0,1,0.15,0,0,1,0,0,0,Matches
Ganso,br BRA,"MF,FW",30.0,6.4,24,3.76,19,3,0,1,1,0,4,0.63,3,0,0,1,0,0,Matches
André,br BRA,"MF,FW",18.0,3.1,3,0.97,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
John Kennedy,br BRA,FW,17.0,3.1,5,1.62,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Miguel Silveira,br BRA,"FW,MF",16.0,0.5,7,12.86,3,2,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Caio Vinícius,br BRA,"FW,MF",21.0,0.3,1,3.6,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Samuel Granada,br BRA,FW,19.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Frazan,br BRA,DF,23.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wisney,br BRA,"DF,MF",20.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nascimento,br BRA,MF,20.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Dani Bolt,br BRA,DF,20.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Christian,br BRA,FW,20.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.8,38.0,766,20.16,513,89,43,54,55,12,91,2.39,57,9,5,10,9,1,
Opponent Total,,,26.5,38.0,773,20.34,544,63,43,50,53,20,65,1.71,39,2,2,16,4,2,
