Unnamed: 0_level_0,Unnamed: 1_level_0,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away
Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90
5,Botafogo (RJ),19,11,4,4,36,17,19,37,1.95,33.3,19.5,13.8,0.73,19,7,6,6,22,20,2,27,1.42,16.8,29.6,-12.7,-0.67
6,RB Bragantino,19,11,5,3,28,14,14,38,2.0,34.9,17.2,17.7,0.93,19,6,6,7,21,21,0,24,1.26,22.9,25.6,-2.6,-0.14
7,Fluminense,19,13,4,2,33,18,15,43,2.26,28.6,17.9,10.7,0.56,19,3,4,12,18,29,-11,13,0.68,21.4,30.7,-9.4,-0.49
8,Ath Paranaense,19,10,8,1,33,19,14,38,2.0,32.5,19.0,13.5,0.71,19,4,6,9,18,24,-6,18,0.95,18.6,27.6,-9.0,-0.47
9,Internacional,19,9,5,5,30,21,9,32,1.68,25.3,20.7,4.6,0.24,19,6,5,8,16,24,-8,23,1.21,17.1,26.5,-9.4,-0.5
