Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Muriel Becker,br BRA,GK,31.0,21.0,24,2,0,4,0,29.8,0.27,5.8,0.28,56,188,29.8,428,112,29.4,29.6,158,39.2,33.0,247,22,8.9,19,0.9,12.6,Matches
Marcos Felipe,br BRA,GK,22.0,6.0,3,1,0,0,0,5.4,0.22,2.4,0.41,28,85,32.9,120,23,45.0,34.3,52,59.6,41.8,76,6,7.9,7,1.17,13.7,Matches
Agenor Detofol,br BRA,GK,29.0,5.7,7,0,1,1,0,6.3,0.3,-0.7,-0.13,10,40,25.0,131,25,22.9,26.6,35,28.6,28.9,61,8,13.1,4,0.7,13.4,Matches
Rodolfo de Melo,br BRA,GK,27.0,5.2,12,1,1,1,0,8.2,0.26,-3.8,-0.73,16,44,36.4,129,36,17.1,26.4,45,48.9,39.7,63,3,4.8,3,0.57,12.4,Matches
Squad Total,,,25.1,38.0,46,4,2,6,0,49.7,0.27,3.7,0.1,110,357,30.8,808,196,28.7,,290,43.1,35.1,447,39,8.7,33,0.87,,
Opponent Total,,,27.4,38.0,38,4,0,4,3,46.0,0.23,11.0,0.29,201,491,40.9,703,137,44.4,37.7,330,54.2,42.5,563,30,5.3,14,0.37,11.6,
